"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031146","BP","GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","34/2707","69/17913",2.443916050598e-11,2.60141286274765e-09,2.18856731704624e-09,"5702/5691/5707/5701/5690/10213/5695/5706/5694/5718/9491/5705/5709/5720/5708/5704/54461/5689/9978/5685/5717/5710/5715/5696/26232/5684/5714/5686/6500/26234/23291/254170/5719/26224",34
"GO:0019884","BP","GO:0019884","antigen processing and presentation of exogenous antigen","62/2707","176/17913",2.80145974546456e-11,2.92778011216914e-09,2.46313991783047e-09,"9554/829/5702/3105/5691/5707/8943/811/51143/3106/8655/10671/5701/5690/10213/5695/5706/5694/5718/9871/9491/11258/5705/5709/140735/7879/5720/3119/5708/2923/3122/1515/5704/5689/1173/3134/1514/1509/5685/5717/821/5710/3107/5715/163/1780/1781/3127/1213/5696/161/830/5684/162/8907/5714/5686/1778/5719/1783/1174/1785",62
"GO:0036293","BP","GO:0036293","response to decreased oxygen levels","104/2707","365/17913",3.05431671061048e-11,3.13503793796233e-09,2.63750582115499e-09,"481/4194/10397/7157/1958/22933/112399/5702/29923/664/5691/824/2782/7057/1365/5707/4609/26355/1788/57103/1410/6285/387/5701/847/5690/10213/3099/1906/7428/5728/5034/6513/5978/4763/25828/5695/5706/5694/5718/6422/9491/8614/572/5705/81/5709/8837/1385/25994/430/5720/8453/54583/5708/2023/80315/139341/378938/54890/5704/10059/5315/1978/4193/11331/23256/5689/51024/5894/10370/100133941/28996/4000/9978/5685/5717/8996/5230/5710/5163/1027/5715/9475/4204/1471/4929/5696/472/5684/9124/5352/405/9520/5714/5686/2113/51129/30001/4017/7184/5719/10891/7009",104
"GO:1901990","BP","GO:1901990","regulation of mitotic cell cycle phase transition","117/2707","428/17913",3.34412707175409e-11,3.37228814183201e-09,2.83710429688611e-09,"9125/4194/5048/6659/7157/7531/22933/678/5702/3320/51499/9314/1843/5691/5707/5577/51065/8379/7465/3550/51143/3398/8655/5701/10457/5690/10213/7283/835/5728/7846/23476/60672/5695/3276/57472/5706/5694/5718/51451/9491/11258/22919/5356/5705/80321/5709/7277/1956/8636/1454/4085/51529/5720/5708/1030/5704/7832/1028/8451/1026/5925/4193/11331/5689/138151/286053/8766/9978/5685/55904/5717/9184/637/5710/56984/9587/1027/5715/4204/898/1032/1781/10106/57551/7756/328/4582/25949/5696/10806/472/1642/5684/81853/119504/1029/51347/10769/80254/1820/2810/5714/22897/246175/8481/8558/5686/6500/2146/1778/26058/7532/29766/5719/1647/55795",117
"GO:0043161","BP","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","96/2707","328/17913",3.4425175428351e-11,3.41165359245106e-09,2.8702224304509e-09,"1499/3309/22933/3303/1452/5702/90637/5691/5527/267/9709/10755/6400/5707/1649/79718/26263/3429/3326/5701/57092/5690/23429/10213/9575/55658/57542/5695/9817/5706/51009/5694/5718/8405/9491/79139/23640/5705/5709/6599/1454/4085/51529/51322/5720/5708/23197/116224/5887/5704/8451/369/4193/79016/258010/54461/5689/8473/91147/51283/9978/6872/5685/3300/5717/9184/5710/5715/150684/25898/9232/5696/51528/26232/51667/1642/11253/6386/5684/65992/119504/7126/6449/10769/10299/5714/5686/6500/201595/26234/23291/254170/7184/5719/26224/91319",96
"GO:0006520","BP","GO:0006520","cellular amino acid metabolic process","100/2707","347/17913",3.59758720451671e-11,3.50490360195967e-09,2.94867361597677e-09,"125061/112399/5702/4357/4677/9255/5691/8833/10247/56954/5707/26227/4953/1152/2193/38/5092/2744/8140/5701/5690/10213/10295/5034/3376/11112/54529/25828/1728/132949/5695/159/441024/5706/5694/5718/5184/9491/5805/5723/16/1738/5705/5709/2673/5720/55556/833/54583/5708/26275/2752/5704/1312/2639/445/5689/3028/2617/5859/55699/51520/2806/5685/51067/5717/57494/81034/22928/4552/5710/5715/4204/2805/5696/2730/29920/4947/51582/5684/5464/5352/3155/123283/23564/5714/2937/10491/56922/5686/10056/6535/6611/4507/5917/30001/5719/4141/57038/5832",100
"GO:0000086","BP","GO:0000086","G2/M transition of mitotic cell cycle","76/2707","238/17913",4.31529377245648e-11,4.13405143401331e-09,3.47797536678335e-09,"5048/5500/7531/5702/3320/7164/5691/5707/5577/7465/808/8655/5701/219771/51400/5690/10213/7283/7846/23476/60672/5695/5706/5694/5718/51451/9491/11258/22919/5705/80321/5709/7277/8636/1454/5720/6873/5708/1022/1030/5704/1026/5689/2029/4331/8766/9978/5685/5717/5710/5715/4204/22822/10776/1781/57551/994/10657/25949/5696/10806/472/5684/51347/80254/5714/22897/8481/5686/6500/1778/7532/23291/5719/805/1785",76
"GO:0022904","BP","GO:0022904","respiratory electron transport chain","44/2707","106/17913",4.59991184425821e-11,4.33447430832724e-09,3.64659102890806e-09,"1337/4725/4717/55967/4731/4694/4707/1349/4700/1345/388753/4708/4718/1738/4720/126328/2109/2108/4698/29103/107075310/4709/54539/1537/4702/4716/4695/23479/637/4204/9377/4710/4712/4719/144363/1329/91942/4726/4696/4697/4711/10891/4723/4715",44
"GO:0010948","BP","GO:0010948","negative regulation of cell cycle process","99/2707","344/17913",4.90912301286624e-11,4.5512321093476e-09,3.82894925655475e-09,"9125/4194/6659/7157/678/5702/51499/9314/1843/5691/10735/5707/51065/8379/7465/3550/811/10138/51143/3326/5701/10457/5690/79813/23429/10213/835/80012/5728/9126/27243/80314/5810/60672/5695/3276/57472/5706/5694/5718/51451/5931/9491/5705/5709/4085/5720/5708/1030/54998/5704/7832/1026/5925/9555/4193/23512/5689/138151/91147/6015/9978/5685/5573/5717/5710/56984/8726/1027/11335/5715/389493/1032/29086/10106/57551/7756/4582/25949/5696/472/5684/1029/51347/10769/1820/2810/5714/246175/5686/6500/2146/26058/8243/5719/1647/4149/55795/4869",99
"GO:0002478","BP","GO:0002478","antigen processing and presentation of exogenous peptide antigen","61/2707","174/17913",5.08211084684475e-11,4.63682113454978e-09,3.90095525988384e-09,"9554/829/5702/3105/5691/5707/811/51143/3106/8655/10671/5701/5690/10213/5695/5706/5694/5718/9871/9491/11258/5705/5709/140735/7879/5720/3119/5708/2923/3122/1515/5704/5689/1173/3134/1514/1509/5685/5717/821/5710/3107/5715/163/1780/1781/3127/1213/5696/161/830/5684/162/8907/5714/5686/1778/5719/1783/1174/1785",61
"GO:0044839","BP","GO:0044839","cell cycle G2/M phase transition","80/2707","257/17913",5.55275355483991e-11,4.98706678644059e-09,4.19561674850897e-09,"5048/5500/7157/7531/5702/3320/7164/5691/5707/5577/7465/808/8655/5701/219771/51400/5690/10213/7283/7846/23476/60672/5695/5706/5694/5718/51451/9491/11258/22919/5705/80321/5709/7277/8636/1454/5720/6873/5708/1022/1030/5704/1026/9555/5689/2029/4331/8766/9978/5685/5717/5710/5715/4204/22822/29086/10776/1781/57551/994/10657/25949/5696/10806/472/5684/51347/80254/5714/22897/8481/5686/6500/1778/7532/23291/5719/805/1785/4869",80
"GO:0022900","BP","GO:0022900","electron transport chain","61/2707","175/17913",6.66490478803147e-11,5.82979611893096e-09,4.9046045068983e-09,"1337/4725/4717/55967/9249/4731/26227/4694/83442/2745/4707/1349/4700/8574/6834/1345/388753/1728/4708/4718/1738/4720/126328/2109/2108/4698/29103/107075310/4709/54539/1537/80142/4702/4716/4695/3420/23479/637/4204/10587/9377/4710/4712/4719/144363/1534/10539/7296/1329/91942/4726/231/51022/4696/4697/4017/4711/10891/4723/1347/4715",61
"GO:0006521","BP","GO:0006521","regulation of cellular amino acid metabolic process","31/2707","61/17913",6.69392038708148e-11,5.82979611893096e-09,4.9046045068983e-09,"5702/5691/5707/4953/5701/5690/10213/1728/5695/5706/5694/5718/9491/5705/5709/5720/5708/5704/1312/5689/5685/5717/5710/5715/5696/4947/51582/5684/5714/5686/5719",31
"GO:0071456","BP","GO:0071456","cellular response to hypoxia","69/2707","210/17913",8.155118314961e-11,6.9963612051337e-09,5.88603512002055e-09,"4194/10397/7157/1958/22933/112399/5702/29923/664/5691/2782/5707/4609/26355/1788/57103/6285/5701/5690/10213/1906/7428/5728/5034/5695/5706/5694/5718/6422/9491/8614/572/5705/5709/8837/25994/5720/8453/54583/5708/2023/378938/5704/1978/4193/11331/5689/10370/28996/4000/9978/5685/5717/8996/5230/5710/5163/5715/9475/5696/5684/405/9520/5714/5686/30001/5719/10891/7009",69
"GO:0006120","BP","GO:0006120","mitochondrial electron transport, NADH to ubiquinone","29/2707","55/17913",8.59621572369098e-11,7.25931615799581e-09,6.10725898799267e-09,"4725/4717/55967/4731/4694/4707/4700/4708/4718/1738/4720/126328/4698/29103/4709/54539/4702/4716/4695/23479/4710/4712/4719/4726/4696/4697/4711/4723/4715",29
"GO:0051168","BP","GO:0051168","nuclear export","61/2707","176/17913",8.71421041930603e-11,7.25931615799581e-09,6.10725898799267e-09,"1984/9631/6431/7157/7531/11261/11214/10250/55110/80145/51362/84248/3429/6427/6428/811/9939/6741/9688/5784/64328/4686/2010/53371/1959/57187/54890/9818/26097/3181/4116/22794/4193/10204/84321/10189/22916/10762/5903/9775/91746/6432/56943/9887/10657/7295/10569/5494/5781/84934/4928/5901/11260/10921/10482/2810/55339/29107/7514/6429/3178",61
"GO:1901987","BP","GO:1901987","regulation of cell cycle phase transition","123/2707","464/17913",9.27490820304556e-11,7.54924277189015e-09,6.35117410065988e-09,"9125/4194/5048/6659/7157/7531/22933/678/5702/3320/51499/9314/1843/5691/5707/5577/51065/8379/7465/3550/51143/54623/3398/8655/5701/10457/5690/10213/7283/835/5728/7846/23476/60672/5695/3276/57472/5706/5694/5718/51451/9491/11258/22919/5356/5705/80321/5709/7277/1956/8636/1454/4085/51529/5720/5708/1030/5704/7832/1028/8451/1026/5925/9555/4193/11331/5689/138151/286053/8766/9978/6872/5685/55904/5717/9184/637/5710/56984/9587/1027/5715/4204/898/1032/29086/1781/10106/57551/7756/328/4582/25949/5696/10806/472/1642/5684/81853/65992/119504/1029/51347/10769/80254/1820/2810/5714/22897/246175/8481/8558/5686/6500/2146/1778/26058/7532/29766/5719/1647/55795/4869",123
"GO:0071453","BP","GO:0071453","cellular response to oxygen levels","75/2707","237/17913",9.32491713298888e-11,7.54924277189015e-09,6.35117410065988e-09,"4194/10397/7157/1958/22933/112399/5702/29923/664/5691/2782/5707/4609/26355/1788/57103/6285/5701/5690/9114/10213/1906/7428/5728/5034/5695/5706/5694/5718/6422/9491/8614/572/5705/537/5709/8837/25994/5720/8453/54583/5708/2023/80315/378938/5704/10059/1978/4193/11331/5689/10370/2308/28996/4000/9978/5685/5717/8996/5230/5710/5163/5715/9475/5696/523/5684/405/9520/5714/5686/30001/5719/10891/7009",75
"GO:0101002","CC","GO:0101002","ficolin-1-rich granule","62/2814","185/18678",2.6384300126991e-10,8.31105454000215e-09,5.39047662881586e-09,"51806/3303/10694/5702/3320/1476/5049/10092/3304/51143/3326/5317/387/8655/5701/25797/23406/1315/847/55832/4048/427/10213/2720/5695/3615/5718/2950/5709/2992/5708/11333/10159/26578/51071/6993/5547/5315/1460/5689/23412/10075/29099/1509/5717/226/1471/79169/7077/374395/161/3920/823/2495/1832/3837/51646/5686/1938/2821/5719/5211",62
"GO:0036294","BP","GO:0036294","cellular response to decreased oxygen levels","71/2707","220/17913",1.09395888891794e-10,8.63839944356557e-09,7.26748105404905e-09,"4194/10397/7157/1958/22933/112399/5702/29923/664/5691/2782/5707/4609/26355/1788/57103/6285/5701/5690/10213/1906/7428/5728/5034/5695/5706/5694/5718/6422/9491/8614/572/5705/5709/8837/25994/5720/8453/54583/5708/2023/80315/378938/5704/10059/1978/4193/11331/5689/10370/28996/4000/9978/5685/5717/8996/5230/5710/5163/5715/9475/5696/5684/405/9520/5714/5686/30001/5719/10891/7009",71
"GO:0010498","BP","GO:0010498","proteasomal protein catabolic process","106/2707","382/17913",1.09708274074511e-10,8.63839944356557e-09,7.26748105404905e-09,"1499/3309/26471/22933/3303/1452/5702/90637/5691/5527/267/9709/10755/6400/5707/1649/7110/79718/2332/26263/3429/23753/3326/5701/57092/5690/23429/10213/9575/55658/57542/5695/55270/9817/5706/51009/5694/5718/8405/9491/79139/23640/5705/5709/6599/1454/4085/51529/51322/5720/5708/23197/116224/5887/5704/8451/369/4193/79016/258010/54461/5689/8473/91147/51283/9978/6872/5685/3300/5717/9184/160418/5710/5715/1861/150684/10193/25898/80011/9232/5696/51528/26232/51667/1642/11253/6386/5684/65992/119504/7126/6449/10769/10299/5714/27248/5686/6500/201595/26234/23291/254170/7184/5719/26224/91319",106
"GO:0042773","BP","GO:0042773","ATP synthesis coupled electron transport","39/2707","90/17913",1.22061949292206e-10,9.48124438556213e-09,7.97656607465708e-09,"1337/4725/4717/55967/4731/4694/4707/1349/4700/1345/388753/4708/4718/1738/4720/126328/4698/29103/107075310/4709/54539/1537/4702/4716/4695/23479/637/4204/9377/4710/4712/4719/1329/4726/4696/4697/4711/4723/4715",39
"GO:1990204","CC","GO:1990204","oxidoreductase complex","39/2814","93/18678",3.66273933852806e-10,1.10359928765215e-08,7.15784758604797e-09,"5033/4725/90871/4717/55967/5162/4731/4694/4707/4700/10295/5034/5160/4708/4718/1738/4720/126328/4698/4709/54539/8050/6392/4702/4716/4695/6391/5163/55101/4710/4712/4719/4726/6390/4696/4697/4711/4723/4715",39
"GO:1901991","BP","GO:1901991","negative regulation of mitotic cell cycle phase transition","74/2707","235/17913",1.60464264389978e-10,1.22979812228479e-08,1.03462853418605e-08,"9125/4194/6659/7157/678/5702/51499/9314/1843/5691/5707/51065/8379/7465/3550/51143/5701/10457/5690/10213/835/5728/60672/5695/3276/57472/5706/5694/5718/51451/9491/5705/5709/4085/5720/5708/1030/5704/7832/1026/5925/4193/5689/138151/9978/5685/5717/5710/56984/1027/5715/1032/10106/57551/7756/4582/25949/5696/472/5684/1029/51347/10769/1820/2810/5714/246175/5686/6500/2146/26058/5719/1647/55795",74
"GO:0043021","MF","GO:0043021","ribonucleoprotein complex binding","46/2741","107/16969",3.99065814166125e-11,1.24641555957886e-08,1.04877296424711e-08,"1984/3309/3954/6731/6633/3692/1965/2332/143244/6634/92609/84305/6729/2107/83939/23367/6629/55759/1655/23481/10421/6728/51119/219402/5499/3192/283131/56648/1460/4193/6730/84295/6632/9775/54915/6631/27044/6628/10465/29789/27335/5018/55037/2146/4830/4869",46
"GO:0005912","CC","GO:0005912","adherens junction","127/2814","496/18678",4.38540577557816e-10,1.26628591769819e-08,8.21301871128016e-09,"1499/3309/3315/10397/5500/6385/7531/402/3303/11261/55740/2017/1266/388/824/1946/6204/10092/3304/811/966/9414/1525/302/387/7171/1656/950/4771/847/1495/7082/5747/858/8675/3716/3875/5034/83543/55827/10787/2783/2274/7525/120534/4082/10298/6282/1982/51056/6237/22919/57669/4008/81/1956/102/8649/55591/6251/5499/10611/2923/1500/11187/54800/928/5605/6730/8573/23022/1466/2037/5796/8826/81607/55327/5898/9448/60/55612/4478/7529/87/10580/5339/2665/5782/8650/9019/25996/8496/23385/3987/1213/8895/6840/5318/1072/54806/6386/11078/57175/51495/823/9124/7408/3190/1824/23336/6235/3845/1832/8874/4026/7532/10094/29766/7184/8470/10971/3611/5756/3655/1785/4869/6146",127
"GO:0000315","CC","GO:0000315","organellar large ribosomal subunit","28/2814","55/18678",4.94983436464082e-10,1.31932123642157e-08,8.55700110810376e-09,"84545/9553/65005/6182/54948/51264/51253/51069/79590/51073/84311/84769/219927/116541/128308/78988/115416/11222/57129/122704/28998/54148/29074/64981/54534/65003/740/64983",28
"GO:0005762","CC","GO:0005762","mitochondrial large ribosomal subunit","28/2814","55/18678",4.94983436464082e-10,1.31932123642157e-08,8.55700110810376e-09,"84545/9553/65005/6182/54948/51264/51253/51069/79590/51073/84311/84769/219927/116541/128308/78988/115416/11222/57129/122704/28998/54148/29074/64981/54534/65003/740/64983",28
"GO:0022618","BP","GO:0022618","ribonucleoprotein complex assembly","68/2707","209/17913",1.81168676461664e-10,1.37020730566006e-08,1.15275470867713e-08,"6431/3320/550643/11168/6936/6633/10728/3692/1965/6636/28985/3326/7536/8664/6634/1656/96764/8662/23064/192669/83939/6635/57472/4686/10421/22907/4809/51119/10291/1207/79760/10658/8233/10946/26523/84769/23212/23020/6632/79833/8996/6631/91746/6628/9092/219988/10569/472/10181/55011/10907/27335/1983/1939/6637/10480/4839/246175/6895/203228/1778/54680/8665/9169/8668/9416/11171/4869",68
"GO:0006611","BP","GO:0006611","protein export from nucleus","57/2707","163/17913",2.41736415008323e-10,1.80454664086733e-08,1.51816417026417e-08,"1984/9631/6431/7157/7531/11261/10250/55110/80145/51362/84248/3429/6427/6428/811/9939/6741/9688/5784/64328/4686/2010/53371/1959/57187/54890/9818/26097/3181/4116/22794/4193/10204/84321/10189/22916/10762/5903/9775/91746/6432/56943/9887/7295/10569/5494/5781/4928/5901/11260/10921/10482/2810/55339/29107/7514/6429",57
"GO:0042775","BP","GO:0042775","mitochondrial ATP synthesis coupled electron transport","38/2707","89/17913",3.55810853143574e-10,2.62205228701187e-08,2.20593125417217e-08,"1337/4725/4717/55967/4731/4694/4707/1349/4700/1345/4708/4718/1738/4720/126328/4698/29103/107075310/4709/54539/1537/4702/4716/4695/23479/637/4204/9377/4710/4712/4719/1329/4726/4696/4697/4711/4723/4715",38
"GO:0071826","BP","GO:0071826","ribonucleoprotein complex subunit organization","70/2707","221/17913",3.74007317774461e-10,2.7212583070476e-08,2.28939322832228e-08,"6431/3320/550643/11168/6936/6633/10728/3692/1965/6636/28985/3326/7536/8664/92399/6634/1656/96764/8662/23064/192669/83939/6635/57472/4686/10421/22907/4809/51119/10291/1207/79760/219402/10658/8233/10946/26523/84769/23212/23020/6632/79833/8996/6631/91746/6628/9092/219988/10569/472/10181/55011/10907/27335/1983/1939/6637/10480/4839/246175/6895/203228/1778/54680/8665/9169/8668/9416/11171/4869",70
"GO:0051082","MF","GO:0051082","unfolded protein binding","38/2741","83/16969",2.09748457575044e-10,4.91335761869542e-08,4.13425249272917e-08,"3309/3303/3337/10694/10728/3304/10574/10576/811/1410/5202/908/5204/9049/10575/64374/4676/6687/5201/22948/5203/3301/1047/91147/3300/7203/821/10294/1861/8195/871/7265/10049/3998/51726/27248/10471/4869",38
"GO:0000502","CC","GO:0000502","proteasome complex","29/2814","61/18678",1.93302890385166e-09,4.96144085321927e-08,3.2179467522209e-08,"3315/5702/90637/5691/5707/5701/5690/10213/5695/5706/5694/5718/9352/9491/5705/5709/5720/5708/5704/5689/5685/5717/5710/5715/5696/5684/5714/5686/5719",29
"GO:1905368","CC","GO:1905368","peptidase complex","32/2814","72/18678",2.38785306708955e-09,5.90993634104663e-08,3.8331325550648e-08,"3315/5702/90637/5691/5707/5701/5690/10213/5695/5706/5694/5718/9352/9491/5705/5709/6687/5720/5708/5704/28972/5689/5685/5717/5710/5715/56943/5696/5684/5714/5686/5719",32
"GO:0034660","BP","GO:0034660","ncRNA metabolic process","121/2707","470/17913",9.3777598182008e-10,6.73792042937727e-08,5.66860902694927e-08,"7157/23160/54512/4677/9255/9277/221078/51602/112495/2962/9328/28987/339487/64859/284119/10557/8270/10927/51018/22894/51093/2193/112858/2926/23560/4691/85395/55623/192669/55174/6741/54973/55759/3376/11137/2971/25879/5440/10360/23481/10438/4686/16/6884/5434/57418/4809/51119/114049/55272/11340/79042/51002/833/54881/1022/92856/26523/3181/10775/55621/9555/116461/83707/58490/27292/51504/54888/3028/2617/22916/5859/10412/10556/92675/55699/51520/2958/55661/9775/51493/55197/51067/10200/5431/2963/2961/5437/27044/83732/404672/10528/57109/64118/81887/29960/26512/5432/55011/51593/54555/5901/5464/54859/5073/123283/55636/79066/5438/10799/6895/10056/5441/2091/8570/5917/4141/57038/23378/22803/81890",121
"GO:1905369","CC","GO:1905369","endopeptidase complex","29/2814","62/18678",3.11034681928435e-09,7.43265636470364e-08,4.82075532426286e-08,"3315/5702/90637/5691/5707/5701/5690/10213/5695/5706/5694/5718/9352/9491/5705/5709/5720/5708/5704/5689/5685/5717/5710/5715/5696/5684/5714/5686/5719",29
"GO:0034708","CC","GO:0034708","methyltransferase complex","36/2814","88/18678",3.86792043046234e-09,8.93489619436801e-08,5.79509482037691e-08,"9589/121536/6633/6636/6634/23091/5929/51230/10445/6635/3276/5931/4297/3054/1207/11091/23054/84661/54881/6879/23512/63925/6632/6872/8726/6628/83732/2079/81887/8607/6637/3066/2146/284058/8731/4149",36
"GO:1901988","BP","GO:1901988","negative regulation of cell cycle phase transition","76/2707","254/17913",1.26631970576277e-09,8.98617983793135e-08,7.56006852277343e-08,"9125/4194/6659/7157/678/5702/51499/9314/1843/5691/5707/51065/8379/7465/3550/51143/5701/10457/5690/10213/835/5728/60672/5695/3276/57472/5706/5694/5718/51451/9491/5705/5709/4085/5720/5708/1030/5704/7832/1026/5925/9555/4193/5689/138151/9978/5685/5717/5710/56984/1027/5715/1032/29086/10106/57551/7756/4582/25949/5696/472/5684/1029/51347/10769/1820/2810/5714/246175/5686/6500/2146/26058/5719/1647/55795",76
"GO:0048002","BP","GO:0048002","antigen processing and presentation of peptide antigen","61/2707","188/17913",1.74299291858155e-09,1.22179552390326e-07,1.0278959522418e-07,"9554/829/5702/3105/5691/5707/811/51143/3106/8655/10671/5701/5690/10213/5695/5706/5694/5718/9871/9491/11258/5705/5709/140735/7879/5720/3119/5708/2923/3122/1515/5704/5689/1173/3134/1514/1509/5685/5717/821/5710/3107/5715/163/1780/1781/3127/1213/5696/161/830/5684/162/8907/5714/5686/1778/5719/1783/1174/1785",61
"GO:0022624","CC","GO:0022624","proteasome accessory complex","16/2814","23/18678",5.7536528460533e-09,1.28621981364998e-07,8.34230820123858e-08,"5702/5707/5701/10213/5706/5718/5705/5709/5720/5708/5704/5717/5710/5715/5714/5719",16
"GO:0042470","CC","GO:0042470","melanosome","40/2814","105/18678",6.3769144487381e-09,1.339152034235e-07,8.68562191263531e-08,"3309/9554/7531/3320/5861/10961/3326/302/10457/311/55161/5034/6513/483/8836/6856/10575/476/7879/2923/6184/1267/9145/1509/6520/821/7529/27044/80331/9601/23385/5878/1213/526/6386/813/967/5901/7184/6510",40
"GO:0048770","CC","GO:0048770","pigment granule","40/2814","105/18678",6.3769144487381e-09,1.339152034235e-07,8.68562191263531e-08,"3309/9554/7531/3320/5861/10961/3326/302/10457/311/55161/5034/6513/483/8836/6856/10575/476/7879/2923/6184/1267/9145/1509/6520/821/7529/27044/80331/9601/23385/5878/1213/526/6386/813/967/5901/7184/6510",40
"GO:0002479","BP","GO:0002479","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent","33/2707","75/17913",1.99570577530093e-09,1.38208636101563e-07,1.16274855190012e-07,"9554/5702/3105/5691/5707/811/3106/5701/5690/10213/5695/5706/5694/5718/9491/5705/5709/5720/5708/2923/5704/5689/3134/5685/5717/5710/3107/5715/5696/5684/5714/5686/5719",33
"GO:0006354","BP","GO:0006354","DNA-templated transcription, elongation","41/2707","106/17913",2.66125931904011e-09,1.82106173402888e-07,1.53205830973312e-07,"10771/2962/27336/54623/79101/6749/30834/4300/23476/5440/4686/2965/5434/51497/80349/4298/3192/1022/284695/55837/10189/22916/4331/6829/5431/2963/5437/6919/56943/404672/7936/5432/23168/10102/6917/221830/5438/2146/85403/5441/25920",41
"GO:0016655","MF","GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","29/2741","57/16969",1.32674445219992e-09,1.93044692679143e-07,1.6243383117079e-07,"4725/4717/55967/4731/4694/4707/4700/4708/10901/4718/4720/4698/51181/4709/4702/4716/4695/4710/4712/4719/91942/4726/4696/4697/1646/4711/9946/4723/4715",29
"GO:0003954","MF","GO:0003954","NADH dehydrogenase activity","25/2741","45/16969",1.64819374752737e-09,1.93044692679143e-07,1.6243383117079e-07,"4725/4717/55967/4731/4694/4707/4700/4708/4718/4720/4698/4709/4702/4716/4695/4710/4712/4719/91942/4726/4696/4697/4711/4723/4715",25
"GO:0008137","MF","GO:0008137","NADH dehydrogenase (ubiquinone) activity","25/2741","45/16969",1.64819374752737e-09,1.93044692679143e-07,1.6243383117079e-07,"4725/4717/55967/4731/4694/4707/4700/4708/4718/4720/4698/4709/4702/4716/4695/4710/4712/4719/91942/4726/4696/4697/4711/4723/4715",25
"GO:0050136","MF","GO:0050136","NADH dehydrogenase (quinone) activity","25/2741","45/16969",1.64819374752737e-09,1.93044692679143e-07,1.6243383117079e-07,"4725/4717/55967/4731/4694/4707/4700/4708/4718/4720/4698/4709/4702/4716/4695/4710/4712/4719/91942/4726/4696/4697/4711/4723/4715",25
"GO:0003712","MF","GO:0003712","transcription coregulator activity","131/2741","494/16969",1.87677129178295e-09,1.95392744488958e-07,1.64409555268471e-07,"1499/3725/26471/6659/4084/9412/3303/8864/3337/121536/84159/10771/7528/2962/1649/7110/79718/7543/1788/57826/9519/6595/9967/387893/6427/11243/1487/219541/10608/10138/51442/7536/6996/5092/10413/8553/5927/2005/23558/23429/29777/694/55827/5204/54856/5784/10443/11030/7088/2274/9500/2296/9663/10438/64324/9049/81/3054/10765/8625/6599/1385/9541/23054/1616/3192/6605/1022/22926/8721/85441/135112/284252/7050/6883/6879/5925/83637/57761/23613/10370/51147/51282/138151/10553/28996/10499/2958/6872/133746/86/467/27044/5715/87/55729/4204/898/56943/11278/3399/57109/328/9969/3065/10923/4582/4601/2909/400569/2521/3068/64216/4928/9124/8607/405/4802/6760/9139/9282/23741/55578/2146/23013/51188/8896/4149/10891/51586/4869",131
"GO:0034976","BP","GO:0034976","response to endoplasmic reticulum stress","75/2707","254/17913",3.10887227081165e-09,2.10232915442651e-07,1.76868844731996e-07,"5611/3309/3725/26471/7157/3303/4690/58477/267/9709/7057/6400/10961/1649/1965/811/23753/6734/8440/2907/9114/55161/5034/56005/598/51009/116138/8614/64764/79139/6464/2673/439/23197/22926/58515/57761/258010/91147/4000/54499/51283/578/160418/467/23435/11015/10897/1861/10106/55738/51528/23071/9217/26232/3068/10488/11253/65992/26003/51726/6449/10299/27248/153222/9919/1938/201595/23645/6745/30001/7184/7009/91319/81542",75
"GO:0006119","BP","GO:0006119","oxidative phosphorylation","47/2707","131/17913",3.43541724724564e-09,2.27617635313851e-07,1.91494600709049e-07,"26471/1337/4725/4717/55967/4731/4694/4707/1349/387/2631/4700/6834/1345/388753/10105/4708/4718/1738/4720/126328/84275/4698/29103/107075310/4709/54539/1537/4702/4716/400916/4695/23479/637/4204/9377/4710/4712/4719/1329/4726/4696/4697/84277/4711/4723/4715",47
"GO:0033238","BP","GO:0033238","regulation of cellular amine metabolic process","34/2707","80/17913",3.44515210026184e-09,2.27617635313851e-07,1.91494600709049e-07,"5702/5691/5707/4953/25953/5701/5690/10213/1728/5695/5706/5694/5718/9491/5705/5709/5720/5708/55737/5704/1312/5689/5685/5717/5710/5715/4929/5696/4947/51582/5684/5714/5686/5719",34
"GO:0043484","BP","GO:0043484","regulation of RNA splicing","43/2707","115/17913",3.72673568985418e-09,2.43423599378203e-07,2.04792150229547e-07,"3187/3191/6431/9589/3303/1195/55234/2332/6651/9967/6428/5936/84081/9939/23064/54845/5978/1655/3185/4686/3192/10658/284695/3181/4116/91746/6432/58517/10657/6434/10181/2521/4928/10921/3190/79066/6429/79171/6625/10150/10922/3178/7009",43
