"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071559","BP","GO:0071559","response to transforming growth factor beta","9/149","239/17913",0.000178036246016306,0.00413209705870403,0.00300141072435486,"54829/25805/8483/10370/1277/94031/3397/4053/7057",9
"GO:0001501","BP","GO:0001501","skeletal system development","13/149","479/17913",0.000186603107214815,0.0042976131000089,0.00312163578547213,"9507/1277/9775/2487/3037/3479/4653/116039/157506/6423/6424/6659/7076",13
"GO:0051896","BP","GO:0051896","regulation of protein kinase B signaling","9/149","241/17913",0.000189473496075416,0.00431156444743604,0.00313176955609565,"374/2152/2252/3082/3488/3643/9314/4653/7057",9
"GO:0001933","BP","GO:0001933","negative regulation of protein phosphorylation","12/149","416/17913",0.000190089013714615,0.00431156444743604,0.00313176955609565,"467/1843/1848/54206/1647/9052/3082/3315/9314/4609/5997/6423",12
"GO:0010762","BP","GO:0010762","regulation of fibroblast migration","4/149","35/17913",0.000196972319686995,0.00439536972096199,0.00319264277449899,"9590/3036/6385/7057",4
"GO:0048661","BP","GO:0048661","positive regulation of smooth muscle cell proliferation","6/149","101/17913",0.00019818801347023,0.00439536972096199,0.00319264277449899,"9510/3398/3479/3488/5743/7057",6
"GO:2000379","BP","GO:2000379","positive regulation of reactive oxygen species metabolic process","6/149","101/17913",0.00019818801347023,0.00439536972096199,0.00319264277449899,"1191/1647/3643/9314/5743/7057",6
"GO:0050730","BP","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","9/149","245/17913",0.000214190154961866,0.00471533326438108,0.00342505309714563,"285016/374/54206/2252/9052/3280/3082/3479/6423",9
"GO:0032526","BP","GO:0032526","response to retinoic acid","6/149","103/17913",0.00022058006513465,0.00477972124767784,0.00347182227532343,"19/1277/1843/2042/3485/9314",6
"GO:0016051","BP","GO:0016051","carbohydrate biosynthetic process","8/149","194/17913",0.000221904226261597,0.00477972124767784,0.00347182227532343,"467/2683/2203/3036/3037/3479/3643/3953",8
"GO:2000377","BP","GO:2000377","regulation of reactive oxygen species metabolic process","8/149","194/17913",0.000221904226261597,0.00477972124767784,0.00347182227532343,"1191/1410/1545/1647/3643/9314/5743/7057",8
"GO:0046394","BP","GO:0046394","carboxylic acid biosynthetic process","12/149","426/17913",0.000236389544988566,0.00499303315696469,0.00362676458259996,"633/9023/2203/3036/3037/3479/3643/5166/5730/5743/157506/1462",12
"GO:0010812","BP","GO:0010812","negative regulation of cell-substrate adhesion","5/149","67/17913",0.000237442192025981,0.00499303315696469,0.00362676458259996,"347/1277/4653/5054/7057",5
"GO:0043281","BP","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","8/149","196/17913",0.000237909821561677,0.00499303315696469,0.00362676458259996,"1410/2152/3082/9314/4609/5743/6423/7057",8
"GO:0042535","BP","GO:0042535","positive regulation of tumor necrosis factor biosynthetic process","3/149","15/17913",0.000238478203555762,0.00499303315696469,0.00362676458259996,"9590/3315/7057",3
"GO:0016053","BP","GO:0016053","organic acid biosynthetic process","12/149","427/17913",0.000241507792362416,0.0050213495162019,0.00364733259518093,"633/9023/2203/3036/3037/3479/3643/5166/5730/5743/157506/1462",12
"GO:0030212","BP","GO:0030212","hyaluronan metabolic process","4/149","37/17913",0.000245268946324383,0.00506438086410484,0.00367858906066188,"3036/3037/3082/5292",4
"GO:0006024","BP","GO:0006024","glycosaminoglycan biosynthetic process","6/149","107/17913",0.000271324492386889,0.00553408714339085,0.00401976726725222,"2683/633/3036/3037/6385/1462",6
"GO:0060326","BP","GO:0060326","cell chemotaxis","9/149","253/17913",0.000271713697420993,0.00553408714339085,0.00401976726725222,"9023/3576/1843/3082/3315/3791/3164/5054/7057",9
"GO:0060070","BP","GO:0060070","canonical Wnt signaling pathway","10/149","311/17913",0.000280445045799279,0.00567332748056108,0.00412090657625398,"25805/1277/2487/3485/3487/9314/4929/6423/6424/6659",10
"GO:0006023","BP","GO:0006023","aminoglycan biosynthetic process","6/149","108/17913",0.000285339396989856,0.00573359835293711,0.00416468522911369,"2683/633/3036/3037/6385/1462",6
"GO:0048545","BP","GO:0048545","response to steroid hormone","11/149","375/17913",0.000306462433187557,0.00611699016642364,0.00444316762782802,"374/1277/1843/54206/2354/3485/3164/4929/5743/7057/10628",11
"GO:0034637","BP","GO:0034637","cellular carbohydrate biosynthetic process","5/149","71/17913",0.000311694924882872,0.00618022917284317,0.00448910222940407,"2683/3036/3037/3479/3643",5
"GO:0010811","BP","GO:0010811","positive regulation of cell-substrate adhesion","6/149","110/17913",0.000315071944239522,0.00620608816482321,0.00450788529639094,"151887/3037/3791/4653/6281/6385",6
"GO:0031960","BP","GO:0031960","response to corticosteroid","7/149","155/17913",0.000318753379973567,0.00623756614144353,0.0045307497972163,"374/1277/1843/54206/2354/3485/5743",7
"GO:0072330","BP","GO:0072330","monocarboxylic acid biosynthetic process","10/149","318/17913",0.000334601111433361,0.00650516706254209,0.0047251257431396,"633/9023/2203/3479/3643/5166/5730/5743/157506/1462",10
"GO:0032881","BP","GO:0032881","regulation of polysaccharide metabolic process","4/149","41/17913",0.000366509887975341,0.00707955228773014,0.00514233907339257,"3037/3479/3643/7262",4
"GO:0030193","BP","GO:0030193","regulation of blood coagulation","5/149","74/17913",0.000378020660255617,0.00720887806882368,0.00523627679576336,"928/2152/5327/5054/7057",5
"GO:0070373","BP","GO:0070373","negative regulation of ERK1 and ERK2 cascade","5/149","74/17913",0.000378020660255617,0.00720887806882368,0.00523627679576336,"467/1843/1848/54206/9314",5
"GO:0005788","CC","GO:0005788","endoplasmic reticulum lumen","10/147","306/18678",0.000158179670262228,0.00730790076611495,0.00676009959225945,"1191/1303/1277/1293/3487/3488/5743/7057/7076/1462",10
"GO:1900046","BP","GO:1900046","regulation of hemostasis","5/149","75/17913",0.000402337252561051,0.00753156925589398,0.00547066838331996,"928/2152/5327/5054/7057",5
"GO:0001953","BP","GO:0001953","negative regulation of cell-matrix adhesion","4/149","42/17913",0.000402488670989658,0.00753156925589398,0.00547066838331996,"347/4653/5054/7057",4
"GO:0045429","BP","GO:0045429","positive regulation of nitric oxide biosynthetic process","4/149","42/17913",0.000402488670989658,0.00753156925589398,0.00547066838331996,"1191/3643/9314/5743",4
"GO:0006809","BP","GO:0006809","nitric oxide biosynthetic process","5/149","76/17913",0.000427816435172414,0.00788357628290729,0.00572635397127112,"1191/1545/3643/9314/5743",5
"GO:0007160","BP","GO:0007160","cell-matrix adhesion","8/149","214/17913",0.000429199376791546,0.00788357628290729,0.00572635397127112,"347/2042/3791/4653/6281/6385/5054/7057",8
"GO:0034329","BP","GO:0034329","cell junction assembly","8/149","214/17913",0.000429199376791546,0.00788357628290729,0.00572635397127112,"347/928/2042/3791/4653/6281/6385/7057",8
"GO:0010761","BP","GO:0010761","fibroblast migration","4/149","43/17913",0.000440920676034209,0.00800070608512982,0.0058114329613185,"9590/3036/6385/7057",4
"GO:1904407","BP","GO:1904407","positive regulation of nitric oxide metabolic process","4/149","43/17913",0.000440920676034209,0.00800070608512982,0.0058114329613185,"1191/3643/9314/5743",4
"GO:0070372","BP","GO:0070372","regulation of ERK1 and ERK2 cascade","9/149","271/17913",0.000448961290852953,0.00809753075189001,0.00588176301142804,"9590/285016/467/1843/1848/54206/3791/9314/5320",9
"GO:0030279","BP","GO:0030279","negative regulation of ossification","5/149","77/17913",0.000454494004210911,0.00814823382399681,0.00591859194894259,"374/3397/3398/3399/3488",5
"GO:0090201","BP","GO:0090201","negative regulation of release of cytochrome c from mitochondria","3/149","19/17913",0.000495633728905258,0.00883290109727585,0.00641591030023974,"1191/3082/3479",3
"GO:0030308","BP","GO:0030308","negative regulation of cell growth","7/149","167/17913",0.000499597311004683,0.00885085413697054,0.0064289507601101,"694/1410/2203/2487/55384/5997/6423",7
"GO:0050818","BP","GO:0050818","regulation of coagulation","5/149","79/17913",0.000511589562941595,0.00900999500851256,0.00654454512097421,"928/2152/5327/5054/7057",5
"GO:0043500","BP","GO:0043500","muscle adaptation","6/149","121/17913",0.000524685927830404,0.00909484850227331,0.00660617972987964,"54206/3479/3488/9314/4653/5997",6
"GO:0030199","BP","GO:0030199","collagen fibril organization","4/149","45/17913",0.000525520638240909,0.00909484850227331,0.00660617972987964,"1303/1277/1545/6423",4
"GO:0060412","BP","GO:0060412","ventricular septum morphogenesis","4/149","45/17913",0.000525520638240909,0.00909484850227331,0.00660617972987964,"10370/3280/3398/6659",4
"GO:0006469","BP","GO:0006469","negative regulation of protein kinase activity","8/149","222/17913",0.000547176567850782,0.00941521059853588,0.0068388795473667,"1843/1848/54206/1647/9052/3315/5997/6423",8
"GO:0003205","BP","GO:0003205","cardiac chamber development","7/149","170/17913",0.000555615264602691,0.00950578344125975,0.00690466849124306,"9510/10370/1363/3280/3398/6423/6659",7
"GO:0046209","BP","GO:0046209","nitric oxide metabolic process","5/149","81/17913",0.000573918468461206,0.00976313576461848,0.00709160021435916,"1191/1545/3643/9314/5743",5
"GO:0044706","BP","GO:0044706","multi-multicellular organism process","8/149","225/17913",0.00059766994585494,0.0101097390841225,0.00734336073824743,"2683/2354/3485/3488/5228/5743/5997/7076",8
"GO:0032102","BP","GO:0032102","negative regulation of response to external stimulus","10/149","343/17913",0.00060448019576845,0.0101674927310716,0.00738531096663286,"347/928/1843/3082/3479/9314/5327/5054/7057/7130",10
"GO:1903034","BP","GO:1903034","regulation of response to wounding","7/149","173/17913",0.000616522704363954,0.0103121171891937,0.00749036111270761,"928/2152/9314/5327/5054/7057/51330",7
"GO:0014911","BP","GO:0014911","positive regulation of smooth muscle cell migration","4/149","47/17913",0.000621066984169071,0.0103304141700122,0.00750365139937603,"9510/3037/3479/3488",4
"GO:0006112","BP","GO:0006112","energy reserve metabolic process","5/149","83/17913",0.000641781465555919,0.0105576577355737,0.00766871317431191,"3479/3643/3953/4609/7262",5
"GO:0008625","BP","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","5/149","83/17913",0.000641781465555919,0.0105576577355737,0.00766871317431191,"467/3082/5054/6423/7057",5
"GO:0036120","BP","GO:0036120","cellular response to platelet-derived growth factor stimulus","3/149","21/17913",0.000672039214925614,0.0109352467906918,0.00794298065238169,"54206/3036/3037",3
"GO:0071498","BP","GO:0071498","cellular response to fluid shear stress","3/149","21/17913",0.000672039214925614,0.0109352467906918,0.00794298065238169,"3037/9314/5743",3
"GO:2001057","BP","GO:2001057","reactive nitrogen species metabolic process","5/149","84/17913",0.00067788384893883,0.0109707256417452,0.00796875124840753,"1191/1545/3643/9314/5743",5
"GO:0048568","BP","GO:0048568","embryonic organ development","11/149","413/17913",0.00068693228342642,0.0110573938525737,0.00803170400429532,"10370/3576/9775/2487/3280/3398/3399/3791/116039/7262/157506",11
"GO:0045995","BP","GO:0045995","regulation of embryonic development","6/149","128/17913",0.00070610282984241,0.011305197179402,0.00821169967044424,"3280/3479/3643/9314/7262/6423",6
"GO:0014910","BP","GO:0014910","regulation of smooth muscle cell migration","5/149","85/17913",0.000715485182868559,0.0113944821144067,0.00827655312321637,"9510/3037/3479/3488/5054",5
"GO:0030195","BP","GO:0030195","negative regulation of blood coagulation","4/149","49/17913",0.000728323053164234,0.0114988764130578,0.00835238148907551,"928/5327/5054/7057",4
"GO:0061138","BP","GO:0061138","morphogenesis of a branching epithelium","7/149","178/17913",0.000729721616059114,0.0114988764130578,0.00835238148907551,"374/2252/3082/4609/5228/157506/6423",7
"GO:0046683","BP","GO:0046683","response to organophosphorus","6/149","130/17913",0.000765928231352789,0.0117544881588005,0.00853804891751286,"374/1277/1843/2354/3488/5743",6
"GO:0050921","BP","GO:0050921","positive regulation of chemotaxis","6/149","130/17913",0.000765928231352789,0.0117544881588005,0.00853804891751286,"3576/2152/3315/3791/5054/7057",6
"GO:0010631","BP","GO:0010631","epithelial cell migration","10/149","354/17913",0.000770355840003534,0.0117544881588005,0.00853804891751286,"1545/2252/3037/3315/3397/3791/9314/3164/5743/7057",10
"GO:0010226","BP","GO:0010226","response to lithium ion","3/149","22/17913",0.000773424905572378,0.0117544881588005,0.00853804891751286,"3398/3485/5743",3
"GO:0031639","BP","GO:0031639","plasminogen activation","3/149","22/17913",0.000773424905572378,0.0117544881588005,0.00853804891751286,"5327/5054/7057",3
"GO:0036119","BP","GO:0036119","response to platelet-derived growth factor","3/149","22/17913",0.000773424905572378,0.0117544881588005,0.00853804891751286,"54206/3036/3037",3
"GO:0050927","BP","GO:0050927","positive regulation of positive chemotaxis","3/149","22/17913",0.000773424905572378,0.0117544881588005,0.00853804891751286,"3576/2152/3791",3
"GO:1900047","BP","GO:1900047","negative regulation of hemostasis","4/149","50/17913",0.000786582015227904,0.0118940735029916,0.00863943882754306,"928/5327/5054/7057",4
"GO:0003231","BP","GO:0003231","cardiac ventricle development","6/149","131/17913",0.000797272611610915,0.0119951467294627,0.00871285488277255,"10370/1363/3280/3398/6423/6659",6
"GO:0051099","BP","GO:0051099","positive regulation of binding","7/149","181/17913",0.00080516390148343,0.012053303605207,0.00875509800244614,"25805/2959/3005/3280/3479/9314/6281",7
"GO:0090132","BP","GO:0090132","epithelium migration","10/149","357/17913",0.000821591857721546,0.0122380399105389,0.00888928399084951,"1545/2252/3037/3315/3397/3791/9314/3164/5743/7057",10
"GO:0043534","BP","GO:0043534","blood vessel endothelial cell migration","7/149","182/17913",0.00083163696573476,0.0123263419574746,0.00895342350811889,"3315/3397/3791/9314/3164/5743/7057",7
"GO:1904035","BP","GO:1904035","regulation of epithelial cell apoptotic process","5/149","88/17913",0.00083767645623303,0.0123546961081857,0.00897401897110418,"51129/3791/5054/6424/7057",5
"GO:0001954","BP","GO:0001954","positive regulation of cell-matrix adhesion","4/149","51/17913",0.000848056541191121,0.0123857623625669,0.00899658441130093,"3791/4653/6281/6385",4
"GO:2000677","BP","GO:2000677","regulation of transcription regulatory region DNA binding","4/149","51/17913",0.000848056541191121,0.0123857623625669,0.00899658441130093,"2959/3005/3479/9314",4
"GO:0050926","BP","GO:0050926","regulation of positive chemotaxis","3/149","23/17913",0.000884039068479955,0.0128242317658857,0.00931507324414438,"3576/2152/3791",3
"GO:0007179","BP","GO:0007179","transforming growth factor beta receptor signaling pathway","7/149","184/17913",0.000886645282410935,0.0128242317658857,0.00931507324414438,"54829/25805/10370/94031/3397/4053/7057",7
"GO:0030509","BP","GO:0030509","BMP signaling pathway","6/149","134/17913",0.000897279335200893,0.0129156458153436,0.00938147321115914,"3280/94031/3397/6423/6424/55273",6
"GO:0035690","BP","GO:0035690","cellular response to drug","10/149","362/17913",0.000913208415185767,0.0130820382539052,0.00950233485657917,"1545/54206/2203/3082/3397/3791/9314/4502/4609/5743",10
"GO:0060349","BP","GO:0060349","bone morphogenesis","5/149","90/17913",0.000927359136757079,0.0132214916926224,0.00960362895508835,"1277/3037/116039/6423/6424",5
"GO:0090130","BP","GO:0090130","tissue migration","10/149","363/17913",0.000932503132221428,0.0132318216960709,0.009611132308154,"1545/2252/3037/3315/3397/3791/9314/3164/5743/7057",10
"GO:0050920","BP","GO:0050920","regulation of chemotaxis","7/149","186/17913",0.000944486640576471,0.0132993152809381,0.00966015728664986,"3576/1843/2152/3315/3791/5054/7057",7
"GO:0016055","BP","GO:0016055","Wnt signaling pathway","12/149","498/17913",0.000946143672291191,0.0132993152809381,0.00966015728664986,"25805/1277/1363/2487/3485/3487/9314/4653/4929/6423/6424/6659",12
"GO:0014909","BP","GO:0014909","smooth muscle cell migration","5/149","91/17913",0.000974788331589882,0.0135982742067184,0.00987731058998001,"9510/3037/3479/3488/5054",5
"GO:0198738","BP","GO:0198738","cell-cell signaling by wnt","12/149","500/17913",0.000979339285515898,0.0135982742067184,0.00987731058998001,"25805/1277/1363/2487/3485/3487/9314/4653/4929/6423/6424/6659",12
"GO:0050819","BP","GO:0050819","negative regulation of coagulation","4/149","53/17913",0.000981037818520764,0.0135982742067184,0.00987731058998001,"928/5327/5054/7057",4
"GO:2001026","BP","GO:2001026","regulation of endothelial cell chemotaxis","3/149","24/17913",0.00100419921980828,0.0138551726456497,0.0100639126273291,"3315/3791/7057",3
"GO:0033673","BP","GO:0033673","negative regulation of kinase activity","8/149","244/17913",0.00101193067383267,0.013897800171812,0.0100948757708271,"1843/1848/54206/1647/9052/3315/5997/6423",8
"GO:0051098","BP","GO:0051098","regulation of binding","10/149","368/17913",0.00103407229384584,0.0141096831699817,0.0102487801670647,"25805/9775/2959/3005/3280/3397/3479/9314/7262/6281",10
"GO:0060348","BP","GO:0060348","bone development","7/149","189/17913",0.00103678366646492,0.0141096831699817,0.0102487801670647,"1277/3037/3479/4653/116039/6423/6424",7
"GO:0051591","BP","GO:0051591","response to cAMP","5/149","93/17913",0.00107502741400742,0.0145639460522092,0.010578740830385,"374/1277/1843/2354/3488",5
"GO:0051384","BP","GO:0051384","response to glucocorticoid","6/149","139/17913",0.00108513429856122,0.0146346490535689,0.0106300970167258,"374/1843/54206/2354/3485/5743",6
"GO:0043255","BP","GO:0043255","regulation of carbohydrate biosynthetic process","5/149","94/17913",0.0011279200807701,0.0147241970496676,0.0106951415478724,"2203/3037/3479/3643/3953",5
"GO:2001243","BP","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","5/149","94/17913",0.0011279200807701,0.0147241970496676,0.0106951415478724,"1191/3315/5743/6423/6648",5
"GO:0031102","BP","GO:0031102","neuron projection regeneration","4/149","55/17913",0.00112803833503458,0.0147241970496676,0.0106951415478724,"347/3082/9314/4131",4
"GO:0048008","BP","GO:0048008","platelet-derived growth factor receptor signaling pathway","4/149","55/17913",0.00112803833503458,0.0147241970496676,0.0106951415478724,"347/2152/5157/10628",4
"GO:0062012","BP","GO:0062012","regulation of small molecule metabolic process","11/149","439/17913",0.0011282130442399,0.0147241970496676,0.0106951415478724,"2203/3037/3479/3487/3488/3643/3953/5166/7262/5743/157506",11
"GO:0030194","BP","GO:0030194","positive regulation of blood coagulation","3/149","25/17913",0.00113421318867803,0.0147241970496676,0.0106951415478724,"2152/5054/7057",3
"GO:0042730","BP","GO:0042730","fibrinolysis","3/149","25/17913",0.00113421318867803,0.0147241970496676,0.0106951415478724,"5327/5054/7057",3
"GO:1900048","BP","GO:1900048","positive regulation of hemostasis","3/149","25/17913",0.00113421318867803,0.0147241970496676,0.0106951415478724,"2152/5054/7057",3
"GO:0001763","BP","GO:0001763","morphogenesis of a branching structure","7/149","192/17913",0.00113603524331103,0.0147241970496676,0.0106951415478724,"374/2252/3082/4609/5228/157506/6423",7
"GO:0007565","BP","GO:0007565","female pregnancy","7/149","193/17913",0.0011707264856783,0.0151084271470725,0.010974232846694,"2354/3485/3488/5228/5743/5997/7076",7
"GO:2000027","BP","GO:2000027","regulation of animal organ morphogenesis","8/149","250/17913",0.00118223569917446,0.015191475035744,0.0110345559272394,"54829/10370/2252/3280/3082/4609/5292/6423",8
"GO:0031099","BP","GO:0031099","regeneration","7/149","194/17913",0.0012062438964586,0.0154337360085345,0.0112105258213382,"347/928/3082/3479/9314/4131/5228",7
"GO:0061041","BP","GO:0061041","regulation of wound healing","6/149","143/17913",0.00125603767833404,0.0160024545060942,0.0116236230389166,"928/2152/5327/5054/7057/51330",6
"GO:0007263","BP","GO:0007263","nitric oxide mediated signal transduction","3/149","26/17913",0.00127437928470592,0.0160238520970618,0.0116391655003093,"4502/51655/7057",3
"GO:0050820","BP","GO:0050820","positive regulation of coagulation","3/149","26/17913",0.00127437928470592,0.0160238520970618,0.0116391655003093,"2152/5054/7057",3
"GO:1903792","BP","GO:1903792","negative regulation of anion transport","3/149","26/17913",0.00127437928470592,0.0160238520970618,0.0116391655003093,"5997/6424/7057",3
"GO:0001819","BP","GO:0001819","positive regulation of cytokine production","11/149","446/17913",0.00128054573331096,0.0160238520970618,0.0116391655003093,"9590/330/9308/1191/1545/3082/29923/3315/5743/5054/7057",11
"GO:0001836","BP","GO:0001836","release of cytochrome c from mitochondria","4/149","57/17913",0.00128982911001734,0.0160238520970618,0.0116391655003093,"1191/3082/3479/6648",4
"GO:1903428","BP","GO:1903428","positive regulation of reactive oxygen species biosynthetic process","4/149","57/17913",0.00128982911001734,0.0160238520970618,0.0116391655003093,"1191/3643/9314/5743",4
"GO:0043271","BP","GO:0043271","negative regulation of ion transport","6/149","144/17913",0.0013018125224864,0.0161058954228276,0.0116987589015089,"2669/5743/5997/6236/6424/7057",6
"GO:0003012","BP","GO:0003012","muscle system process","11/149","448/17913",0.00132705394904607,0.0163506153228146,0.0118765148742872,"1410/54206/3479/3488/23704/9314/10398/4653/5743/5997/7169",11
"GO:0014074","BP","GO:0014074","response to purine-containing compound","6/149","145/17913",0.00134885230927709,0.0165510812048181,0.0120221262768183,"374/1277/1843/2354/3488/5743",6
"GO:0042136","BP","GO:0042136","neurotransmitter biosynthetic process","5/149","98/17913",0.00135895524675262,0.016606987790928,0.0120627348648375,"1191/1545/3643/9314/5743",5
"GO:0032233","BP","GO:0032233","positive regulation of actin filament bundle assembly","4/149","58/17913",0.00137651131698973,0.0167531499311676,0.0121689019294,"3397/4653/6281/6385",4
"GO:0007568","BP","GO:0007568","aging","9/149","318/17913",0.00139103745306076,0.016861401354105,0.0122475319753827,"347/1410/3398/3485/3488/5743/5054/6648/7076",9
"GO:0071229","BP","GO:0071229","cellular response to acid chemical","7/149","199/17913",0.00139670471986463,0.0168618303680431,0.0122478435960964,"19/1277/2042/3399/3791/9314/5166",7
"GO:0034248","BP","GO:0034248","regulation of cellular amide metabolic process","11/149","452/17913",0.00142424740125005,0.0171252880294886,0.0124392100231774,"7832/1191/9775/8507/3315/3479/3488/5166/5997/6659/7057",11
"GO:0071772","BP","GO:0071772","response to BMP","6/149","147/17913",0.00144681863930638,0.01725806775332,0.012535656568702,"3280/94031/3397/6423/6424/55273",6
"GO:0071773","BP","GO:0071773","cellular response to BMP stimulus","6/149","147/17913",0.00144681863930638,0.01725806775332,0.012535656568702,"3280/94031/3397/6423/6424/55273",6
"GO:0033692","BP","GO:0033692","cellular polysaccharide biosynthetic process","4/149","59/17913",0.00146717930340341,0.0173625882782206,0.0126115766208922,"3036/3037/3479/3643",4
"GO:2000351","BP","GO:2000351","regulation of endothelial cell apoptotic process","4/149","59/17913",0.00146717930340341,0.0173625882782206,0.0126115766208922,"51129/3791/5054/7057",4
"GO:2001237","BP","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","5/149","100/17913",0.00148674464730107,0.0175248561969268,0.0127294423594033,"3082/3479/5054/6423/7057",5
"GO:0043405","BP","GO:0043405","regulation of MAP kinase activity","9/149","322/17913",0.00151597764959332,0.0177993611093427,0.0129288331230538,"1843/1848/1647/3082/3479/3643/5997/6423/7057",9
"GO:0002042","BP","GO:0002042","cell migration involved in sprouting angiogenesis","5/149","101/17913",0.00155385697197976,0.018172842867607,0.0132001172044004,"3791/9314/3164/5743/7057",5
"GO:0070482","BP","GO:0070482","response to oxygen levels","10/149","389/17913",0.00156475126858776,0.0182290478527306,0.0132409425390224,"51129/10370/1277/1410/29923/4609/4929/5327/5743/7057",10
"GO:0048730","BP","GO:0048730","epidermis morphogenesis","3/149","28/17913",0.00158631448819069,0.0184086262699338,0.0133713820179599,"2252/3488/9314",3
"GO:0048705","BP","GO:0048705","skeletal system morphogenesis","7/149","204/17913",0.00160991043166066,0.0186103159551815,0.0135178823483476,"1277/9775/3037/116039/157506/6423/6424",7
"GO:0032680","BP","GO:0032680","regulation of tumor necrosis factor production","6/149","151/17913",0.00165895011103434,0.0190521052390747,0.0138387826262801,"9590/1191/54206/3315/3479/7057",6
"GO:0048645","BP","GO:0048645","animal organ formation","4/149","61/17913",0.00166085486553056,0.0190521052390747,0.0138387826262801,"10370/3280/5292/157506",4
"GO:0060828","BP","GO:0060828","regulation of canonical Wnt signaling pathway","8/149","264/17913",0.00166923015149259,0.0190750957006443,0.0138554820931446,"25805/1277/2487/3485/3487/6423/6424/6659",8
"GO:0001823","BP","GO:0001823","mesonephros development","5/149","103/17913",0.00169473268265557,0.0192198092873894,0.0139605969791324,"3280/4609/116039/5228/6385",5
"GO:0014812","BP","GO:0014812","muscle cell migration","5/149","103/17913",0.00169473268265557,0.0192198092873894,0.0139605969791324,"9510/3037/3479/3488/5054",5
"GO:0003401","BP","GO:0003401","axis elongation","3/149","29/17913",0.00175863409288354,0.0198692470720502,0.0144323258625517,"374/157506/6423",3
"GO:1901681","MF","GO:1901681","sulfur compound binding","8/142","221/16969",0.000549181912046156,0.0208038628911005,0.017968248650883,"9510/151887/2252/4053/56925/26577/5228/7057",8
"GO:0003924","MF","GO:0003924","GTPase activity","8/142","224/16969",0.000600111429550976,0.0208038628911005,0.017968248650883,"379/2669/51655/6004/5997/6236/7846/7280",8
"GO:0030021","MF","GO:0030021","extracellular matrix structural constituent conferring compression resistance","3/142","21/16969",0.000683225244263219,0.0210900510260569,0.0182154286864729,"54829/633/1462",3
"GO:0004714","MF","GO:0004714","transmembrane receptor protein tyrosine kinase activity","4/142","49/16969",0.000743559491303287,0.0210900510260569,0.0182154286864729,"2042/3643/3791/5157",4
"GO:0032640","BP","GO:0032640","tumor necrosis factor production","6/149","155/17913",0.00189394208857657,0.0212376876898811,0.0154263132465964,"9590/1191/54206/3315/3479/7057",6
"GO:1903555","BP","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","6/149","155/17913",0.00189394208857657,0.0212376876898811,0.0154263132465964,"9590/1191/54206/3315/3479/7057",6
"GO:0043502","BP","GO:0043502","regulation of muscle adaptation","5/149","106/17913",0.00192332591494431,0.0214867081691913,0.0156071930097209,"54206/3479/3488/9314/5997",5
"GO:0098552","CC","GO:0098552","side of membrane","10/147","359/18678",0.000561491171076978,0.0216174100864637,0.0199969662681801,"19/2683/9308/928/54206/2152/2669/3643/5997/7057",10
"GO:0019216","BP","GO:0019216","regulation of lipid metabolic process","10/149","402/17913",0.00199180553585761,0.0221690177485416,0.0161027988146423,"19/51129/347/50486/3398/9314/5166/123/5743/157506",10
"GO:0051348","BP","GO:0051348","negative regulation of transferase activity","8/149","272/17913",0.00201169568241827,0.0223074699005937,0.0162033656135522,"1843/1848/54206/1647/9052/3315/5997/6423",8
"GO:0009408","BP","GO:0009408","response to heat","6/149","158/17913",0.00208611579122192,0.0227828459796028,0.0165486621642792,"1410/11080/3310/3479/5743/7057",6
"GO:0030858","BP","GO:0030858","positive regulation of epithelial cell differentiation","4/149","65/17913",0.0021002222746728,0.0227828459796028,0.0165486621642792,"694/5054/6424/55273",4
"GO:0035924","BP","GO:0035924","cellular response to vascular endothelial growth factor stimulus","4/149","65/17913",0.0021002222746728,0.0227828459796028,0.0165486621642792,"2619/3315/3791/3164",4
"GO:0045428","BP","GO:0045428","regulation of nitric oxide biosynthetic process","4/149","65/17913",0.0021002222746728,0.0227828459796028,0.0165486621642792,"1191/3643/9314/5743",4
"GO:0071300","BP","GO:0071300","cellular response to retinoic acid","4/149","65/17913",0.0021002222746728,0.0227828459796028,0.0165486621642792,"19/1277/2042/9314",4
"GO:0072577","BP","GO:0072577","endothelial cell apoptotic process","4/149","65/17913",0.0021002222746728,0.0227828459796028,0.0165486621642792,"51129/3791/5054/7057",4
"GO:0045121","CC","GO:0045121","membrane raft","9/147","309/18678",0.000774488571952723,0.0228803155016041,0.0211652041322653,"19/330/3037/3643/3791/5743/6281/6385/7846",9
"GO:0098857","CC","GO:0098857","membrane microdomain","9/147","310/18678",0.000792391878843431,0.0228803155016041,0.0211652041322653,"19/330/3037/3643/3791/5743/6281/6385/7846",9
"GO:0043542","BP","GO:0043542","endothelial cell migration","8/149","275/17913",0.002153539567425,0.023276886154767,0.0169075156614101,"1545/3315/3397/3791/9314/3164/5743/7057",8
