"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050730","BP","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","12/214","245/17913",4.03370130600177e-05,0.00118480808360834,0.000822952266449357,"285016/54206/2252/9052/3280/3082/3479/4739/8829/6422/6423/9021",12
"GO:1901890","BP","GO:1901890","positive regulation of cell junction assembly","5/214","33/17913",4.1969574206466e-05,0.00122165490325308,0.000848545587559844,"59272/3791/4653/8829/6422",5
"GO:0044344","BP","GO:0044344","cellular response to fibroblast growth factor stimulus","9/214","138/17913",4.24148306516264e-05,0.0012235921235304,0.000849891155538227,"1277/3576/2252/2254/3164/6422/64094/7057/677",9
"GO:0043154","BP","GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","7/214","79/17913",4.40392723478066e-05,0.00125921140668817,0.000874631845789694,"1410/3082/2537/9314/5743/6423/7057",7
"GO:1903034","BP","GO:1903034","regulation of response to wounding","10/214","173/17913",4.48737515643597e-05,0.00127181659038988,0.00088338724224575,"2152/9314/5327/5328/5054/64094/7056/7057/51330/7103",10
"GO:0010951","BP","GO:0010951","negative regulation of endopeptidase activity","11/214","210/17913",4.6216014337976e-05,0.00129846906370435,0.000901899703144758,"1410/3082/2537/9314/56925/5743/5054/6423/7980/7057/7076",11
"GO:0048545","BP","GO:0048545","response to steroid hormone","15/214","375/17913",4.72628004935799e-05,0.00130663781015323,0.000907573608055738,"1277/1843/54206/11170/2354/3490/81606/3164/4929/5743/10266/6422/7057/10628/677",15
"GO:0051346","BP","GO:0051346","negative regulation of hydrolase activity","16/214","420/17913",4.73155752980278e-05,0.00130663781015323,0.000907573608055738,"51129/1410/2719/3082/2537/9314/3953/56925/221476/5743/5997/5054/6423/7980/7057/7076",16
"GO:0003151","BP","GO:0003151","outflow tract morphogenesis","7/214","80/17913",4.77784095798394e-05,0.00130823763858018,0.000908684828048329,"10370/2006/3280/4886/8829/10512/6423",7
"GO:0048008","BP","GO:0048008","platelet-derived growth factor receptor signaling pathway","6/214","55/17913",4.82283037659468e-05,0.00130945923922499,0.000909533335948683,"347/84159/2152/8829/25976/10628",6
"GO:0007435","BP","GO:0007435","salivary gland morphogenesis","5/214","34/17913",4.87303840427626e-05,0.00131206559035138,0.000911343673501489,"2252/3082/8829/10512/7052",5
"GO:2000045","BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle","10/214","177/17913",5.44467560964903e-05,0.00144621006089947,0.00100451867593141,"9510/7832/11170/2273/1647/3398/9314/10769/6659/25946",10
"GO:0034329","BP","GO:0034329","cell junction assembly","11/214","214/17913",5.48412883321615e-05,0.00144621006089947,0.00100451867593141,"59272/347/11170/2335/3791/22998/4653/8829/10266/6422/7057",11
"GO:0060326","BP","GO:0060326","cell chemotaxis","12/214","253/17913",5.50553505077794e-05,0.00144621006089947,0.00100451867593141,"9023/3576/1843/3082/3791/3164/8829/5054/64094/7057/7412/2277",12
"GO:0061041","BP","GO:0061041","regulation of wound healing","9/214","143/17913",5.60359251995176e-05,0.0014600973735455,0.00101416462245647,"2152/5327/5328/5054/64094/7056/7057/51330/7103",9
"GO:1902041","BP","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","6/214","57/17913",5.91844685383199e-05,0.00152980014277849,0.00106257925830483,"467/3082/5054/6422/6423/7057",6
"GO:1903510","BP","GO:1903510","mucopolysaccharide metabolic process","8/214","112/17913",5.97177258689878e-05,0.00153133311335476,0.00106364403970495,"2683/633/3036/3037/3082/4060/5292/1462",8
"GO:0008625","BP","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","7/214","83/17913",6.05869417499844e-05,0.00154138904562362,0.00107062875931178,"467/9531/3082/5054/6422/6423/7057",7
"GO:0002040","BP","GO:0002040","sprouting angiogenesis","10/214","181/17913",6.57080478958987e-05,0.00165861486524726,0.00115205228712217,"3791/9314/4223/3164/8829/10769/5743/10266/84870/7057",10
"GO:0009266","BP","GO:0009266","response to temperature stimulus","11/214","219/17913",6.75385344605852e-05,0.00169160468869884,0.00117496658890222,"9531/1410/3337/11080/3310/10808/3479/3490/56925/5743/7057",11
"GO:0090049","BP","GO:0090049","regulation of cell migration involved in sprouting angiogenesis","7/214","85/17913",7.05905057211959e-05,0.0017544455691168,0.00121861504613433,"3791/9314/4223/8829/10769/5743/7057",7
"GO:0070482","BP","GO:0070482","response to oxygen levels","15/214","389/17913",7.14647307887201e-05,0.00176261484868973,0.00122428932134633,"51129/10370/1277/1410/29923/4609/4929/5327/5328/5743/10266/6422/7057/7412/677",15
"GO:0034405","BP","GO:0034405","response to fluid shear stress","5/214","37/17913",7.41478654715478e-05,0.0018149375252922,0.00126063197117496,"10370/3037/9314/5743/7980",5
"GO:0018108","BP","GO:0018108","peptidyl-tyrosine phosphorylation","14/214","346/17913",7.49858505085626e-05,0.00181810075840876,0.00126282911170649,"285016/54206/2252/9052/3280/3082/3479/3643/3791/4739/8829/6422/6423/9021",14
"GO:0007179","BP","GO:0007179","transforming growth factor beta receptor signaling pathway","10/214","184/17913",7.54025074672777e-05,0.00181810075840876,0.00126282911170649,"54829/25805/10370/27122/2200/9518/94031/3397/4053/7057",10
"GO:0022612","BP","GO:0022612","gland morphogenesis","8/214","116/17913",7.66051075835668e-05,0.00183341557483336,0.00127346658376736,"2252/3082/3400/3488/8829/10512/6422/7052",8
"GO:2000117","BP","GO:2000117","negative regulation of cysteine-type endopeptidase activity","7/214","87/17913",8.19037474623199e-05,0.00193851848301703,0.00134646969515461,"1410/3082/2537/9314/5743/6423/7057",7
"GO:0018212","BP","GO:0018212","peptidyl-tyrosine modification","14/214","349/17913",8.2196543538636e-05,0.00193851848301703,0.00134646969515461,"285016/54206/2252/9052/3280/3082/3479/3643/3791/4739/8829/6422/6423/9021",14
"GO:0007431","BP","GO:0007431","salivary gland development","5/214","38/17913",8.45584380550466e-05,0.00197977038663664,0.00137512273023157,"2252/3082/8829/10512/7052",5
"GO:0030856","BP","GO:0030856","regulation of epithelial cell differentiation","9/214","151/17913",8.54303802950479e-05,0.00198548220651597,0.00137909008594114,"694/1513/54206/3280/3397/5054/6424/55273/677",9
"GO:0044706","BP","GO:0044706","multi-multicellular organism process","11/214","225/17913",8.60314171811314e-05,0.00198548220651597,0.00137909008594114,"2683/2354/3488/3490/23764/5228/5743/10266/5997/7056/7076",11
"GO:1904035","BP","GO:1904035","regulation of epithelial cell apoptotic process","7/214","88/17913",8.80908470974447e-05,0.00201859238987123,0.00140208798814298,"51129/3791/10266/5054/6424/7057/677",7
"GO:1903707","BP","GO:1903707","negative regulation of hemopoiesis","9/214","152/17913",8.98805140080957e-05,0.0020450981743673,0.00142049856089889,"2200/3280/3202/3398/9935/4609/6422/10221/677",9
"GO:0001666","BP","GO:0001666","response to hypoxia","14/214","354/17913",9.556077676386e-05,0.0021591389491191,0.00149970979801656,"51129/10370/1410/29923/4609/4929/5327/5328/5743/10266/6422/7057/7412/677",14
"GO:0060070","BP","GO:0060070","canonical Wnt signaling pathway","13/214","311/17913",9.80419060675831e-05,0.0021998152673914,0.00152796303900649,"25805/1277/115908/27122/2254/2719/3487/9314/4929/6422/6423/6424/6659",13
"GO:0000082","BP","GO:0000082","G1/S transition of mitotic cell cycle","12/214","269/17913",9.88574211906088e-05,0.00220281605425419,0.0015300473464855,"9510/7832/11170/2273/1647/3398/3400/9314/4609/10769/6659/25946",12
"GO:0030728","BP","GO:0030728","ovulation","4/214","21/17913",0.000101055544261527,0.00222115961570745,0.00154278854540334,"9510/5743/5997/7130",4
"GO:0071498","BP","GO:0071498","cellular response to fluid shear stress","4/214","21/17913",0.000101055544261527,0.00222115961570745,0.00154278854540334,"3037/9314/5743/7980",4
"GO:0043500","BP","GO:0043500","muscle adaptation","8/214","121/17913",0.000103111950495704,0.00225104535170013,0.00156354678845548,"54206/3479/3488/9314/29995/4653/221476/5997",8
"GO:0001656","BP","GO:0001656","metanephros development","7/214","91/17913",0.00010897460272826,0.0023630667209061,0.00164135537277747,"2200/2719/3280/3398/3399/4609/116039",7
"GO:0030203","BP","GO:0030203","glycosaminoglycan metabolic process","9/214","157/17913",0.000115160973579829,0.00248056737090952,0.00172296979419084,"2683/633/2719/3036/3037/3082/4060/5292/1462",9
"GO:0045638","BP","GO:0045638","negative regulation of myeloid cell differentiation","7/214","92/17913",0.000116768597040529,0.00248640971419015,0.0017270278097553,"2200/3202/9935/4609/6422/10221/677",7
"GO:2000377","BP","GO:2000377","regulation of reactive oxygen species metabolic process","10/214","194/17913",0.000116971301936522,0.00248640971419015,0.0017270278097553,"59272/1191/1410/1545/1647/3240/3643/9314/5743/7057",10
"GO:1902806","BP","GO:1902806","regulation of cell cycle G1/S phase transition","10/214","195/17913",0.000122028921719488,0.00253453483577014,0.00176045489252535,"9510/7832/11170/2273/1647/3398/9314/10769/6659/25946",10
"GO:0031639","BP","GO:0031639","plasminogen activation","4/214","22/17913",0.000122360690854846,0.00253453483577014,0.00176045489252535,"5327/5328/5054/7057",4
"GO:0050927","BP","GO:0050927","positive regulation of positive chemotaxis","4/214","22/17913",0.000122360690854846,0.00253453483577014,0.00176045489252535,"3576/2152/3791/2277",4
"GO:2000134","BP","GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","8/214","124/17913",0.000122373083992616,0.00253453483577014,0.00176045489252535,"7832/11170/2273/1647/9314/10769/6659/25946",8
"GO:0035924","BP","GO:0035924","cellular response to vascular endothelial growth factor stimulus","6/214","65/17913",0.000124445841505834,0.00256104785926974,0.00177887049339885,"3791/3164/8829/10266/64094/7412",6
"GO:0036293","BP","GO:0036293","response to decreased oxygen levels","14/214","365/17913",0.000131778241656082,0.00269478163791646,0.00187176023458205,"51129/10370/1410/29923/4609/4929/5327/5328/5743/10266/6422/7057/7412/677",14
"GO:0001953","BP","GO:0001953","negative regulation of cell-matrix adhesion","5/214","42/17913",0.000137857025348277,0.00279841874418283,0.00194374521904504,"347/11170/4653/5054/7057",5
"GO:0048568","BP","GO:0048568","embryonic organ development","15/214","413/17913",0.000138651985427054,0.00279841874418283,0.00194374521904504,"10370/115908/3576/2200/2254/3280/3202/3398/3399/3791/9935/116039/84870/9021/677",15
"GO:0006022","BP","GO:0006022","aminoglycan metabolic process","9/214","161/17913",0.000139444573758414,0.00279841874418283,0.00194374521904504,"2683/633/2719/3036/3037/3082/4060/5292/1462",9
"GO:0050926","BP","GO:0050926","regulation of positive chemotaxis","4/214","23/17913",0.000146740248151112,0.00292190897050677,0.00202951992217512,"3576/2152/3791/2277",4
"GO:0010812","BP","GO:0010812","negative regulation of cell-substrate adhesion","6/214","67/17913",0.000147406735435656,0.00292190897050677,0.00202951992217512,"347/1277/11170/4653/5054/7057",6
"GO:0001933","BP","GO:0001933","negative regulation of protein phosphorylation","15/214","416/17913",0.000150054752637487,0.00295220228827675,0.0020505612662223,"467/1843/54206/1647/4616/9052/3082/9314/4609/57447/5997/6422/6423/9021/10221",15
"GO:0052548","BP","GO:0052548","regulation of endopeptidase activity","14/214","370/17913",0.000151834918182791,0.00295220228827675,0.0020505612662223,"330/1410/2152/3082/2537/9314/56925/4609/5743/5054/6423/7980/7057/7076",14
"GO:0002576","BP","GO:0002576","platelet degranulation","8/214","128/17913",0.000152589842817152,0.00295220228827675,0.0020505612662223,"1191/2335/3082/3479/5054/7057/7076/2277",8
"GO:0032355","BP","GO:0032355","response to estradiol","8/214","128/17913",0.000152589842817152,0.00295220228827675,0.0020505612662223,"1277/1410/1843/4131/5743/10266/6422/10628",8
"GO:0003206","BP","GO:0003206","cardiac chamber morphogenesis","8/214","129/17913",0.000161033636773521,0.00309702190723362,0.00215115108772649,"9510/10370/3280/3398/8829/10512/6423/6659",8
"GO:0046677","BP","GO:0046677","response to antibiotic","13/214","328/17913",0.000166218905028901,0.0031778300718839,0.0022072793866186,"1191/1277/1410/1545/1843/3082/3240/3397/3399/9314/5997/10628/7412",13
"GO:0050921","BP","GO:0050921","positive regulation of chemotaxis","8/214","130/17913",0.000169858490533805,0.00320250176232814,0.00222441602152946,"3576/2152/3791/8829/5054/64094/7057/2277",8
"GO:1902807","BP","GO:1902807","negative regulation of cell cycle G1/S phase transition","8/214","130/17913",0.000169858490533805,0.00320250176232814,0.00222441602152946,"7832/11170/2273/1647/9314/10769/6659/25946",8
"GO:0048483","BP","GO:0048483","autonomic nervous system development","5/214","44/17913",0.000172619979383652,0.00320250176232814,0.00222441602152946,"2335/3280/8829/6659/7412",5
"GO:0048662","BP","GO:0048662","negative regulation of smooth muscle cell proliferation","6/214","69/17913",0.000173598382933086,0.00320250176232814,0.00222441602152946,"347/3488/9314/57447/6648/10221",6
"GO:0030325","BP","GO:0030325","adrenal gland development","4/214","24/17913",0.000174447635459534,0.00320250176232814,0.00222441602152946,"84159/10370/27122/3643",4
"GO:0043567","BP","GO:0043567","regulation of insulin-like growth factor receptor signaling pathway","4/214","24/17913",0.000174447635459534,0.00320250176232814,0.00222441602152946,"8483/3479/3487/3488",4
"GO:0044346","BP","GO:0044346","fibroblast apoptotic process","4/214","24/17913",0.000174447635459534,0.00320250176232814,0.00222441602152946,"694/4609/6422/9262",4
"GO:0006006","BP","GO:0006006","glucose metabolic process","10/214","204/17913",0.000176475632145489,0.00322142806475748,0.0022375619847409,"347/467/3479/3487/3488/3643/3953/4886/5166/5500",10
"GO:0030308","BP","GO:0030308","negative regulation of cell growth","9/214","167/17913",0.000183795425746497,0.00333619674487041,0.00231727881544372,"694/1410/2273/55384/8829/221476/5997/6422/6423",9
"GO:0044843","BP","GO:0044843","cell cycle G1/S phase transition","12/214","288/17913",0.000187115997133629,0.00334832878004329,0.00232570556909293,"9510/7832/11170/2273/1647/3398/3400/9314/4609/10769/6659/25946",12
"GO:0045647","BP","GO:0045647","negative regulation of erythrocyte differentiation","3/214","10/17913",0.000189645362657976,0.00334832878004329,0.00232570556909293,"3202/9935/677",3
"GO:0061299","BP","GO:0061299","retina vasculature morphogenesis in camera-type eye","3/214","10/17913",0.000189645362657976,0.00334832878004329,0.00232570556909293,"1282/1545/8829",3
"GO:2000271","BP","GO:2000271","positive regulation of fibroblast apoptotic process","3/214","10/17913",0.000189645362657976,0.00334832878004329,0.00232570556909293,"694/6422/9262",3
"GO:2001214","BP","GO:2001214","positive regulation of vasculogenesis","3/214","10/17913",0.000189645362657976,0.00334832878004329,0.00232570556909293,"3791/10266/55273",3
"GO:0030199","BP","GO:0030199","collagen fibril organization","5/214","45/17913",0.000192326815324134,0.00337721706691455,0.00234577099697399,"1303/1277/1545/4060/6423",5
"GO:2001237","BP","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","7/214","100/17913",0.000196878108325845,0.00343844955676112,0.00238830228705947,"3082/2537/3479/8829/5054/6423/7057",7
"GO:0030324","BP","GO:0030324","lung development","9/214","169/17913",0.000200963820714392,0.0034909360469258,0.00242475871965525,"54206/2252/2254/2719/3280/3202/3290/3397/3488",9
"GO:0034637","BP","GO:0034637","cellular carbohydrate biosynthetic process","6/214","71/17913",0.000203336165709021,0.00349868829601332,0.00243014333092261,"2683/3036/3037/3479/3643/5500",6
"GO:0030194","BP","GO:0030194","positive regulation of blood coagulation","4/214","25/17913",0.000205741496825296,0.00349868829601332,0.00243014333092261,"2152/5054/7056/7057",4
"GO:0051894","BP","GO:0051894","positive regulation of focal adhesion assembly","4/214","25/17913",0.000205741496825296,0.00349868829601332,0.00243014333092261,"3791/4653/8829/6422",4
"GO:1900048","BP","GO:1900048","positive regulation of hemostasis","4/214","25/17913",0.000205741496825296,0.00349868829601332,0.00243014333092261,"2152/5054/7056/7057",4
"GO:2000379","BP","GO:2000379","positive regulation of reactive oxygen species metabolic process","7/214","101/17913",0.000209425013789603,0.00353451158646026,0.00245502572198057,"59272/1191/1647/3643/9314/5743/7057",7
"GO:0030177","BP","GO:0030177","positive regulation of Wnt signaling pathway","9/214","170/17913",0.000210035971711659,0.00353451158646026,0.00245502572198057,"25805/1277/2254/2719/84870/6422/6423/6424/6659",9
"GO:0030514","BP","GO:0030514","negative regulation of BMP signaling pathway","5/214","46/17913",0.000213703272096951,0.00357759208365414,0.00248494887434251,"91851/2200/94031/6422/6423",5
"GO:0043433","BP","GO:0043433","negative regulation of DNA-binding transcription factor activity","9/214","171/17913",0.000219446135661661,0.00364802020096117,0.0025338673275177,"8553/1545/3397/3398/3399/9314/5292/6424/10221",9
"GO:0090263","BP","GO:0090263","positive regulation of canonical Wnt signaling pathway","8/214","135/17913",0.000220168350104435,0.00364802020096117,0.0025338673275177,"25805/1277/2254/2719/6422/6423/6424/6659",8
"GO:0005518","MF","GO:0005518","collagen binding","6/205","61/16969",9.22772120952587e-05,0.00374876174136988,0.00316899373116612,"54829/1513/2335/4060/26577/7057",6
"GO:0030021","MF","GO:0030021","extracellular matrix structural constituent conferring compression resistance","4/205","21/16969",0.000105368795845589,0.00380498429442403,0.00321652113633902,"54829/633/4060/1462",4
"GO:0061045","BP","GO:0061045","negative regulation of wound healing","6/214","73/17913",0.000236952052735769,0.00390526353275197,0.0027125451959886,"5327/5328/5054/7056/7057/7103",6
"GO:0030323","BP","GO:0030323","respiratory tube development","9/214","173/17913",0.000239319770809313,0.00390526353275197,0.0027125451959886,"54206/2252/2254/2719/3280/3202/3290/3397/3488",9
"GO:0051897","BP","GO:0051897","positive regulation of protein kinase B signaling","9/214","173/17913",0.000239319770809313,0.00390526353275197,0.0027125451959886,"2152/2252/2254/9518/3082/3488/3643/4653/7057",9
"GO:0050820","BP","GO:0050820","positive regulation of coagulation","4/214","26/17913",0.000240885224541688,0.0039110560828854,0.0027165686258814,"2152/5054/7056/7057",4
"GO:0030111","BP","GO:0030111","regulation of Wnt signaling pathway","13/214","341/17913",0.000242834927774794,0.0039229982582018,0.00272486350534664,"25805/1277/115908/27122/2254/2719/3487/84870/6422/6423/6424/6659/25987",13
"GO:0005109","MF","GO:0005109","frizzled binding","4/205","22/16969",0.000127570833892049,0.00414605210149159,0.00350484080482366,"25805/115908/4653/6422",4
"GO:0002762","BP","GO:0002762","negative regulation of myeloid leukocyte differentiation","5/214","48/17913",0.000261836714584855,0.00420892748668491,0.0029234662241158,"2200/9935/4609/6422/10221",5
"GO:0060537","BP","GO:0060537","muscle tissue development","14/214","392/17913",0.000274704616659067,0.00439391394270022,0.00305195540759318,"467/7832/2006/2254/3398/3479/3488/23764/4223/221476/5292/5997/10512/25976",14
"GO:0043502","BP","GO:0043502","regulation of muscle adaptation","7/214","106/17913",0.000282204776690392,0.00449118366376142,0.00311951768920795,"54206/3479/3488/9314/29995/221476/5997",7
"GO:0021953","BP","GO:0021953","central nervous system neuron differentiation","9/214","177/17913",0.000283565913775094,0.00449118366376142,0.00311951768920795,"7832/3280/3400/4929/8829/6422/6423/6659/25987",9
"GO:0007369","BP","GO:0007369","gastrulation","9/214","178/17913",0.000295626494461245,0.00465936196880137,0.00323633214989152,"1303/1295/2114/2335/2719/9314/3912/6422/6423",9
"GO:0006024","BP","GO:0006024","glycosaminoglycan biosynthetic process","7/214","107/17913",0.000298943865489747,0.00468877489998724,0.00325676198888165,"2683/633/2719/3036/3037/4060/1462",7
"GO:0043409","BP","GO:0043409","negative regulation of MAPK cascade","9/214","179/17913",0.000308108662436905,0.00480917433977604,0.00334038987193228,"467/1843/54206/9314/4609/57447/5997/6422/6423",9
"GO:0006023","BP","GO:0006023","aminoglycan biosynthetic process","7/214","108/17913",0.000316471198552718,0.00488935479037649,0.00339608216881939,"2683/633/2719/3036/3037/4060/1462",7
"GO:0060411","BP","GO:0060411","cardiac septum morphogenesis","6/214","77/17913",0.000317228283030182,0.00488935479037649,0.00339608216881939,"10370/3280/3398/8829/10512/6659",6
"GO:0050732","BP","GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation","5/214","50/17913",0.000317785362420013,0.00488935479037649,0.00339608216881939,"54206/9052/6422/6423/9021",5
"GO:0055123","BP","GO:0055123","digestive system development","8/214","143/17913",0.000325639562043731,0.00498645225101088,0.00346352480058486,"3576/2254/3280/3202/3398/3643/6422/6423",8
"GO:0003012","BP","GO:0003012","muscle system process","15/214","448/17913",0.000332337310197953,0.00501075960951654,0.00348040837527546,"59272/10203/1410/54206/3479/3488/23704/9314/29995/25802/4653/221476/5743/5997/6332",15
"GO:0001570","BP","GO:0001570","vasculogenesis","6/214","78/17913",0.000340285344518759,0.00501075960951654,0.00348040837527546,"3037/3791/10266/25976/55273/677",6
"GO:0009636","BP","GO:0009636","response to toxic substance","16/214","499/17913",0.00034122789687205,0.00501075960951654,0.00348040837527546,"1277/1410/1545/1843/3082/3240/11185/3791/9314/4131/4929/5743/5997/6648/10628/7412",16
"GO:0042542","BP","GO:0042542","response to hydrogen peroxide","8/214","144/17913",0.000341314752475496,0.00501075960951654,0.00348040837527546,"1277/1410/1545/1843/3082/3240/9314/10628",8
"GO:0090177","BP","GO:0090177","establishment of planar polarity involved in neural tube closure","3/214","12/17913",0.000341591464337362,0.00501075960951654,0.00348040837527546,"115908/6422/6423",3
"GO:0097201","BP","GO:0097201","negative regulation of transcription from RNA polymerase II promoter in response to stress","3/214","12/17913",0.000341591464337362,0.00501075960951654,0.00348040837527546,"9531/10370/3337",3
"GO:2000052","BP","GO:2000052","positive regulation of non-canonical Wnt signaling pathway","3/214","12/17913",0.000341591464337362,0.00501075960951654,0.00348040837527546,"2719/84870/6422",3
"GO:0060828","BP","GO:0060828","regulation of canonical Wnt signaling pathway","11/214","264/17913",0.000345960580073687,0.00501075960951654,0.00348040837527546,"25805/1277/115908/27122/2254/2719/3487/6422/6423/6424/6659",11
"GO:0006469","BP","GO:0006469","negative regulation of protein kinase activity","10/214","222/17913",0.000347853739258784,0.00501075960951654,0.00348040837527546,"1843/54206/1647/4616/9052/5997/6422/6423/9021/10221",10
"GO:2000116","BP","GO:2000116","regulation of cysteine-type endopeptidase activity","10/214","222/17913",0.000347853739258784,0.00501075960951654,0.00348040837527546,"330/1410/2152/3082/2537/9314/4609/5743/6423/7057",10
"GO:0010631","BP","GO:0010631","epithelial cell migration","13/214","354/17913",0.0003479030333883,0.00501075960951654,0.00348040837527546,"1545/2252/3037/3397/3791/9314/4223/3164/8829/10769/5743/64094/7057",13
"GO:0009952","BP","GO:0009952","anterior/posterior pattern specification","9/214","182/17913",0.000348199026120106,0.00501075960951654,0.00348040837527546,"7832/2114/2719/3280/4223/80055/10512/6422/6423",9
"GO:0043534","BP","GO:0043534","blood vessel endothelial cell migration","9/214","182/17913",0.000348199026120106,0.00501075960951654,0.00348040837527546,"3397/3791/9314/4223/3164/8829/10769/5743/7057",9
"GO:0045668","BP","GO:0045668","negative regulation of osteoblast differentiation","5/214","51/17913",0.000348938691470511,0.00501075960951654,0.00348040837527546,"3397/3398/3399/3488/6422",5
"GO:0035567","BP","GO:0035567","non-canonical Wnt signaling pathway","8/214","145/17913",0.000357599853779885,0.00511241206886199,0.003551014849831,"115908/23002/2719/4653/84870/6422/6423/6424",8
"GO:0007517","BP","GO:0007517","muscle organ development","14/214","403/17913",0.000363126183316151,0.00516725237739331,0.00358910621401311,"84159/467/7832/1410/2006/2254/2273/3399/3479/23764/4223/221476/5292/5997",14
"GO:0014743","BP","GO:0014743","regulation of muscle hypertrophy","6/214","79/17913",0.000364634336751988,0.00516725237739331,0.00358910621401311,"54206/3479/3488/29995/221476/5997",6
"GO:0043434","BP","GO:0043434","response to peptide hormone","14/214","404/17913",0.000372254271496141,0.00523191941152103,0.00363402309383207,"7832/1277/54206/2200/9518/3488/3643/4131/3164/4929/5166/5743/7076/677",14
"GO:0014897","BP","GO:0014897","striated muscle hypertrophy","7/214","111/17913",0.000374055519672348,0.00523191941152103,0.00363402309383207,"54206/3479/3488/29995/4653/221476/5997",7
"GO:1904019","BP","GO:1904019","epithelial cell apoptotic process","7/214","111/17913",0.000374055519672348,0.00523191941152103,0.00363402309383207,"51129/3791/10266/5054/6424/7057/677",7
"GO:0090132","BP","GO:0090132","epithelium migration","13/214","357/17913",0.000377011768112233,0.00525053889125269,0.00364695594199311,"1545/2252/3037/3397/3791/9314/4223/3164/8829/10769/5743/64094/7057",13
"GO:0042326","BP","GO:0042326","negative regulation of phosphorylation","15/214","455/17913",0.000391179750327801,0.00542447113008209,0.0037677670101598,"467/1843/54206/1647/4616/9052/3082/9314/4609/57447/5997/6422/6423/9021/10221",15
"GO:0019932","BP","GO:0019932","second-messenger-mediated signaling","13/214","360/17913",0.000408169538984361,0.00561321908503043,0.00389886888181429,"57561/10203/3576/3479/3791/29995/4502/10266/51655/5997/7057/55273/7412",13
"GO:0050920","BP","GO:0050920","regulation of chemotaxis","9/214","186/17913",0.00040826570256334,0.00561321908503043,0.00389886888181429,"3576/1843/2152/3791/8829/5054/64094/7057/2277",9
"GO:0010906","BP","GO:0010906","regulation of glucose metabolic process","7/214","113/17913",0.000416895925900041,0.00565245929078234,0.00392612461774844,"3479/3487/3488/3643/3953/5166/5500",7
"GO:0014896","BP","GO:0014896","muscle hypertrophy","7/214","113/17913",0.000416895925900041,0.00565245929078234,0.00392612461774844,"54206/3479/3488/29995/4653/221476/5997",7
"GO:0045682","BP","GO:0045682","regulation of epidermis development","6/214","81/17913",0.00041740948264806,0.00565245929078234,0.00392612461774844,"1513/54206/10468/3280/6424/677",6
"GO:0038066","BP","GO:0038066","p38MAPK cascade","5/214","53/17913",0.000418117539615283,0.00565245929078234,0.00392612461774844,"1843/1647/4616/3082/677",5
"GO:0032103","BP","GO:0032103","positive regulation of response to external stimulus","12/214","315/17913",0.000422735557573582,0.00569107744383435,0.00395294828397753,"3576/2152/3791/8829/5320/5743/5054/64094/7052/7056/7057/2277",12
"GO:0070372","BP","GO:0070372","regulation of ERK1 and ERK2 cascade","11/214","271/17913",0.000431522206687888,0.00577513654639222,0.00401133464200694,"9590/285016/467/1843/54206/2335/3791/9314/57447/8829/5320",11
"GO:0014745","BP","GO:0014745","negative regulation of muscle adaptation","3/214","13/17913",0.000440164777427904,0.00577513654639222,0.00401133464200694,"54206/3488/9314",3
"GO:0043568","BP","GO:0043568","positive regulation of insulin-like growth factor receptor signaling pathway","3/214","13/17913",0.000440164777427904,0.00577513654639222,0.00401133464200694,"3479/3487/3488",3
"GO:0048715","BP","GO:0048715","negative regulation of oligodendrocyte differentiation","3/214","13/17913",0.000440164777427904,0.00577513654639222,0.00401133464200694,"3280/3398/3400",3
"GO:0051917","BP","GO:0051917","regulation of fibrinolysis","3/214","13/17913",0.000440164777427904,0.00577513654639222,0.00401133464200694,"5054/7056/7057",3
"GO:0061469","BP","GO:0061469","regulation of type B pancreatic cell proliferation","3/214","13/17913",0.000440164777427904,0.00577513654639222,0.00401133464200694,"54206/3164/6422",3
"GO:0090130","BP","GO:0090130","tissue migration","13/214","363/17913",0.000441491404196496,0.00577513654639222,0.00401133464200694,"1545/2252/3037/3397/3791/9314/4223/3164/8829/10769/5743/64094/7057",13
"GO:0071158","BP","GO:0071158","positive regulation of cell cycle arrest","6/214","82/17913",0.000445938752777737,0.00580979076703576,0.00403540501240296,"7832/1647/3398/10769/6659/25946",6
"GO:1901653","BP","GO:1901653","cellular response to peptide","13/214","364/17913",0.000453100149034483,0.00587938386156794,0.00408374346963229,"54206/2200/9518/3397/3479/3643/9314/4131/3164/4929/5166/7412/677",13
"GO:0060348","BP","GO:0060348","bone development","9/214","189/17913",0.000458711165439115,0.00589873348092584,0.00409718346326993,"1277/2200/3037/3479/4653/116039/6423/6424/25946",9
"GO:0000302","BP","GO:0000302","response to reactive oxygen species","10/214","230/17913",0.000459772122645905,0.00589873348092584,0.00409718346326993,"347/1277/1410/1545/1843/3082/3240/9314/6648/10628",10
