"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001666","BP","GO:0001666","response to hypoxia","6/58","354/17913",0.000972488403942279,0.0158367482469806,0.00991131437130437,"481/1365/1906/4609/5327/5743",6
"GO:1901652","BP","GO:1901652","response to peptide","7/58","491/17913",0.00100017786967951,0.0161805090890916,0.010126454608528,"374/1906/9518/3397/3643/5743/7076",7
"GO:0048645","BP","GO:0048645","animal organ formation","3/58","61/17913",0.00101471244810797,0.0163083523522713,0.0102064643903258,"1499/22943/3280",3
"GO:0001711","BP","GO:0001711","endodermal cell fate commitment","2/58","15/17913",0.00105296748925973,0.0168132925720109,0.0105224775755142,"1499/22943",2
"GO:0042180","BP","GO:0042180","cellular ketone metabolic process","5/58","241/17913",0.00108422753468925,0.0170904840243646,0.0106959558415364,"1645/1646/10170/3638/5743",5
"GO:0051896","BP","GO:0051896","regulation of protein kinase B signaling","5/58","241/17913",0.00108422753468925,0.0170904840243646,0.0106959558415364,"1646/374/2152/9518/3643",5
"GO:0072073","BP","GO:0072073","kidney epithelium development","4/58","140/17913",0.00109336546688265,0.0170972910044725,0.0107002159408141,"1499/3280/4609/6385",4
"GO:0009636","BP","GO:0009636","response to toxic substance","7/58","499/17913",0.00109856526177579,0.0170972910044725,0.0107002159408141,"374/9076/1365/1906/3248/3725/5743",7
"GO:0031571","BP","GO:0031571","mitotic G1 DNA damage checkpoint","3/58","63/17913",0.00111450578180878,0.0171285607341736,0.0107197858750292,"1647/10769/6659",3
"GO:0044819","BP","GO:0044819","mitotic G1/S transition checkpoint","3/58","63/17913",0.00111450578180878,0.0171285607341736,0.0107197858750292,"1647/10769/6659",3
"GO:0036293","BP","GO:0036293","response to decreased oxygen levels","6/58","365/17913",0.00113845650039559,0.017387978474986,0.0108821405922089,"481/1365/1906/4609/5327/5743",6
"GO:0007612","BP","GO:0007612","learning","4/58","142/17913",0.00115237121974373,0.0174918569712953,0.0109471521979554,"22943/3643/3725/5743",4
"GO:0044783","BP","GO:0044783","G1 DNA damage checkpoint","3/58","64/17913",0.00116664256929091,0.0175998409686279,0.0110147332018296,"1647/10769/6659",3
"GO:0007567","BP","GO:0007567","parturition","2/58","16/17913",0.00120089027154018,0.017755658400753,0.0111122504149744,"1906/3248",2
"GO:0019372","BP","GO:0019372","lipoxygenase pathway","2/58","16/17913",0.00120089027154018,0.017755658400753,0.0111122504149744,"3248/5743",2
"GO:0060046","BP","GO:0060046","regulation of acrosome reaction","2/58","16/17913",0.00120089027154018,0.017755658400753,0.0111122504149744,"2683/6690",2
"GO:0007611","BP","GO:0007611","learning or memory","5/58","247/17913",0.00120940819335732,0.017755658400753,0.0111122504149744,"22943/3643/3725/10769/5743",5
"GO:0006633","BP","GO:0006633","fatty acid biosynthetic process","4/58","144/17913",0.00121357777610392,0.017755658400753,0.0111122504149744,"1906/3248/3638/5743",4
"GO:0045428","BP","GO:0045428","regulation of nitric oxide biosynthetic process","3/58","65/17913",0.0012202953516581,0.017755658400753,0.0111122504149744,"1906/3643/5743",3
"GO:0071774","BP","GO:0071774","response to fibroblast growth factor","4/58","145/17913",0.00124502010608562,0.0179440836483074,0.0112301749936112,"1499/3187/7356/678",4
"GO:0060675","BP","GO:0060675","ureteric bud morphogenesis","3/58","66/17913",0.00127548081299906,0.0179440836483074,0.0112301749936112,"1499/3280/4609",3
"GO:0043406","BP","GO:0043406","positive regulation of MAP kinase activity","5/58","250/17913",0.00127587206728182,0.0179440836483074,0.0112301749936112,"22943/1906/1647/9518/3643",5
"GO:0045637","BP","GO:0045637","regulation of myeloid cell differentiation","5/58","250/17913",0.00127587206728182,0.0179440836483074,0.0112301749936112,"1499/3303/3398/3725/4609",5
"GO:2000027","BP","GO:2000027","regulation of animal organ morphogenesis","5/58","250/17913",0.00127587206728182,0.0179440836483074,0.0112301749936112,"1499/22943/1906/3280/4609",5
"GO:0048754","BP","GO:0048754","branching morphogenesis of an epithelial tube","4/58","146/17913",0.00127702913316543,0.0179440836483074,0.0112301749936112,"374/1499/1906/4609",4
"GO:0072171","BP","GO:0072171","mesonephric tubule morphogenesis","3/58","67/17913",0.00133221543756813,0.0184517499568676,0.011547894281775,"1499/3280/4609",3
"GO:0016137","BP","GO:0016137","glycoside metabolic process","2/58","17/17913",0.00135818086303092,0.0184517499568676,0.011547894281775,"1645/1646",2
"GO:0048711","BP","GO:0048711","positive regulation of astrocyte differentiation","2/58","17/17913",0.00135818086303092,0.0184517499568676,0.011547894281775,"3280/3398",2
"GO:0061323","BP","GO:0061323","cell proliferation involved in heart morphogenesis","2/58","17/17913",0.00135818086303092,0.0184517499568676,0.011547894281775,"1499/3280",2
"GO:1904948","BP","GO:1904948","midbrain dopaminergic neuron differentiation","2/58","17/17913",0.00135818086303092,0.0184517499568676,0.011547894281775,"1499/22943",2
"GO:2000136","BP","GO:2000136","regulation of cell proliferation involved in heart morphogenesis","2/58","17/17913",0.00135818086303092,0.0184517499568676,0.011547894281775,"1499/3280",2
"GO:0034976","BP","GO:0034976","response to endoplasmic reticulum stress","5/58","254/17913",0.00136865368178637,0.0184918648544654,0.0115729999003567,"10551/9709/3303/3309/3725",5
"GO:0042129","BP","GO:0042129","regulation of T cell proliferation","4/58","149/17913",0.00137651131698973,0.0184964007020641,0.0115758386277767,"1499/3280/7356/6385",4
"GO:0032436","BP","GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","3/58","68/17913",0.00139051551108811,0.0185830306617699,0.0116300553616179,"9709/3303/10769",3
"GO:0060485","BP","GO:0060485","mesenchyme development","5/58","258/17913",0.00146633565901644,0.0194903750568726,0.0121979102900827,"1499/1906/3280/4609/6317",5
"GO:1903707","BP","GO:1903707","negative regulation of hemopoiesis","4/58","152/17913",0.00148129133967878,0.0195833086251082,0.0122560720917396,"1499/3280/3398/4609",4
"GO:0035994","BP","GO:0035994","response to muscle stretch","2/58","18/17913",0.00152477916218756,0.0197338524201011,0.01235028883722,"1906/3725",2
"GO:0060749","BP","GO:0060749","mammary gland alveolus development","2/58","18/17913",0.00152477916218756,0.0197338524201011,0.01235028883722,"374/3398",2
"GO:0061377","BP","GO:0061377","mammary gland lobule development","2/58","18/17913",0.00152477916218756,0.0197338524201011,0.01235028883722,"374/3398",2
"GO:1902644","BP","GO:1902644","tertiary alcohol metabolic process","2/58","18/17913",0.00152477916218756,0.0197338524201011,0.01235028883722,"1645/1646",2
"GO:1901568","BP","GO:1901568","fatty acid derivative metabolic process","4/58","154/17913",0.00155416094009803,0.0200088049827281,0.0125223659102966,"1646/1906/3248/5743",4
"GO:0034637","BP","GO:0034637","cellular carbohydrate biosynthetic process","3/58","71/17913",0.00157496833178435,0.0200765183554583,0.0125647438349693,"2683/3643/5500",3
"GO:0070482","BP","GO:0070482","response to oxygen levels","6/58","389/17913",0.0015757495089888,0.0200765183554583,0.0125647438349693,"481/1365/1906/4609/5327/5743",6
"GO:0035019","BP","GO:0035019","somatic stem cell population maintenance","3/58","72/17913",0.0016396891329359,0.0204797002315645,0.012817072296632,"3280/6659/678",3
"GO:0050804","BP","GO:0050804","modulation of chemical synaptic transmission","6/58","393/17913",0.00165960363100399,0.0204797002315645,0.012817072296632,"9590/22943/1906/5327/10769/5743",6
"GO:0099177","BP","GO:0099177","regulation of trans-synaptic signaling","6/58","394/17913",0.00168108928448689,0.0204797002315645,0.012817072296632,"9590/22943/1906/5327/10769/5743",6
"GO:0043153","BP","GO:0043153","entrainment of circadian clock by photoperiod","2/58","19/17913",0.00170062534681288,0.0204797002315645,0.012817072296632,"3398/5500",2
"GO:0051767","BP","GO:0051767","nitric-oxide synthase biosynthetic process","2/58","19/17913",0.00170062534681288,0.0204797002315645,0.012817072296632,"9590/1906",2
"GO:0051769","BP","GO:0051769","regulation of nitric-oxide synthase biosynthetic process","2/58","19/17913",0.00170062534681288,0.0204797002315645,0.012817072296632,"9590/1906",2
"GO:0060716","BP","GO:0060716","labyrinthine layer blood vessel development","2/58","19/17913",0.00170062534681288,0.0204797002315645,0.012817072296632,"3280/3726",2
"GO:1902074","BP","GO:1902074","response to salt","2/58","19/17913",0.00170062534681288,0.0204797002315645,0.012817072296632,"1906/3309",2
"GO:1902105","BP","GO:1902105","regulation of leukocyte differentiation","5/58","267/17913",0.00170484976914763,0.0204797002315645,0.012817072296632,"1499/3398/3725/4609/678",5
"GO:0072401","BP","GO:0072401","signal transduction involved in DNA integrity checkpoint","3/58","73/17913",0.00170605387881678,0.0204797002315645,0.012817072296632,"1647/10769/6659",3
"GO:0072422","BP","GO:0072422","signal transduction involved in DNA damage checkpoint","3/58","73/17913",0.00170605387881678,0.0204797002315645,0.012817072296632,"1647/10769/6659",3
"GO:0019827","BP","GO:0019827","stem cell population maintenance","4/58","158/17913",0.00170733572487626,0.0204797002315645,0.012817072296632,"1499/3280/6659/678",4
"GO:0043491","BP","GO:0043491","protein kinase B signaling","5/58","268/17913",0.00173300979911567,0.0206867528933274,0.0129466547077522,"1646/374/2152/9518/3643",5
"GO:0000082","BP","GO:0000082","G1/S transition of mitotic cell cycle","5/58","269/17913",0.00176151063080655,0.020746182771614,0.0129838484673272,"1647/3398/4609/10769/6659",5
"GO:0030193","BP","GO:0030193","regulation of blood coagulation","3/58","74/17913",0.00177407769095037,0.020746182771614,0.0129838484673272,"1906/2152/5327",3
"GO:0072395","BP","GO:0072395","signal transduction involved in cell cycle checkpoint","3/58","74/17913",0.00177407769095037,0.020746182771614,0.0129838484673272,"1647/10769/6659",3
"GO:0098727","BP","GO:0098727","maintenance of cell number","4/58","160/17913",0.00178772801731604,0.020746182771614,0.0129838484673272,"1499/3280/6659/678",4
"GO:0009410","BP","GO:0009410","response to xenobiotic stimulus","5/58","270/17913",0.00179035475913149,0.020746182771614,0.0129838484673272,"1645/9076/1906/3309/7356",5
"GO:0051403","BP","GO:0051403","stress-activated MAPK cascade","5/58","271/17913",0.00181954468230144,0.020746182771614,0.0129838484673272,"22943/1906/1647/4609/6317",5
"GO:0006986","BP","GO:0006986","response to unfolded protein","4/58","161/17913",0.00182889439094904,0.020746182771614,0.0129838484673272,"10551/9709/3303/3309",4
"GO:0051249","BP","GO:0051249","regulation of lymphocyte activation","6/58","401/17913",0.0018374896128785,0.020746182771614,0.0129838484673272,"1499/3280/3398/7356/6385/678",6
"GO:0072078","BP","GO:0072078","nephron tubule morphogenesis","3/58","75/17913",0.00184377550126359,0.020746182771614,0.0129838484673272,"1499/3280/4609",3
"GO:1900046","BP","GO:1900046","regulation of hemostasis","3/58","75/17913",0.00184377550126359,0.020746182771614,0.0129838484673272,"1906/2152/5327",3
"GO:0051100","BP","GO:0051100","negative regulation of binding","4/58","162/17913",0.00187071480247323,0.020746182771614,0.0129838484673272,"22943/3309/3397/3725",4
"GO:0002320","BP","GO:0002320","lymphoid progenitor cell differentiation","2/58","20/17913",0.00188565987292835,0.020746182771614,0.0129838484673272,"3280/6659",2
"GO:0010042","BP","GO:0010042","response to manganese ion","2/58","20/17913",0.00188565987292835,0.020746182771614,0.0129838484673272,"3309/5743",2
"GO:0042474","BP","GO:0042474","middle ear morphogenesis","2/58","20/17913",0.00188565987292835,0.020746182771614,0.0129838484673272,"1906/3638",2
"GO:0045655","BP","GO:0045655","regulation of monocyte differentiation","2/58","20/17913",0.00188565987292835,0.020746182771614,0.0129838484673272,"3725/4609",2
"GO:1902236","BP","GO:1902236","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","2/58","20/17913",0.00188565987292835,0.020746182771614,0.0129838484673272,"9709/3303",2
"GO:1903204","BP","GO:1903204","negative regulation of oxidative stress-induced neuron death","2/58","20/17913",0.00188565987292835,0.020746182771614,0.0129838484673272,"1499/135112",2
"GO:0043434","BP","GO:0043434","response to peptide hormone","6/58","404/17913",0.00190780876451945,0.020746182771614,0.0129838484673272,"374/1906/9518/3643/5743/7076",6
"GO:0003281","BP","GO:0003281","ventricular septum development","3/58","76/17913",0.00191516205333728,0.020746182771614,0.0129838484673272,"3280/3398/6659",3
"GO:0006809","BP","GO:0006809","nitric oxide biosynthetic process","3/58","76/17913",0.00191516205333728,0.020746182771614,0.0129838484673272,"1906/3643/5743",3
"GO:0048844","BP","GO:0048844","artery morphogenesis","3/58","76/17913",0.00191516205333728,0.020746182771614,0.0129838484673272,"3280/3248/6659",3
"GO:0048562","BP","GO:0048562","embryonic organ morphogenesis","5/58","276/17913",0.00197076887854648,0.0210667932732733,0.0131845002313844,"1499/1906/3280/3398/3638",5
"GO:0090287","BP","GO:0090287","regulation of cellular response to growth factor stimulus","5/58","276/17913",0.00197076887854648,0.0210667932732733,0.0131845002313844,"1499/22943/3280/3303/3309",5
"GO:0045685","BP","GO:0045685","regulation of glial cell differentiation","3/58","77/17913",0.00198825190364999,0.0210667932732733,0.0131845002313844,"1499/3280/3398",3
"GO:0060411","BP","GO:0060411","cardiac septum morphogenesis","3/58","77/17913",0.00198825190364999,0.0210667932732733,0.0131845002313844,"3280/3398/6659",3
"GO:0072088","BP","GO:0072088","nephron epithelium morphogenesis","3/58","77/17913",0.00198825190364999,0.0210667932732733,0.0131845002313844,"1499/3280/4609",3
"GO:0034330","BP","GO:0034330","cell junction organization","5/58","277/17913",0.00200208620736105,0.0210667932732733,0.0131845002313844,"9076/1365/1499/3852/6385",5
"GO:0043900","BP","GO:0043900","regulation of multi-organism process","6/58","408/17913",0.00200472941274744,0.0210667932732733,0.0131845002313844,"2683/330/6372/3725/6690/7076",6
"GO:0031098","BP","GO:0031098","stress-activated protein kinase signaling cascade","5/58","278/17913",0.00203376690380019,0.021133583342782,0.0132263003134125,"22943/1906/1647/4609/6317",5
"GO:0034308","BP","GO:0034308","primary alcohol metabolic process","3/58","78/17913",0.00206305942281542,0.021133583342782,0.0132263003134125,"1645/1646/10170",3
"GO:0030728","BP","GO:0030728","ovulation","2/58","21/17913",0.0020798234736497,0.021133583342782,0.0132263003134125,"3248/5743",2
"GO:0048485","BP","GO:0048485","sympathetic nervous system development","2/58","21/17913",0.0020798234736497,0.021133583342782,0.0132263003134125,"1499/6659",2
"GO:0060479","BP","GO:0060479","lung cell differentiation","2/58","21/17913",0.0020798234736497,0.021133583342782,0.0132263003134125,"10551/1499",2
"GO:2000144","BP","GO:2000144","positive regulation of DNA-templated transcription, initiation","2/58","21/17913",0.0020798234736497,0.021133583342782,0.0132263003134125,"1499/3725",2
"GO:2000737","BP","GO:2000737","negative regulation of stem cell differentiation","2/58","21/17913",0.0020798234736497,0.021133583342782,0.0132263003134125,"3280/678",2
"GO:0030099","BP","GO:0030099","myeloid cell differentiation","6/58","411/17913",0.00207984024764264,0.021133583342782,0.0132263003134125,"1499/3303/3398/3725/3726/4609",6
"GO:0048469","BP","GO:0048469","cell maturation","4/58","167/17913",0.00208981631019856,0.0211475650484702,0.0132350506628126,"1499/3280/3398/6690",4
"GO:0048568","BP","GO:0048568","embryonic organ development","6/58","413/17913",0.0021310878142359,0.0213007021917582,0.0133308904365705,"1499/1906/3280/3398/3638/3726",6
"GO:0050818","BP","GO:0050818","regulation of coagulation","3/58","79/17913",0.00213959879681345,0.0213007021917582,0.0133308904365705,"1906/2152/5327",3
"GO:0061333","BP","GO:0061333","renal tubule morphogenesis","3/58","79/17913",0.00213959879681345,0.0213007021917582,0.0133308904365705,"1499/3280/4609",3
"GO:0072028","BP","GO:0072028","nephron morphogenesis","3/58","79/17913",0.00213959879681345,0.0213007021917582,0.0133308904365705,"1499/3280/4609",3
"GO:0030324","BP","GO:0030324","lung development","4/58","169/17913",0.00218222369603886,0.021550554492207,0.0134872586920685,"10551/1499/3280/3397",4
"GO:0046328","BP","GO:0046328","regulation of JNK cascade","4/58","169/17913",0.00218222369603886,0.021550554492207,0.0134872586920685,"22943/1906/1647/6317",4
"GO:0001933","BP","GO:0001933","negative regulation of protein phosphorylation","6/58","416/17913",0.00220974801189082,0.0217281945234276,0.0135984334210531,"22943/1647/3725/4609/6317/6690",6
"GO:0003151","BP","GO:0003151","outflow tract morphogenesis","3/58","80/17913",0.00221788402821486,0.0217281945234276,0.0135984334210531,"1499/3280/3725",3
"GO:0042063","BP","GO:0042063","gliogenesis","5/58","285/17913",0.00226591819434309,0.0220123251338065,0.0137762545089468,"374/1499/3280/3398/6659",5
"GO:0001759","BP","GO:0001759","organ induction","2/58","22/17913",0.00228305715806671,0.0220123251338065,0.0137762545089468,"1499/22943",2
"GO:0010226","BP","GO:0010226","response to lithium ion","2/58","22/17913",0.00228305715806671,0.0220123251338065,0.0137762545089468,"3398/5743",2
"GO:0043496","BP","GO:0043496","regulation of protein homodimerization activity","2/58","22/17913",0.00228305715806671,0.0220123251338065,0.0137762545089468,"3309/3397",2
"GO:0046209","BP","GO:0046209","nitric oxide metabolic process","3/58","81/17913",0.0022979289373996,0.0220123251338065,0.0137762545089468,"1906/3643/5743",3
"GO:0050890","BP","GO:0050890","cognition","5/58","286/17913",0.00230059681146331,0.0220123251338065,0.0137762545089468,"22943/3643/3725/10769/5743",5
"GO:0044843","BP","GO:0044843","cell cycle G1/S phase transition","5/58","288/17913",0.00237111502607413,0.0223351079225484,0.0139782657831663,"1647/3398/4609/10769/6659",5
"GO:0010634","BP","GO:0010634","positive regulation of epithelial cell migration","4/58","173/17913",0.00237544544758152,0.0223351079225484,0.0139782657831663,"1906/3725/10769/5743",4
"GO:0030323","BP","GO:0030323","respiratory tube development","4/58","173/17913",0.00237544544758152,0.0223351079225484,0.0139782657831663,"10551/1499/3280/3397",4
"GO:0071478","BP","GO:0071478","cellular response to radiation","4/58","173/17913",0.00237544544758152,0.0223351079225484,0.0139782657831663,"1647/3309/4609/5743",4
"GO:2000060","BP","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","3/58","82/17913",0.00237974716376888,0.0223351079225484,0.0139782657831663,"9709/3303/10769",3
"GO:0006112","BP","GO:0006112","energy reserve metabolic process","3/58","83/17913",0.00246335216695091,0.0227257338322326,0.0142227361840389,"3643/4609/5500",3
"GO:0035966","BP","GO:0035966","response to topologically incorrect protein","4/58","175/17913",0.0024763448677508,0.0227257338322326,0.0142227361840389,"10551/9709/3303/3309",4
"GO:0046394","BP","GO:0046394","carboxylic acid biosynthetic process","6/58","426/17913",0.00248791614762159,0.0227257338322326,0.0142227361840389,"10170/1906/3248/3638/3643/5743",6
"GO:0048608","BP","GO:0048608","reproductive structure development","6/58","426/17913",0.00248791614762159,0.0227257338322326,0.0142227361840389,"1499/3280/3309/3643/3726/5743",6
"GO:0009648","BP","GO:0009648","photoperiodism","2/58","23/17913",0.00249530221012721,0.0227257338322326,0.0142227361840389,"3398/5500",2
"GO:0010288","BP","GO:0010288","response to lead ion","2/58","23/17913",0.00249530221012721,0.0227257338322326,0.0142227361840389,"9076/5743",2
"GO:0016338","BP","GO:0016338","calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules","2/58","23/17913",0.00249530221012721,0.0227257338322326,0.0142227361840389,"9076/1365",2
"GO:0072215","BP","GO:0072215","regulation of metanephros development","2/58","23/17913",0.00249530221012721,0.0227257338322326,0.0142227361840389,"1499/4609",2
"GO:0016053","BP","GO:0016053","organic acid biosynthetic process","6/58","427/17913",0.0025171209602729,0.0228398540269781,0.0142941574826917,"10170/1906/3248/3638/3643/5743",6
"GO:2001057","BP","GO:2001057","reactive nitrogen species metabolic process","3/58","84/17913",0.00254875722800042,0.0229047392512568,0.014334765431107,"1906/3643/5743",3
"GO:0051090","BP","GO:0051090","regulation of DNA-binding transcription factor activity","6/58","429/17913",0.0025763064897672,0.0229047392512568,0.014334765431107,"1499/1906/3303/3397/3398/3725",6
"GO:0061458","BP","GO:0061458","reproductive system development","6/58","429/17913",0.0025763064897672,0.0229047392512568,0.014334765431107,"1499/3280/3309/3643/3726/5743",6
"GO:0021953","BP","GO:0021953","central nervous system neuron differentiation","4/58","177/17913",0.0025801597285881,0.0229047392512568,0.014334765431107,"1499/22943/3280/6659",4
"GO:0042098","BP","GO:0042098","T cell proliferation","4/58","177/17913",0.0025801597285881,0.0229047392512568,0.014334765431107,"1499/3280/7356/6385",4
"GO:2000045","BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle","4/58","177/17913",0.0025801597285881,0.0229047392512568,0.014334765431107,"1647/3398/10769/6659",4
"GO:0061138","BP","GO:0061138","morphogenesis of a branching epithelium","4/58","178/17913",0.00263317360587193,0.0232324861398049,0.0145398834512938,"374/1499/1906/4609",4
"GO:0043506","BP","GO:0043506","regulation of JUN kinase activity","3/58","85/17913",0.00263597545059194,0.0232324861398049,0.0145398834512938,"22943/1906/6317",3
"GO:0046697","BP","GO:0046697","decidualization","2/58","24/17913",0.00271650018752514,0.0236778218914019,0.0148185936111083,"3726/5743",2
"GO:0044773","BP","GO:0044773","mitotic DNA damage checkpoint","3/58","86/17913",0.00272501976220688,0.0236778218914019,0.0148185936111083,"1647/10769/6659",3
"GO:0048145","BP","GO:0048145","regulation of fibroblast proliferation","3/58","86/17913",0.00272501976220688,0.0236778218914019,0.0148185936111083,"1499/3725/4609",3
"GO:1903321","BP","GO:1903321","negative regulation of protein modification by small protein conjugation or removal","3/58","86/17913",0.00272501976220688,0.0236778218914019,0.0148185936111083,"1499/3303/6659",3
"GO:0009314","BP","GO:0009314","response to radiation","6/58","435/17913",0.00276017526952084,0.0238988415061681,0.0149569171387675,"1647/3309/3398/4609/5500/5743",6
"GO:0051099","BP","GO:0051099","positive regulation of binding","4/58","181/17913",0.00279670388646821,0.0241301573923696,0.0151016845134498,"1499/9709/3280/10769",4
"GO:0048144","BP","GO:0048144","fibroblast proliferation","3/58","87/17913",0.00281590291531453,0.0242108575830714,0.0151521901442394,"1499/3725/4609",3
"GO:1904705","BP","GO:1904705","regulation of vascular smooth muscle cell proliferation","3/58","88/17913",0.00290863748854675,0.0248345124456127,0.0155425000301731,"1906/3248/3725",3
"GO:1990874","BP","GO:1990874","vascular smooth muscle cell proliferation","3/58","88/17913",0.00290863748854675,0.0248345124456127,0.0155425000301731,"1906/3248/3725",3
"GO:0009649","BP","GO:0009649","entrainment of circadian clock","2/58","25/17913",0.00294659292059282,0.0248992164664528,0.0155829945737266,"3398/5500",2
"GO:0042759","BP","GO:0042759","long-chain fatty acid biosynthetic process","2/58","25/17913",0.00294659292059282,0.0248992164664528,0.0155829945737266,"3248/5743",2
"GO:1900101","BP","GO:1900101","regulation of endoplasmic reticulum unfolded protein response","2/58","25/17913",0.00294659292059282,0.0248992164664528,0.0155829945737266,"10551/3309",2
"GO:0042110","BP","GO:0042110","T cell activation","6/58","443/17913",0.00302050008985465,0.0252186050843878,0.0157828816306907,"1499/3280/7356/6385/6659/678",6
"GO:0051147","BP","GO:0051147","regulation of muscle cell differentiation","4/58","185/17913",0.00302541215937145,0.0252186050843878,0.0157828816306907,"1499/22943/1906/9518",4
"GO:1902115","BP","GO:1902115","regulation of organelle assembly","4/58","185/17913",0.00302541215937145,0.0252186050843878,0.0157828816306907,"1906/3303/10769/6385",4
"GO:1902905","BP","GO:1902905","positive regulation of supramolecular fiber organization","4/58","185/17913",0.00302541215937145,0.0252186050843878,0.0157828816306907,"1906/3303/3397/6385",4
"GO:0044774","BP","GO:0044774","mitotic DNA integrity checkpoint","3/58","90/17913",0.00309971034773172,0.0256639318015902,0.0160615861363947,"1647/10769/6659",3
"GO:0045639","BP","GO:0045639","positive regulation of myeloid cell differentiation","3/58","90/17913",0.00309971034773172,0.0256639318015902,0.0160615861363947,"3303/3398/3725",3
"GO:0045930","BP","GO:0045930","negative regulation of mitotic cell cycle","5/58","308/17913",0.00316573545984496,0.0256826224755215,0.0160732835595182,"1499/1647/10769/6659/678",5
"GO:0002053","BP","GO:0002053","positive regulation of mesenchymal cell proliferation","2/58","26/17913",0.00318552251119726,0.0256826224755215,0.0160732835595182,"1499/4609",2
"GO:0007263","BP","GO:0007263","nitric oxide mediated signal transduction","2/58","26/17913",0.00318552251119726,0.0256826224755215,0.0160732835595182,"4502/6690",2
"GO:0033598","BP","GO:0033598","mammary gland epithelial cell proliferation","2/58","26/17913",0.00318552251119726,0.0256826224755215,0.0160732835595182,"374/3398",2
"GO:0045992","BP","GO:0045992","negative regulation of embryonic development","2/58","26/17913",0.00318552251119726,0.0256826224755215,0.0160732835595182,"1499/22943",2
"GO:0072273","BP","GO:0072273","metanephric nephron morphogenesis","2/58","26/17913",0.00318552251119726,0.0256826224755215,0.0160732835595182,"1499/3280",2
"GO:0080154","BP","GO:0080154","regulation of fertilization","2/58","26/17913",0.00318552251119726,0.0256826224755215,0.0160732835595182,"2683/6690",2
"GO:1903203","BP","GO:1903203","regulation of oxidative stress-induced neuron death","2/58","26/17913",0.00318552251119726,0.0256826224755215,0.0160732835595182,"1499/135112",2
"GO:0001523","BP","GO:0001523","retinoid metabolic process","3/58","91/17913",0.00319807293224919,0.0256995468640548,0.0160838755656977,"1645/10170/6385",3
"GO:0002683","BP","GO:0002683","negative regulation of immune system process","6/58","451/17913",0.00329885169264299,0.0264230498769027,0.0165366746944764,"1499/3280/3398/4609/7356/6385",6
"GO:0072080","BP","GO:0072080","nephron tubule development","3/58","93/17913",0.00340050988682161,0.0268863561926888,0.0168266316019396,"1499/3280/4609",3
"GO:1901216","BP","GO:1901216","positive regulation of neuron death","3/58","93/17913",0.00340050988682161,0.0268863561926888,0.0168266316019396,"1499/22943/3725",3
"GO:1901800","BP","GO:1901800","positive regulation of proteasomal protein catabolic process","3/58","93/17913",0.00340050988682161,0.0268863561926888,0.0168266316019396,"9709/3303/10769",3
"GO:0036475","BP","GO:0036475","neuron death in response to oxidative stress","2/58","27/17913",0.00343323133164062,0.0268863561926888,0.0168266316019396,"1499/135112",2
"GO:0060122","BP","GO:0060122","inner ear receptor cell stereocilium organization","2/58","27/17913",0.00343323133164062,0.0268863561926888,0.0168266316019396,"3280/6385",2
"GO:1901661","BP","GO:1901661","quinone metabolic process","2/58","27/17913",0.00343323133164062,0.0268863561926888,0.0168266316019396,"1645/1646",2
"GO:2000171","BP","GO:2000171","negative regulation of dendrite development","2/58","27/17913",0.00343323133164062,0.0268863561926888,0.0168266316019396,"3397/10769",2
"GO:0042326","BP","GO:0042326","negative regulation of phosphorylation","6/58","455/17913",0.00344502585762654,0.0268927038146554,0.0168306042152464,"22943/1647/3725/4609/6317/6690",6
"GO:0001763","BP","GO:0001763","morphogenesis of a branching structure","4/58","192/17913",0.00345591476430708,0.0268927038146554,0.0168306042152464,"374/1499/1906/4609",4
"GO:0048709","BP","GO:0048709","oligodendrocyte differentiation","3/58","94/17913",0.00350460754366886,0.027100094182018,0.0169603979769741,"1499/3280/3398",3
"GO:2001243","BP","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","3/58","94/17913",0.00350460754366886,0.027100094182018,0.0169603979769741,"9709/3303/5743",3
"GO:0060541","BP","GO:0060541","respiratory system development","4/58","193/17913",0.00352064100672334,0.0271387342806667,0.0169845806032982,"10551/1499/3280/3397",4
"GO:2000377","BP","GO:2000377","regulation of reactive oxygen species metabolic process","4/58","194/17913",0.00358618888100022,0.0275576201824361,0.0172467373158629,"1906/1647/3643/5743",4
"GO:0061326","BP","GO:0061326","renal tubule development","3/58","95/17913",0.00361063990102437,0.0276590763757599,0.0173102329408022,"1499/3280/4609",3
"GO:1902806","BP","GO:1902806","regulation of cell cycle G1/S phase transition","4/58","195/17913",0.00365256340328385,0.0277179193395526,0.0173470593841852,"1647/3398/10769/6659",4
"GO:0001516","BP","GO:0001516","prostaglandin biosynthetic process","2/58","28/17913",0.00368966202356477,0.0277179193395526,0.0173470593841852,"1906/5743",2
"GO:0005979","BP","GO:0005979","regulation of glycogen biosynthetic process","2/58","28/17913",0.00368966202356477,0.0277179193395526,0.0173470593841852,"3643/5500",2
