"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010812","BP","GO:0010812","negative regulation of cell-substrate adhesion","6/226","67/17913",0.000198219253258042,0.0062763423554342,0.00477053992290887,"347/2192/10631/5054/7057/1277",6
"GO:0043687","BP","GO:0043687","post-translational protein modification","14/226","360/17913",0.000201948398072341,0.00633681324762131,0.00481650280845841,"114907/2335/3486/3488/3490/4240/5179/11098/5718/6383/8835/7076/8614/3371",14
"GO:1901991","BP","GO:1901991","negative regulation of mitotic cell cycle phase transition","11/226","235/17913",0.000203831060551598,0.00633878199911799,0.0048179992226247,"891/595/991/1026/1063/2273/1647/10769/5718/6659/91603",11
"GO:0000075","BP","GO:0000075","cell cycle checkpoint","10/226","197/17913",0.00020679691623541,0.00637410317918526,0.0048448462443601,"891/595/991/1026/1063/1647/10769/6659/3014/91603",10
"GO:0009636","BP","GO:0009636","response to toxic substance","17/226","499/17913",0.000209374485930319,0.00639694153066055,0.0048622052826847,"70/10974/891/595/1026/1410/1545/1958/2353/3725/3778/4257/1728/5179/1277/5021/3371",17
"GO:0001047","MF","GO:0001047","core promoter binding","5/224","42/16969",0.000219025868431928,0.00664899957739782,0.00553328509722766,"2353/1647/3015/3021/4609",5
"GO:0032459","BP","GO:0032459","regulation of protein oligomerization","5/226","44/17913",0.000222435830985314,0.00667938797446819,0.00507688796886758,"1191/1410/4312/4314/5366",5
"GO:0006596","BP","GO:0006596","polyamine biosynthetic process","3/226","10/17913",0.000222749028003352,0.00667938797446819,0.00507688796886758,"4953/6303/6611",3
"GO:0048762","BP","GO:0048762","mesenchymal cell differentiation","10/226","199/17913",0.000224372205860688,0.00667938797446819,0.00507688796886758,"25805/2335/3037/3280/6275/6423/6615/1277/26585/5515",10
"GO:0000086","BP","GO:0000086","G2/M transition of mitotic cell cycle","11/226","238/17913",0.000227462200323866,0.00671399020108496,0.00510318852644535,"891/595/1026/1063/2273/3306/5718/10383/7164/91603/3320",11
"GO:0071479","BP","GO:0071479","cellular response to ionizing radiation","6/226","69/17913",0.000233175775350192,0.0068248002146615,0.00518741331274421,"1026/1410/1958/1647/6423/3014",6
"GO:0071559","BP","GO:0071559","response to transforming growth factor beta","11/226","239/17913",0.000235837228516041,0.00682811935144252,0.00518993613154961,"25805/10370/2353/3303/3725/5179/10631/7057/7316/1277/7314",11
"GO:0071902","BP","GO:0071902","positive regulation of protein serine/threonine kinase activity","13/226","322/17913",0.000237210003308798,0.00682811935144252,0.00518993613154961,"891/595/57214/22943/1647/4616/7057/7316/4908/7164/7314/2149/5515",13
"GO:0010810","BP","GO:0010810","regulation of cell-substrate adhesion","10/226","201/17913",0.000243184586343972,0.00694272060849225,0.00527704257683425,"347/2192/2335/3037/10631/6281/5054/7057/1277/26585",10
"GO:1902749","BP","GO:1902749","regulation of cell cycle G2/M phase transition","10/226","202/17913",0.000253075852294952,0.00700550668409947,0.0053247651934993,"22809/891/595/1063/2273/3306/5718/10383/91603/3320",10
"GO:0030194","BP","GO:0030194","positive regulation of blood coagulation","4/226","25/17913",0.000253429182370523,0.00700550668409947,0.0053247651934993,"5054/7057/7056/2149",4
"GO:0032461","BP","GO:0032461","positive regulation of protein oligomerization","4/226","25/17913",0.000253429182370523,0.00700550668409947,0.0053247651934993,"1191/4312/4314/5366",4
"GO:1900048","BP","GO:1900048","positive regulation of hemostasis","4/226","25/17913",0.000253429182370523,0.00700550668409947,0.0053247651934993,"5054/7057/7056/2149",4
"GO:0031994","MF","GO:0031994","insulin-like growth factor I binding","3/224","10/16969",0.000254333928006588,0.00705333518484487,0.00586977243865728,"3485/3486/3488",3
"GO:0048018","MF","GO:0048018","receptor ligand activity","15/224","397/16969",0.000265537324605924,0.00705333518484487,0.00586977243865728,"9244/22943/2202/2252/51083/4828/5179/5228/6423/7076/4982/8614/4908/6372/26585",15
"GO:0048661","BP","GO:0048661","positive regulation of smooth muscle cell proliferation","7/226","101/17913",0.000291990681263097,0.00797913255349669,0.00606480147847263,"9510/3398/3488/3725/7052/7057/3673",7
"GO:0045992","BP","GO:0045992","negative regulation of embryonic development","4/226","26/17913",0.000296560819883539,0.00797913255349669,0.00606480147847263,"22943/6423/6615/23213",4
"GO:0050820","BP","GO:0050820","positive regulation of coagulation","4/226","26/17913",0.000296560819883539,0.00797913255349669,0.00606480147847263,"5054/7057/7056/2149",4
"GO:0001101","BP","GO:0001101","response to acid chemical","13/226","330/17913",0.00030058285604062,0.00797913255349669,0.00606480147847263,"1645/8644/891/928/22943/1958/3399/3485/3490/1728/1277/3673/3371",13
"GO:0010755","BP","GO:0010755","regulation of plasminogen activation","3/226","11/17913",0.000303431539010509,0.00797913255349669,0.00606480147847263,"5054/5270/7057",3
"GO:0090084","BP","GO:0090084","negative regulation of inclusion body assembly","3/226","11/17913",0.000303431539010509,0.00797913255349669,0.00606480147847263,"3337/3303/3306",3
"GO:0014911","BP","GO:0014911","positive regulation of smooth muscle cell migration","5/226","47/17913",0.000304686945051697,0.00797913255349669,0.00606480147847263,"9510/3037/3488/10631/3673",5
"GO:0061045","BP","GO:0061045","negative regulation of wound healing","6/226","73/17913",0.000317554426462398,0.00815725052531296,0.00620018588668634,"928/1026/5054/5270/7057/7056",6
"GO:2000241","BP","GO:2000241","regulation of reproductive process","8/226","135/17913",0.00031821432093678,0.00815725052531296,0.00620018588668634,"991/10370/7262/6615/23213/7076/2683/5021",8
"GO:0030336","BP","GO:0030336","negative regulation of cell migration","13/226","332/17913",0.000318514519506909,0.00815725052531296,0.00620018588668634,"347/10370/1545/1634/3486/3488/5054/6423/9368/23213/7057/7076/26585",13
"GO:0046982","MF","GO:0046982","protein heterodimerization activity","17/224","497/16969",0.000335514575304027,0.00830540919491427,0.00691174610400296,"1052/9244/2353/1647/3015/3021/8364/3725/5228/6659/7169/3014/6879/3673/7164/387103/5515",17
"GO:0005520","MF","GO:0005520","insulin-like growth factor binding","4/224","26/16969",0.000351758507078722,0.00830540919491427,0.00691174610400296,"3485/3486/3488/3490",4
"GO:0014812","BP","GO:0014812","muscle cell migration","7/226","103/17913",0.000329299029873194,0.00837188701495135,0.00636332739247855,"9510/3037/3486/3488/10631/5054/3673",7
"GO:0050673","BP","GO:0050673","epithelial cell proliferation","15/226","425/17913",0.000340951629420009,0.00856049480746085,0.00650668493306256,"595/2252/3037/3280/3398/3486/3488/3725/4609/116039/6423/23213/7057/7538/2683",15
"GO:0030193","BP","GO:0030193","regulation of blood coagulation","6/226","74/17913",0.000341981124010763,0.00856049480746085,0.00650668493306256,"928/5054/5270/7057/7056/2149",6
"GO:0010951","BP","GO:0010951","negative regulation of endopeptidase activity","10/226","210/17913",0.000345034955124709,0.00856049480746085,0.00650668493306256,"332/1410/2537/9232/5054/6423/7980/7057/7076/7078",10
"GO:0045637","BP","GO:0045637","regulation of myeloid cell differentiation","11/226","250/17913",0.000346548885401085,0.00856049480746085,0.00650668493306256,"9070/2353/3021/8364/3303/3398/3725/4609/10398/7057/7538",11
"GO:0006939","BP","GO:0006939","smooth muscle contraction","7/226","105/17913",0.000370337070336947,0.00897600965841914,0.00682251062783871,"59/1311/3778/23213/3673/5021/2149",7
"GO:0030195","BP","GO:0030195","negative regulation of blood coagulation","5/226","49/17913",0.000371101174508285,0.00897600965841914,0.00682251062783871,"928/5054/5270/7057/7056",5
"GO:0048260","BP","GO:0048260","positive regulation of receptor-mediated endocytosis","5/226","49/17913",0.000371101174508285,0.00897600965841914,0.00682251062783871,"1191/5054/4908/302/26585",5
"GO:0051384","BP","GO:0051384","response to glucocorticoid","8/226","139/17913",0.000387447779761535,0.00930676287523742,0.00707391046170788,"595/1026/114907/2353/3485/3490/7538/2354",8
"GO:0030330","BP","GO:0030330","DNA damage response, signal transduction by p53 class mediator","7/226","106/17913",0.000392337610645033,0.00935967053340172,0.00711412466310208,"891/1026/1647/10769/5366/6615/6659",7
"GO:0010165","BP","GO:0010165","response to X-ray","4/226","28/17913",0.000398212216312059,0.00943269628826728,0.00716963028393315,"595/1026/6423/7056",4
"GO:0033197","BP","GO:0033197","response to vitamin E","3/226","12/17913",0.000400815116469583,0.00943269628826728,0.00716963028393315,"595/6427/1277",3
"GO:0001837","BP","GO:0001837","epithelial to mesenchymal transition","8/226","140/17913",0.000406543845796139,0.00950330345575806,0.00722329757808046,"25805/3037/6275/6423/6615/1277/26585/5515",8
"GO:2000045","BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle","9/226","177/17913",0.000422824926587976,0.00977069518309979,0.00742653743309487,"9510/891/595/1026/2273/1647/3398/10769/6659",9
"GO:0034109","BP","GO:0034109","homotypic cell-cell adhesion","6/226","77/17913",0.000424181271804421,0.00977069518309979,0.00742653743309487,"928/1311/3315/10627/10398/5270",6
"GO:0031570","BP","GO:0031570","DNA integrity checkpoint","8/226","141/17913",0.000426398411665566,0.00977069518309979,0.00742653743309487,"891/595/1026/1647/10769/6659/3014/91603",8
"GO:0006936","BP","GO:0006936","muscle contraction","13/226","343/17913",0.000434330339651337,0.0098408260085027,0.00747984266781035,"59/70/1311/1410/3778/10627/10398/23213/7169/3673/5021/126393/2149",13
"GO:0009314","BP","GO:0009314","response to radiation","15/226","435/17913",0.000435109734513183,0.0098408260085027,0.00747984266781035,"10974/595/1026/1396/1410/1958/2353/1647/3398/4239/4609/5179/6423/3014/7056",15
"GO:0071156","BP","GO:0071156","regulation of cell cycle arrest","7/226","108/17913",0.000439473353784464,0.00987539155633089,0.00750611534647149,"891/595/1026/1647/3398/10769/6659",7
"GO:0048146","BP","GO:0048146","positive regulation of fibroblast proliferation","5/226","51/17913",0.000447908713708575,0.0100004233964549,0.00760114989863068,"891/1026/2335/3725/4609",5
"GO:0071480","BP","GO:0071480","cellular response to gamma radiation","4/226","29/17913",0.000457387383359892,0.0101470080015446,0.00771256633691002,"1026/1410/1958/3014",4
"GO:0060537","BP","GO:0060537","muscle tissue development","14/226","392/17913",0.000476954585160357,0.0104837297923294,0.00796850278124073,"70/27101/891/1063/1634/22943/1958/2006/2353/3398/3488/23764/221476/26585",14
"GO:0062012","BP","GO:0062012","regulation of small molecule metabolic process","15/226","439/17913",0.000478585425489627,0.0104837297923294,0.00796850278124073,"8644/891/1958/2171/3037/3486/3488/10296/1728/4953/7262/5366/5718/81929/6615",15
"GO:0050818","BP","GO:0050818","regulation of coagulation","6/226","79/17913",0.000487022290838997,0.0105360163912561,0.00800824492618554,"928/5054/5270/7057/7056/2149",6
"GO:1900034","BP","GO:1900034","regulation of cellular response to heat","6/226","79/17913",0.000487022290838997,0.0105360163912561,0.00800824492618554,"26973/1410/3337/3303/81929/3320",6
"GO:0007566","BP","GO:0007566","embryo implantation","5/226","52/17913",0.000490524352452637,0.0105462735777317,0.00801604123728643,"2192/3021/3490/7076/8614",5
"GO:0051099","BP","GO:0051099","positive regulation of binding","9/226","181/17913",0.000497430356812978,0.0106291406918994,0.00807902710613264,"25805/3005/3280/10769/6281/3925/302/3673/5515",9
"GO:0006979","BP","GO:0006979","response to oxidative stress","15/226","442/17913",0.000513587249297355,0.0107664250501107,0.00818337458664746,"8644/347/1410/1545/2353/3303/3315/3725/4257/4314/1728/5179/6649/8614/1277",15
"GO:0071774","BP","GO:0071774","response to fibroblast growth factor","8/226","145/17913",0.000513855915546225,0.0107664250501107,0.00818337458664746,"2252/9592/10631/23213/7057/7538/1277/3371",8
"GO:0042574","BP","GO:0042574","retinal metabolic process","3/226","13/17913",0.000516219633467841,0.0107664250501107,0.00818337458664746,"1645/8644/1545",3
"GO:0051917","BP","GO:0051917","regulation of fibrinolysis","3/226","13/17913",0.000516219633467841,0.0107664250501107,0.00818337458664746,"5054/7057/7056",3
"GO:0051146","BP","GO:0051146","striated muscle cell differentiation","11/226","263/17913",0.000530870436443583,0.0110060817269821,0.00836553350661411,"70/27101/891/928/1311/22943/3488/3880/221476/7345/26585",11
"GO:0050819","BP","GO:0050819","negative regulation of coagulation","5/226","53/17913",0.000536120055739068,0.0110491488410602,0.00839826807962476,"928/5054/5270/7057/7056",5
"GO:0045930","BP","GO:0045930","negative regulation of mitotic cell cycle","12/226","308/17913",0.00056367866098767,0.0115487810365886,0.00877802992188229,"891/595/991/1026/1063/2273/1647/10769/5718/9368/6659/91603",12
"GO:0010389","BP","GO:0010389","regulation of G2/M transition of mitotic cell cycle","9/226","185/17913",0.000582524168677457,0.0118650975409566,0.00901845665881073,"891/595/1063/2273/3306/5718/10383/91603/3320",9
"GO:0051385","BP","GO:0051385","response to mineralocorticoid","4/226","31/17913",0.000594098425604993,0.0118782572499641,0.00902845912738856,"595/1026/2353/2354",4
"GO:0071158","BP","GO:0071158","positive regulation of cell cycle arrest","6/226","82/17913",0.000594613762254143,0.0118782572499641,0.00902845912738856,"891/1026/1647/3398/10769/6659",6
"GO:0071214","BP","GO:0071214","cellular response to abiotic stimulus","12/226","310/17913",0.000596811661999343,0.0118782572499641,0.00902845912738856,"10974/1026/1396/1410/1958/1647/4239/4609/6423/1277/3014/3673",12
"GO:0104004","BP","GO:0104004","cellular response to environmental stimulus","12/226","310/17913",0.000596811661999343,0.0118782572499641,0.00902845912738856,"10974/1026/1396/1410/1958/1647/4239/4609/6423/1277/3014/3673",12
"GO:0000079","BP","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","6/226","83/17913",0.00063429637645577,0.0125273161319509,0.00952179762511341,"891/595/1026/1033/1647/9077",6
"GO:0010332","BP","GO:0010332","response to gamma radiation","5/226","55/17913",0.000636780781986738,0.0125273161319509,0.00952179762511341,"1026/1410/1958/4609/3014",5
"GO:0000082","BP","GO:0000082","G1/S transition of mitotic cell cycle","11/226","269/17913",0.000640213112686552,0.0125273161319509,0.00952179762511341,"9510/891/595/1026/1033/2273/1647/3398/4609/10769/6659",11
"GO:0006595","BP","GO:0006595","polyamine metabolic process","3/226","14/17913",0.00065090766501033,0.0125950633179499,0.00957329109649696,"4953/6303/6611",3
"GO:1902043","BP","GO:1902043","positive regulation of extrinsic apoptotic signaling pathway via death domain receptors","3/226","14/17913",0.00065090766501033,0.0125950633179499,0.00957329109649696,"5366/7057/7078",3
"GO:0071295","BP","GO:0071295","cellular response to vitamin","4/226","32/17913",0.000672306219880034,0.0129208304661513,0.0098209011053298,"5179/10631/1277/3371",4
"GO:0022612","BP","GO:0022612","gland morphogenesis","7/226","116/17913",0.000675162545173567,0.0129208304661513,0.0098209011053298,"1396/2252/3488/9368/23213/7052/3371",7
"GO:0006977","BP","GO:0006977","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","5/226","56/17913",0.000692115357185773,0.0131728840933227,0.0100124827340939,"891/1026/1647/10769/6659",5
"GO:0001942","BP","GO:0001942","hair follicle development","6/226","85/17913",0.000719799465049158,0.0136168860197998,0.0103499609652285,"22943/2252/10468/51083/3488/6615",6
"GO:0043254","BP","GO:0043254","regulation of protein complex assembly","14/226","409/17913",0.000723262679776903,0.0136168860197998,0.0103499609652285,"1191/1410/22943/2006/3021/3303/3725/4312/4314/5366/3925/11075/6879/3320",14
"GO:0072431","BP","GO:0072431","signal transduction involved in mitotic G1 DNA damage checkpoint","5/226","57/17913",0.000750968933051057,0.013839405039601,0.0105190938466828,"891/1026/1647/10769/6659",5
"GO:1902041","BP","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","5/226","57/17913",0.000750968933051057,0.013839405039601,0.0105190938466828,"5366/5054/6423/7057/7078",5
"GO:1902400","BP","GO:1902400","intracellular signal transduction involved in G1 DNA damage checkpoint","5/226","57/17913",0.000750968933051057,0.013839405039601,0.0105190938466828,"891/1026/1647/10769/6659",5
"GO:0097305","BP","GO:0097305","response to alcohol","10/226","232/17913",0.00075097546726517,0.013839405039601,0.0105190938466828,"70/8644/595/1026/2353/3490/1728/5179/2354/3371",10
"GO:0030099","BP","GO:0030099","myeloid cell differentiation","14/226","411/17913",0.000758299535389912,0.0138587299335346,0.0105337823663325,"9070/2353/3021/8364/3303/3398/3725/10296/4609/10398/7057/7538/302/3726",14
"GO:0071897","BP","GO:0071897","DNA biosynthetic process","9/226","192/17913",0.000759982031956675,0.0138587299335346,0.0105337823663325,"10575/1026/1063/4609/7316/7083/7314/3320/26585",9
"GO:0044773","BP","GO:0044773","mitotic DNA damage checkpoint","6/226","86/17913",0.000765760312024485,0.0138913706603192,0.0105585920216095,"891/595/1026/1647/10769/6659",6
"GO:0022404","BP","GO:0022404","molting cycle process","6/226","87/17913",0.000813956041218538,0.0143906051527469,0.0109380515765775,"22943/2252/10468/51083/3488/6615",6
"GO:0022405","BP","GO:0022405","hair cycle process","6/226","87/17913",0.000813956041218538,0.0143906051527469,0.0109380515765775,"22943/2252/10468/51083/3488/6615",6
"GO:0098773","BP","GO:0098773","skin epidermis development","6/226","87/17913",0.000813956041218538,0.0143906051527469,0.0109380515765775,"22943/2252/10468/51083/3488/6615",6
"GO:1903035","BP","GO:1903035","negative regulation of response to wounding","6/226","87/17913",0.000813956041218538,0.0143906051527469,0.0109380515765775,"928/1026/5054/5270/7057/7056",6
"GO:1904029","BP","GO:1904029","regulation of cyclin-dependent protein kinase activity","6/226","87/17913",0.000813956041218538,0.0143906051527469,0.0109380515765775,"891/595/1026/1033/1647/9077",6
"GO:2000377","BP","GO:2000377","regulation of reactive oxygen species metabolic process","9/226","194/17913",0.000818070577158741,0.0143906051527469,0.0109380515765775,"8644/1026/1191/1410/1545/1647/4314/7057/3320",9
"GO:0003014","BP","GO:0003014","renal system process","7/226","120/17913",0.000825655942354743,0.014451053503626,0.0109839973288663,"8644/3037/3778/6446/9368/23213/2149",7
"GO:0043405","BP","GO:0043405","regulation of MAP kinase activity","12/226","322/17913",0.000831901917999122,0.0144875719019547,0.01101175433562,"22943/1647/4616/6423/7057/7316/7345/4908/7164/7314/2149/5515",12
"GO:1902806","BP","GO:1902806","regulation of cell cycle G1/S phase transition","9/226","195/17913",0.000848442063171341,0.0146582322803531,0.011141470355286,"9510/891/595/1026/2273/1647/3398/10769/6659",9
"GO:0018149","BP","GO:0018149","peptide cross-linking","4/226","34/17913",0.000850118553152836,0.0146582322803531,0.011141470355286,"1634/2335/7052/7057",4
"GO:0045861","BP","GO:0045861","negative regulation of proteolysis","12/226","324/17913",0.000877749914958015,0.0148034620321017,0.0112518569928331,"332/1410/2537/221476/9232/5054/5270/6423/7980/7057/7076/7078",12
"GO:0052548","BP","GO:0052548","regulation of endopeptidase activity","13/226","370/17913",0.00087856740333229,0.0148034620321017,0.0112518569928331,"332/1410/2537/4609/5366/9232/5054/6423/7980/7057/7076/7078/2149",13
"GO:0072413","BP","GO:0072413","signal transduction involved in mitotic cell cycle checkpoint","5/226","59/17913",0.000879792317153328,0.0148034620321017,0.0112518569928331,"891/1026/1647/10769/6659",5
"GO:1902402","BP","GO:1902402","signal transduction involved in mitotic DNA damage checkpoint","5/226","59/17913",0.000879792317153328,0.0148034620321017,0.0112518569928331,"891/1026/1647/10769/6659",5
"GO:1902403","BP","GO:1902403","signal transduction involved in mitotic DNA integrity checkpoint","5/226","59/17913",0.000879792317153328,0.0148034620321017,0.0112518569928331,"891/1026/1647/10769/6659",5
"GO:0097718","MF","GO:0097718","disordered domain specific binding","4/224","31/16969",0.000703080001197981,0.0157267895004812,0.01308780500845,"2335/3303/3306/3320",4
"GO:0044183","MF","GO:0044183","protein binding involved in protein folding","3/224","14/16969",0.000741923992439448,0.0157658848393383,0.0131203400768239,"3303/3315/5202",3
"GO:0071824","BP","GO:0071824","protein-DNA complex subunit organization","10/226","240/17913",0.000972682849494368,0.0160726056422484,0.012216511232076,"1063/3005/3021/3006/8364/4609/7316/3014/7314/387103",10
"GO:0043161","BP","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","12/226","328/17913",0.000975792430080783,0.0160726056422484,0.012216511232076,"891/991/1191/3303/3429/10769/5718/9232/7316/27338/7345/7314",12
"GO:0030278","BP","GO:0030278","regulation of ossification","9/226","199/17913",0.000979246597766494,0.0160726056422484,0.012216511232076,"1052/1311/22943/3398/3399/3488/116039/6423/26585",9
"GO:0042448","BP","GO:0042448","progesterone metabolic process","3/226","16/17913",0.000982906977260669,0.0160726056422484,0.012216511232076,"1645/8644/1958",3
"GO:0044849","BP","GO:0044849","estrous cycle","3/226","16/17913",0.000982906977260669,0.0160726056422484,0.012216511232076,"1958/3037/5021",3
"GO:0051131","BP","GO:0051131","chaperone-mediated protein complex assembly","3/226","16/17913",0.000982906977260669,0.0160726056422484,0.012216511232076,"1191/3303/3320",3
"GO:0001046","MF","GO:0001046","core promoter sequence-specific DNA binding","4/224","32/16969",0.000795274538076548,0.0160948418420254,0.0133940974833945,"2353/1647/3015/3021",4
"GO:0048545","BP","GO:0048545","response to steroid hormone","13/226","375/17913",0.000992878344041282,0.0161597909920364,0.0122827793175791,"8644/595/1026/114907/2353/3485/3490/7057/7538/1277/2354/6879/5021",13
"GO:2000134","BP","GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","7/226","124/17913",0.00100148391709152,0.0162240394568827,0.0123316134711637,"891/595/1026/2273/1647/10769/6659",7
"GO:0014706","BP","GO:0014706","striated muscle tissue development","13/226","376/17913",0.001017174842007,0.0164019443273628,0.0124668359047154,"70/27101/891/1063/1634/22943/1958/2006/2353/3398/23764/221476/26585",13
"GO:0010717","BP","GO:0010717","regulation of epithelial to mesenchymal transition","6/226","91/17913",0.00103055888610988,0.0165411824899572,0.0125726684383524,"25805/6423/6615/1277/26585/5515",6
"GO:0003156","BP","GO:0003156","regulation of animal organ formation","4/226","36/17913",0.00105872724867532,0.0168381141878362,0.0127983611171277,"10370/22943/3280/23213",4
"GO:0051973","BP","GO:0051973","positive regulation of telomerase activity","4/226","36/17913",0.00105872724867532,0.0168381141878362,0.0127983611171277,"10575/4609/3320/26585",4
"GO:2001242","BP","GO:2001242","regulation of intrinsic apoptotic signaling pathway","8/226","163/17913",0.00110472906872396,0.017489869756207,0.0132937493198122,"1191/3303/3315/5366/6423/9368/6615/7314",8
"GO:0044843","BP","GO:0044843","cell cycle G1/S phase transition","11/226","288/17913",0.00111734544489605,0.0176095664460314,0.0133847287159493,"9510/891/595/1026/1033/2273/1647/3398/4609/10769/6659",11
"GO:0051591","BP","GO:0051591","response to cAMP","6/226","93/17913",0.00115420946472925,0.0180274061239999,0.0137023214717681,"2353/3488/5179/1277/2354/7056",6
"GO:1901216","BP","GO:1901216","positive regulation of neuron death","6/226","93/17913",0.00115420946472925,0.0180274061239999,0.0137023214717681,"1191/22943/1958/2353/3725/1728",6
"GO:0010498","BP","GO:0010498","proteasomal protein catabolic process","13/226","382/17913",0.00117365258414215,0.0181433636167878,0.0137904587685212,"891/991/1191/3303/3429/10769/5366/5718/9232/7316/27338/7345/7314",13
"GO:0010224","BP","GO:0010224","response to UV-B","3/226","17/17913",0.00118247015245789,0.0181433636167878,0.0137904587685212,"1026/1396/4239",3
"GO:0042401","BP","GO:0042401","cellular biogenic amine biosynthetic process","3/226","17/17913",0.00118247015245789,0.0181433636167878,0.0137904587685212,"4953/6303/6611",3
"GO:0048711","BP","GO:0048711","positive regulation of astrocyte differentiation","3/226","17/17913",0.00118247015245789,0.0181433636167878,0.0137904587685212,"3280/3398/5270",3
"GO:0002576","BP","GO:0002576","platelet degranulation","7/226","128/17913",0.00120552101056597,0.0183355007851583,0.0139364989270209,"928/1191/2335/5054/7057/7076/7078",7
"GO:0045995","BP","GO:0045995","regulation of embryonic development","7/226","128/17913",0.00120552101056597,0.0183355007851583,0.0139364989270209,"22943/3280/7262/9904/6423/6615/23213",7
"GO:0048640","BP","GO:0048640","negative regulation of developmental growth","6/226","94/17913",0.00122014291528278,0.0184772077127387,0.0140442079264814,"1026/51083/221476/6423/8835/8614",6
"GO:0032350","BP","GO:0032350","regulation of hormone metabolic process","4/226","38/17913",0.00130085615502346,0.0196142077400291,0.0149084221001778,"8644/1958/51083/8614",4
"GO:0046683","BP","GO:0046683","response to organophosphorus","7/226","130/17913",0.0013190576918397,0.0196862613471353,0.0149631888082099,"1645/2353/3488/5179/1277/2354/7056",7
"GO:1902807","BP","GO:1902807","negative regulation of cell cycle G1/S phase transition","7/226","130/17913",0.0013190576918397,0.0196862613471353,0.0149631888082099,"891/595/1026/2273/1647/10769/6659",7
"GO:2000027","BP","GO:2000027","regulation of animal organ morphogenesis","10/226","250/17913",0.00132259120161633,0.0196862613471353,0.0149631888082099,"10370/22943/2252/3280/4609/5718/6423/23213/4982/26585",10
"GO:0030111","BP","GO:0030111","regulation of Wnt signaling pathway","12/226","341/17913",0.00135958855097538,0.02008072192509,0.0152630115120363,"25805/22943/1958/3485/5718/6423/9368/6659/23213/1277/26585/5515",12
"GO:0007044","BP","GO:0007044","cell-substrate junction assembly","6/226","96/17913",0.00136062313359783,0.02008072192509,0.0152630115120363,"347/2335/6281/7057/3673/26585",6
"GO:0042770","BP","GO:0042770","signal transduction in response to DNA damage","7/226","131/17913",0.0013788755028657,0.0202334011809327,0.0153790603895752,"891/1026/1647/10769/5366/6615/6659",7
"GO:0034599","BP","GO:0034599","cellular response to oxidative stress","11/226","296/17913",0.00139136052466903,0.0202334011809327,0.0153790603895752,"8644/1545/2353/3303/3315/3725/4257/4314/1728/5179/6649",11
"GO:0009309","BP","GO:0009309","amine biosynthetic process","3/226","18/17913",0.00140582345270908,0.0202334011809327,0.0153790603895752,"4953/6303/6611",3
"GO:0042026","BP","GO:0042026","protein refolding","3/226","18/17913",0.00140582345270908,0.0202334011809327,0.0153790603895752,"3303/3306/3320",3
"GO:0060749","BP","GO:0060749","mammary gland alveolus development","3/226","18/17913",0.00140582345270908,0.0202334011809327,0.0153790603895752,"595/3398/8835",3
"GO:0061377","BP","GO:0061377","mammary gland lobule development","3/226","18/17913",0.00140582345270908,0.0202334011809327,0.0153790603895752,"595/3398/8835",3
"GO:0065004","BP","GO:0065004","protein-DNA complex assembly","9/226","210/17913",0.00142523337076288,0.020344622255603,0.0154635976163445,"1063/3005/3021/3006/8364/7316/3014/7314/387103",9
"GO:0071456","BP","GO:0071456","cellular response to hypoxia","9/226","210/17913",0.00142523337076288,0.020344622255603,0.0154635976163445,"891/10370/1958/4609/5366/5718/7316/8614/7314",9
"GO:0002062","BP","GO:0002062","chondrocyte differentiation","6/226","97/17913",0.0014353312289538,0.0204051374303922,0.0155095941603386,"1311/2202/116039/6423/23213/26585",6
"GO:0033293","MF","GO:0033293","monocarboxylic acid binding","5/224","59/16969",0.0010749916165875,0.0206842950196905,0.0172134318925474,"1645/1382/2171/3399/5730",5
"GO:0043395","MF","GO:0043395","heparan sulfate proteoglycan binding","3/224","16/16969",0.00111938537753619,0.0206842950196905,0.0172134318925474,"1311/10468/3673",3
"GO:0010948","BP","GO:0010948","negative regulation of cell cycle process","12/226","344/17913",0.00146393806485547,0.0207272206499658,0.0157544040783547,"22809/891/595/991/1026/1063/2273/1647/10769/5718/6659/91603",12
"GO:0000077","BP","GO:0000077","DNA damage checkpoint","7/226","133/17913",0.00150485901196672,0.0212203398327129,0.0161292154915674,"891/595/1026/1647/10769/6659/3014",7
"GO:0030509","BP","GO:0030509","BMP signaling pathway","7/226","134/17913",0.0015711258849821,0.0220654494249704,0.0167715687637096,"1311/22943/1958/3280/6423/23213/26585",7
"GO:0016504","MF","GO:0016504","peptidase activator activity","4/224","36/16969",0.00125011557007749,0.0221374632201223,0.0184227557695631,"2192/2335/5118/6423",4
"GO:0010544","BP","GO:0010544","negative regulation of platelet activation","3/226","19/17913",0.00165396466323123,0.0228716185372277,0.0173843240464595,"928/5270/7056",3
"GO:0032026","BP","GO:0032026","response to magnesium ion","3/226","19/17913",0.00165396466323123,0.0228716185372277,0.0173843240464595,"595/7057/4982",3
