"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090287","BP","GO:0090287","regulation of cellular response to growth factor stimulus","4/35","276/17913",0.00198260812124007,0.0196565160441368,0.0114919875171602,"6423/10370/25805/7057",4
"GO:0005996","BP","GO:0005996","monosaccharide metabolic process","4/35","277/17913",0.00200888300194432,0.0197473950476824,0.0115451190269341,"3488/347/3486/2683",4
"GO:0010595","BP","GO:0010595","positive regulation of endothelial cell migration","3/35","129/17913",0.00201798197567557,0.0197473950476824,0.0115451190269341,"10769/3315/7057",3
"GO:0050921","BP","GO:0050921","positive regulation of chemotaxis","3/35","130/17913",0.00206289936570062,0.0200567054458764,0.0117259542892457,"3315/5054/7057",3
"GO:0090068","BP","GO:0090068","positive regulation of cell cycle process","4/35","283/17913",0.00217163343124626,0.0209785357749238,0.0122648932655406,"3398/10769/6659/9510",4
"GO:0071634","BP","GO:0071634","regulation of transforming growth factor beta production","2/35","36/17913",0.0022410970245085,0.0215116765346135,0.0125765887329106,"4060/7057",2
"GO:0090263","BP","GO:0090263","positive regulation of canonical Wnt signaling pathway","3/35","135/17913",0.00229684293789416,0.0217694484742547,0.01272729254563,"6423/6659/25805",3
"GO:2000241","BP","GO:2000241","regulation of reproductive process","3/35","135/17913",0.00229684293789416,0.0217694484742547,0.01272729254563,"10370/7076/2683",3
"GO:0010955","BP","GO:0010955","negative regulation of protein processing","2/35","37/17913",0.00236626085853165,0.0220120686037481,0.0128691380025405,"5054/7057",2
"GO:0034405","BP","GO:0034405","response to fluid shear stress","2/35","37/17913",0.00236626085853165,0.0220120686037481,0.0128691380025405,"10370/3037",2
"GO:1903318","BP","GO:1903318","negative regulation of protein maturation","2/35","37/17913",0.00236626085853165,0.0220120686037481,0.0128691380025405,"5054/7057",2
"GO:0071604","BP","GO:0071604","transforming growth factor beta production","2/35","38/17913",0.0024946639886558,0.0229235282372213,0.0134020138543319,"4060/7057",2
"GO:1902042","BP","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","2/35","38/17913",0.0024946639886558,0.0229235282372213,0.0134020138543319,"6423/5054",2
"GO:0001837","BP","GO:0001837","epithelial to mesenchymal transition","3/35","140/17913",0.00254665332704812,0.0232594337203728,0.013598397669788,"6423/3037/25805",3
"GO:0014741","BP","GO:0014741","negative regulation of muscle hypertrophy","2/35","39/17913",0.00262629401490665,0.0238423197618332,0.013939176223696,"3488/221476",2
"GO:0010212","BP","GO:0010212","response to ionizing radiation","3/35","144/17913",0.00275816831578815,0.0247680703958423,0.0144804071674781,"6423/4609/1410",3
"GO:0019369","BP","GO:0019369","arachidonic acid metabolic process","2/35","40/17913",0.00276113857100299,0.0247680703958423,0.0144804071674781,"1545/5730",2
"GO:0035107","BP","GO:0035107","appendage morphogenesis","3/35","146/17913",0.00286787627740087,0.025274207894989,0.0147763154458882,"6423/6659/116039",3
"GO:0035108","BP","GO:0035108","limb morphogenesis","3/35","146/17913",0.00286787627740087,0.025274207894989,0.0147763154458882,"6423/6659/116039",3
"GO:0048754","BP","GO:0048754","branching morphogenesis of an epithelial tube","3/35","146/17913",0.00286787627740087,0.025274207894989,0.0147763154458882,"6423/4609/5228",3
"GO:0008631","BP","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","2/35","41/17913",0.00289918532427839,0.0254015830446949,0.0148507840662241,"1545/3315",2
"GO:0060070","BP","GO:0060070","canonical Wnt signaling pathway","4/35","311/17913",0.00305311053154545,0.0265955928961791,0.0155488501058931,"3485/6423/6659/25805",4
"GO:0060562","BP","GO:0060562","epithelial tube morphogenesis","4/35","313/17913",0.00312416798931169,0.0270581675855903,0.0158192898188378,"6423/6659/4609/5228",4
"GO:2001236","BP","GO:2001236","regulation of extrinsic apoptotic signaling pathway","3/35","151/17913",0.00315384235963845,0.0271590882055723,0.0158782920602549,"6423/5054/7057",3
"GO:0043616","BP","GO:0043616","keratinocyte proliferation","2/35","43/17913",0.0031848362593051,0.0272701604703,0.0159432293602773,"3037/2252",2
"GO:0010043","BP","GO:0010043","response to zinc ion","2/35","44/17913",0.00333241594309416,0.0283726035380955,0.0165877617863206,"4502/4501",2
"GO:0090288","BP","GO:0090288","negative regulation of cellular response to growth factor stimulus","3/35","156/17913",0.00345677980568289,0.0289520911040527,0.0169265534551686,"6423/25805/7057",3
"GO:0031589","BP","GO:0031589","cell-substrate adhesion","4/35","322/17913",0.00345800046915838,0.0289520911040527,0.0169265534551686,"347/5054/3037/7057",4
"GO:0010463","BP","GO:0010463","mesenchymal cell proliferation","2/35","45/17913",0.00348314882798212,0.0289520911040527,0.0169265534551686,"4609/2252",2
"GO:0071675","BP","GO:0071675","regulation of mononuclear cell migration","2/35","45/17913",0.00348314882798212,0.0289520911040527,0.0169265534551686,"5054/7057",2
"GO:0007178","BP","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","4/35","323/17913",0.00349653655005812,0.0289520911040527,0.0169265534551686,"6423/10370/25805/7057",4
"GO:0030203","BP","GO:0030203","glycosaminoglycan metabolic process","3/35","157/17913",0.00351943197891701,0.0289824261870379,0.0169442885611363,"3037/2683/4060",3
"GO:0009408","BP","GO:0009408","response to heat","3/35","158/17913",0.00358277819812834,0.0291542195826969,0.0170447258692539,"3490/1410/7057",3
"GO:0043535","BP","GO:0043535","regulation of blood vessel endothelial cell migration","3/35","158/17913",0.00358277819812834,0.0291542195826969,0.0170447258692539,"10769/3315/7057",3
"GO:0031638","BP","GO:0031638","zymogen activation","2/35","46/17913",0.00363702274820638,0.0291542195826969,0.0170447258692539,"5054/7057",2
"GO:1904738","BP","GO:1904738","vascular associated smooth muscle cell migration","2/35","46/17913",0.00363702274820638,0.0291542195826969,0.0170447258692539,"3488/9510",2
"GO:1904752","BP","GO:1904752","regulation of vascular associated smooth muscle cell migration","2/35","46/17913",0.00363702274820638,0.0291542195826969,0.0170447258692539,"3488/9510",2
"GO:0006022","BP","GO:0006022","aminoglycan metabolic process","3/35","161/17913",0.00377700554706126,0.030092613345929,0.0175933484933766,"3037/2683/4060",3
"GO:0048512","BP","GO:0048512","circadian behavior","2/35","47/17913",0.00379402557115229,0.030092613345929,0.0175933484933766,"3398/5730",2
"GO:0007622","BP","GO:0007622","rhythmic behavior","2/35","48/17913",0.00395414519727592,0.0310359208973688,0.0181448439151313,"3398/5730",2
"GO:0048546","BP","GO:0048546","digestive tract morphogenesis","2/35","48/17913",0.00395414519727592,0.0310359208973688,0.0181448439151313,"3398/6423",2
"GO:0030195","BP","GO:0030195","negative regulation of blood coagulation","2/35","49/17913",0.004117369560027,0.0318198765485164,0.018603175825871,"5054/7057",2
"GO:0060563","BP","GO:0060563","neuroepithelial cell differentiation","2/35","49/17913",0.004117369560027,0.0318198765485164,0.018603175825871,"6659/5054",2
"GO:1904707","BP","GO:1904707","positive regulation of vascular smooth muscle cell proliferation","2/35","49/17913",0.004117369560027,0.0318198765485164,0.018603175825871,"3488/9510",2
"GO:0030308","BP","GO:0030308","negative regulation of cell growth","3/35","167/17913",0.00418452402349511,0.031957998737814,0.0186839275965147,"6423/221476/1410",3
"GO:0071248","BP","GO:0071248","cellular response to metal ion","3/35","167/17913",0.00418452402349511,0.031957998737814,0.0186839275965147,"3398/4502/4501",3
"GO:0030111","BP","GO:0030111","regulation of Wnt signaling pathway","4/35","341/17913",0.0042412884578647,0.031957998737814,0.0186839275965147,"3485/6423/6659/25805",4
"GO:0032873","BP","GO:0032873","negative regulation of stress-activated MAPK cascade","2/35","50/17913",0.00428368662577202,0.031957998737814,0.0186839275965147,"6423/4609",2
"GO:0045661","BP","GO:0045661","regulation of myoblast differentiation","2/35","50/17913",0.00428368662577202,0.031957998737814,0.0186839275965147,"3399/3486",2
"GO:0070303","BP","GO:0070303","negative regulation of stress-activated protein kinase signaling cascade","2/35","50/17913",0.00428368662577202,0.031957998737814,0.0186839275965147,"6423/4609",2
"GO:1900047","BP","GO:1900047","negative regulation of hemostasis","2/35","50/17913",0.00428368662577202,0.031957998737814,0.0186839275965147,"5054/7057",2
"GO:0030177","BP","GO:0030177","positive regulation of Wnt signaling pathway","3/35","170/17913",0.00439794039508413,0.0326487496324719,0.0190877682690455,"6423/6659/25805",3
"GO:0043433","BP","GO:0043433","negative regulation of DNA-binding transcription factor activity","3/35","171/17913",0.00447052490002008,0.0330249069820111,0.0193076849397152,"3399/3398/1545",3
"GO:0051897","BP","GO:0051897","positive regulation of protein kinase B signaling","3/35","173/17913",0.00461787565018346,0.0336749043479268,0.019687699465103,"3488/7057/2252",3
"GO:0071478","BP","GO:0071478","cellular response to radiation","3/35","173/17913",0.00461787565018346,0.0336749043479268,0.019687699465103,"6423/4609/1410",3
"GO:0007566","BP","GO:0007566","embryo implantation","2/35","52/17913",0.00462555089583334,0.0336749043479268,0.019687699465103,"3490/7076",2
"GO:1903317","BP","GO:1903317","regulation of protein maturation","3/35","175/17913",0.00476814975811885,0.0344362891496658,0.0201328355521743,"6659/5054/7057",3
"GO:0050819","BP","GO:0050819","negative regulation of coagulation","2/35","53/17913",0.0048010741967766,0.0344362891496658,0.0201328355521743,"5054/7057",2
"GO:0001666","BP","GO:0001666","response to hypoxia","4/35","354/17913",0.00484167160880353,0.0344362891496658,0.0201328355521743,"10370/4609/1410/7057",4
"GO:0048736","BP","GO:0048736","appendage development","3/35","176/17913",0.00484438838734516,0.0344362891496658,0.0201328355521743,"6423/6659/116039",3
"GO:0060173","BP","GO:0060173","limb development","3/35","176/17913",0.00484438838734516,0.0344362891496658,0.0201328355521743,"6423/6659/116039",3
"GO:0016525","BP","GO:0016525","negative regulation of angiogenesis","3/35","177/17913",0.0049213641966507,0.0348192293162094,0.0203567177296597,"10769/5054/7057",3
"GO:2000181","BP","GO:2000181","negative regulation of blood vessel morphogenesis","3/35","179/17913",0.00507753562992866,0.0357562906275817,0.020904561348993,"10769/5054/7057",3
"GO:0043687","BP","GO:0043687","post-translational protein modification","4/35","360/17913",0.00513718833687449,0.036008106156604,0.021051782805209,"3488/3490/3486/7076",4
"GO:0010332","BP","GO:0010332","response to gamma radiation","2/35","55/17913",0.00516124361675106,0.0360092320853882,0.0210524410683267,"4609/1410",2
"GO:0043534","BP","GO:0043534","blood vessel endothelial cell migration","3/35","182/17913",0.00531737284483898,0.0369275616459555,0.0215893333549853,"10769/3315/7057",3
"GO:0006977","BP","GO:0006977","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","2/35","56/17913",0.0053458660278459,0.0369551380915769,0.0216054556509272,"10769/6659",2
"GO:0036293","BP","GO:0036293","response to decreased oxygen levels","4/35","365/17913",0.00539256253269471,0.037107724825438,0.0216946639743594,"10370/4609/1410/7057",4
"GO:0007179","BP","GO:0007179","transforming growth factor beta receptor signaling pathway","3/35","184/17913",0.00548100766708481,0.0373945346070305,0.0218623444739179,"10370/25805/7057",3
"GO:0060688","BP","GO:0060688","regulation of morphogenesis of a branching structure","2/35","57/17913",0.00553349782174374,0.0373945346070305,0.0218623444739179,"5228/2252",2
"GO:0072431","BP","GO:0072431","signal transduction involved in mitotic G1 DNA damage checkpoint","2/35","57/17913",0.00553349782174374,0.0373945346070305,0.0218623444739179,"10769/6659",2
"GO:1902400","BP","GO:1902400","intracellular signal transduction involved in G1 DNA damage checkpoint","2/35","57/17913",0.00553349782174374,0.0373945346070305,0.0218623444739179,"10769/6659",2
"GO:0008083","MF","GO:0008083","growth factor activity","3/35","147/16969",0.00340283449626944,0.0374311794589638,0.0280041881989638,"7076/5228/2252",3
"GO:0002685","BP","GO:0002685","regulation of leukocyte migration","3/35","186/17913",0.00564765541311969,0.0378267409225394,0.0221150296176897,"347/5054/7057",3
"GO:0050920","BP","GO:0050920","regulation of chemotaxis","3/35","186/17913",0.00564765541311969,0.0378267409225394,0.0221150296176897,"3315/5054/7057",3
"GO:0061135","MF","GO:0061135","endopeptidase regulator activity","3/35","154/16969",0.00387781467900228,0.038097740002781,0.0285028763831158,"6423/5054/7076",3
"GO:0030414","MF","GO:0030414","peptidase inhibitor activity","3/35","157/16969",0.0040931456201335,0.038097740002781,0.0285028763831158,"221476/5054/7076",3
"GO:0060348","BP","GO:0060348","bone development","3/35","189/17913",0.00590330966379821,0.0386062248678167,0.0225707471898596,"6423/116039/3037",3
"GO:0072413","BP","GO:0072413","signal transduction involved in mitotic cell cycle checkpoint","2/35","59/17913",0.0059177424979865,0.0386062248678167,0.0225707471898596,"10769/6659",2
"GO:0090303","BP","GO:0090303","positive regulation of wound healing","2/35","59/17913",0.0059177424979865,0.0386062248678167,0.0225707471898596,"5054/7057",2
"GO:1902402","BP","GO:1902402","signal transduction involved in mitotic DNA damage checkpoint","2/35","59/17913",0.0059177424979865,0.0386062248678167,0.0225707471898596,"10769/6659",2
"GO:1902403","BP","GO:1902403","signal transduction involved in mitotic DNA integrity checkpoint","2/35","59/17913",0.0059177424979865,0.0386062248678167,0.0225707471898596,"10769/6659",2
"GO:2000351","BP","GO:2000351","regulation of endothelial cell apoptotic process","2/35","59/17913",0.0059177424979865,0.0386062248678167,0.0225707471898596,"5054/7057",2
"GO:1901343","BP","GO:1901343","negative regulation of vasculature development","3/35","191/17913",0.0060775560345793,0.0394779178625474,0.0230803738699767,"10769/5054/7057",3
"GO:0001658","BP","GO:0001658","branching involved in ureteric bud morphogenesis","2/35","60/17913",0.00611433193085497,0.0395463442909804,0.0231203787039784,"4609/5228",2
"GO:0042733","BP","GO:0042733","embryonic digit morphogenesis","2/35","61/17913",0.00631388384742312,0.0401740702904526,0.0234873724954485,"6423/116039",2
"GO:0051893","BP","GO:0051893","regulation of focal adhesion assembly","2/35","61/17913",0.00631388384742312,0.0401740702904526,0.0234873724954485,"347/7057",2
"GO:0090109","BP","GO:0090109","regulation of cell-substrate junction assembly","2/35","61/17913",0.00631388384742312,0.0401740702904526,0.0234873724954485,"347/7057",2
"GO:0071241","BP","GO:0071241","cellular response to inorganic substance","3/35","194/17913",0.00634467732523405,0.0401740702904526,0.0234873724954485,"3398/4502/4501",3
"GO:2000377","BP","GO:2000377","regulation of reactive oxygen species metabolic process","3/35","194/17913",0.00634467732523405,0.0401740702904526,0.0234873724954485,"1545/1410/7057",3
"GO:0004857","MF","GO:0004857","enzyme inhibitor activity","4/35","332/16969",0.00467019927428337,0.0403638651563062,0.0301982810216819,"221476/3315/5054/7076",4
"GO:1901862","BP","GO:1901862","negative regulation of muscle tissue development","2/35","62/17913",0.00651638660311902,0.0410886803803362,0.0240220902303925,"3488/221476",2
"GO:0045785","BP","GO:0045785","positive regulation of cell adhesion","4/35","388/17913",0.00667758736708604,0.0412751471465096,0.0241311061793236,"3485/6423/10370/3037",4
"GO:0006109","BP","GO:0006109","regulation of carbohydrate metabolic process","3/35","198/17913",0.00671164984427884,0.0412751471465096,0.0241311061793236,"3488/3486/3037",3
"GO:0031571","BP","GO:0031571","mitotic G1 DNA damage checkpoint","2/35","63/17913",0.00672182858530246,0.0412751471465096,0.0241311061793236,"10769/6659",2
"GO:0042108","BP","GO:0042108","positive regulation of cytokine biosynthetic process","2/35","63/17913",0.00672182858530246,0.0412751471465096,0.0241311061793236,"3315/7057",2
"GO:0044819","BP","GO:0044819","mitotic G1/S transition checkpoint","2/35","63/17913",0.00672182858530246,0.0412751471465096,0.0241311061793236,"10769/6659",2
"GO:0045600","BP","GO:0045600","positive regulation of fat cell differentiation","2/35","63/17913",0.00672182858530246,0.0412751471465096,0.0241311061793236,"3398/6423",2
"GO:0070482","BP","GO:0070482","response to oxygen levels","4/35","389/17913",0.00673768161781113,0.0412751471465096,0.0241311061793236,"10370/4609/1410/7057",4
"GO:0048762","BP","GO:0048762","mesenchymal cell differentiation","3/35","199/17913",0.00680533495820129,0.0415208088340459,0.0242747298530342,"6423/3037/25805",3
"GO:0044783","BP","GO:0044783","G1 DNA damage checkpoint","2/35","64/17913",0.00693019821319027,0.0421121318841845,0.0246204410205444,"10769/6659",2
"GO:0007623","BP","GO:0007623","circadian rhythm","3/35","201/17913",0.00699504731631608,0.0423354871714391,0.0247510234781507,"3398/5054/5730",3
"GO:0032387","BP","GO:0032387","negative regulation of intracellular transport","2/35","65/17913",0.00714148393778179,0.0428773557539329,0.0250678215807228,"347/1410",2
"GO:0072577","BP","GO:0072577","endothelial cell apoptotic process","2/35","65/17913",0.00714148393778179,0.0428773557539329,0.0250678215807228,"5054/7057",2
"GO:0006417","BP","GO:0006417","regulation of translation","4/35","397/17913",0.0072314711895768,0.0430558510591131,0.025172177093897,"3488/6659/3315/7057",4
"GO:2001233","BP","GO:2001233","regulation of apoptotic signaling pathway","4/35","397/17913",0.0072314711895768,0.0430558510591131,0.025172177093897,"6423/3315/5054/7057",4
"GO:0006006","BP","GO:0006006","glucose metabolic process","3/35","204/17913",0.00728549570011535,0.0430558510591131,0.025172177093897,"3488/347/3486",3
"GO:0048705","BP","GO:0048705","skeletal system morphogenesis","3/35","204/17913",0.00728549570011535,0.0430558510591131,0.025172177093897,"6423/116039/3037",3
"GO:0060675","BP","GO:0060675","ureteric bud morphogenesis","2/35","66/17913",0.00735567424178457,0.0433007854780052,0.0253153755771944,"4609/5228",2
"GO:0050918","BP","GO:0050918","positive chemotaxis","2/35","67/17913",0.00757275763954017,0.0440623388524596,0.0257606102186349,"5228/2252",2
"GO:0072171","BP","GO:0072171","mesonephric tubule morphogenesis","2/35","67/17913",0.00757275763954017,0.0440623388524596,0.0257606102186349,"4609/5228",2
"GO:1903391","BP","GO:1903391","regulation of adherens junction organization","2/35","67/17913",0.00757275763954017,0.0440623388524596,0.0257606102186349,"347/7057",2
"GO:0042698","BP","GO:0042698","ovulation cycle","2/35","68/17913",0.00779272267695009,0.0449947627362597,0.0263057426118461,"3037/9510",2
"GO:0071674","BP","GO:0071674","mononuclear cell migration","2/35","68/17913",0.00779272267695009,0.0449947627362597,0.0263057426118461,"5054/7057",2
"GO:0071479","BP","GO:0071479","cellular response to ionizing radiation","2/35","69/17913",0.00801555793140201,0.0461047549718429,0.026954688584104,"6423/1410",2
"GO:0097191","BP","GO:0097191","extrinsic apoptotic signaling pathway","3/35","213/17913",0.00819957142154987,0.0469838560162573,0.0274686463071333,"6423/5054/7057",3
"GO:0048568","BP","GO:0048568","embryonic organ development","4/35","413/17913",0.0082900423652875,0.0472295196860337,0.027612271139741,"3399/3398/10370/116039",4
"GO:0007160","BP","GO:0007160","cell-matrix adhesion","3/35","214/17913",0.0083051245632375,0.0472295196860337,0.027612271139741,"347/5054/7057",3
"GO:0044420","CC","GO:0044420","extracellular matrix component","2/33","47/18678",0.00311358693782381,0.0477416663799652,0.0382370325697661,"8076/4060",2
"GO:0034637","BP","GO:0034637","cellular carbohydrate biosynthetic process","2/35","71/17913",0.00846979355797058,0.0477926658762936,0.0279415089850576,"3037/2683",2
"GO:1903036","BP","GO:1903036","positive regulation of response to wounding","2/35","71/17913",0.00846979355797058,0.0477926658762936,0.0279415089850576,"5054/7057",2
"GO:0001933","BP","GO:0001933","negative regulation of protein phosphorylation","4/35","416/17913",0.00849929293619555,0.0477926658762936,0.0279415089850576,"6423/3486/3315/4609",4
"GO:0008406","BP","GO:0008406","gonad development","3/35","217/17913",0.0086266084196234,0.0483282486556597,0.0282546321550569,"6423/10370/9510",3
"GO:0002532","BP","GO:0002532","production of molecular mediator involved in inflammatory response","2/35","72/17913",0.00870117124163036,0.0485654261523591,0.0283932956305833,"347/5054",2
"GO:0009266","BP","GO:0009266","response to temperature stimulus","3/35","219/17913",0.0088449651251147,0.0486123042031203,0.0284207024188955,"3490/1410/7057",3
"GO:0048732","BP","GO:0048732","gland development","4/35","422/17913",0.00892819289823627,0.0486123042031203,0.0284207024188955,"3398/3488/10370/2252",4
"GO:0003208","BP","GO:0003208","cardiac ventricle morphogenesis","2/35","73/17913",0.00893537376527162,0.0486123042031203,0.0284207024188955,"6423/6659",2
"GO:0043627","BP","GO:0043627","response to estrogen","2/35","73/17913",0.00893537376527162,0.0486123042031203,0.0284207024188955,"3485/10370",2
"GO:0061045","BP","GO:0061045","negative regulation of wound healing","2/35","73/17913",0.00893537376527162,0.0486123042031203,0.0284207024188955,"5054/7057",2
"GO:0072401","BP","GO:0072401","signal transduction involved in DNA integrity checkpoint","2/35","73/17913",0.00893537376527162,0.0486123042031203,0.0284207024188955,"10769/6659",2
"GO:0072422","BP","GO:0072422","signal transduction involved in DNA damage checkpoint","2/35","73/17913",0.00893537376527162,0.0486123042031203,0.0284207024188955,"10769/6659",2
"GO:0030193","BP","GO:0030193","regulation of blood coagulation","2/35","74/17913",0.00917238986260987,0.0495440556378246,0.0289654416713996,"5054/7057",2
"GO:0072395","BP","GO:0072395","signal transduction involved in cell cycle checkpoint","2/35","74/17913",0.00917238986260987,0.0495440556378246,0.0289654416713996,"10769/6659",2
