"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005788","CC","GO:0005788","endoplasmic reticulum lumen","62/2275","306/18678",3.43490863982334e-05,0.00121668079715848,0.00102761809723247,"11096/91851/1191/1303/1277/1282/1295/2200/2335/2719/3487/3488/3490/3912/11098/5743/7057/7076/1462/10418/3486/590/1278/7373/1066/1293/5329/3309/285203/80310/23127/5768/1284/8404/8720/5265/55033/7184/652/7466/23753/102/81578/1289/5154/4189/4052/871/4241/10954/25870/10272/79642/57544/81619/8824/7873/56983/11167/1307/8542/23193",62
"GO:0048608","BP","GO:0048608","reproductive structure development","82/2205","426/17913",2.24145822042451e-05,0.00126435653016179,0.00100333030203979,"9510/84159/10370/2254/3280/3400/3643/5743/84870/6422/6423/9021/25976/677/130497/2255/3880/1051/7262/4311/7472/5270/157506/10653/10409/3624/5950/3309/2296/9420/9353/4254/23213/6926/6714/1499/5727/2316/4216/5310/6662/7026/8061/653/6788/6092/652/5156/113026/83943/2697/92/7482/595/4188/3295/1028/3091/835/841/5740/5747/23641/6615/4257/10272/4201/658/3696/57122/57599/79805/5333/1718/9394/57728/5241/4327/8644/867/472/4920",82
"GO:0003002","BP","GO:0003002","regionalization","65/2205","318/17913",2.33128461083979e-05,0.00130238111432492,0.00103350471614153,"7832/10370/2114/2719/3280/9935/4223/8829/80055/10512/6422/6423/130497/10252/2255/7472/10409/2296/4487/8854/4681/22823/85407/8313/6926/5125/56603/1649/8828/4300/1499/5727/6091/6604/7026/64399/10194/6092/54806/652/56998/92/7482/204851/5362/7403/4188/79809/8646/140628/22856/6615/658/6045/3200/6495/23648/57728/56983/57669/1856/3199/472/4920/83852",65
"GO:0019318","BP","GO:0019318","hexose metabolic process","52/2205","239/17913",2.63376507648976e-05,0.00145036170269402,0.00115093473281997,"216/347/467/2683/3479/3487/3488/3643/3953/4886/5166/5500/3486/1390/7262/114899/5950/3667/114897/2171/2026/8660/9104/2203/6714/8864/8473/145173/2308/130589/6576/115209/8790/5214/2592/3636/5236/83667/1353/51763/32/10580/2806/2932/283209/2820/5465/11091/140710/5209/8604/2517",52
"GO:0003179","BP","GO:0003179","heart valve morphogenesis","18/2205","52/17913",2.64609880353814e-05,0.00145036170269402,0.00115093473281997,"2006/6659/6591/9353/9475/6091/6662/10439/6092/652/5925/11117/6910/140628/4193/6615/4194/4772",18
"GO:0001837","BP","GO:0001837","epithelial to mesenchymal transition","35/2205","140/17913",2.72901222971835e-05,0.00148182813594987,0.00117590492534839,"25805/1277/3037/3082/6422/6423/55273/2042/90102/10252/6591/7472/114990/2296/4487/23122/6275/2022/8313/1499/9221/6662/10439/653/652/23187/80709/6910/23332/3091/6615/2932/2146/57669/80139",35
"GO:1901681","MF","GO:1901681","sulfur compound binding","53/2234","221/16969",8.02998704999606e-06,0.00148719092831709,0.00136594419628711,"9510/11096/151887/2200/2252/2254/2335/10468/4053/56925/8829/26577/5228/84870/6422/64094/7057/2255/9508/5270/33/5118/6649/1839/7058/9353/7059/8828/5727/83716/2264/6288/11095/9731/652/170689/1289/4023/79625/89797/3673/51144/2639/7148/8646/79777/25890/1311/4257/32/10457/55526/11167",53
"GO:0005539","MF","GO:0005539","glycosaminoglycan binding","49/2234","199/16969",8.10016845488612e-06,0.00148719092831709,0.00136594419628711,"9510/11096/633/151887/2200/2252/2254/2335/4053/56925/8829/26577/5228/84870/6422/64094/7057/7130/1462/2255/9508/5270/5118/6649/1839/7058/9353/2022/7059/8828/5727/83716/2264/6288/11095/652/170689/1289/4023/79625/89797/51144/7148/8646/143903/25890/1311/10457/11167",49
"GO:0048732","BP","GO:0048732","gland development","81/2205","422/17913",2.78512276512e-05,0.00149829289493956,0.00118897053715649,"84159/10370/27122/2252/3280/3082/3202/3398/3400/3488/3643/81606/9935/8829/10512/6422/7052/2255/1051/220/1036/6591/7472/5270/2296/4487/9420/8835/8854/27031/8660/23213/8543/9104/6926/6714/1459/2487/1499/5727/6091/5310/64841/6909/374/6662/652/8452/445/59277/5154/340481/5156/2697/3673/57539/595/55294/1028/87178/55959/3213/4830/3091/171023/10272/5471/2806/9821/3200/1999/6495/4763/5241/6239/2146/3720/80139/472/339829/5860",81
"GO:0001933","BP","GO:0001933","negative regulation of protein phosphorylation","80/2205","416/17913",2.90558306679541e-05,0.00154500568034507,0.00122603947457404,"467/1843/54206/1647/4616/9052/3082/9314/4609/57447/5997/6422/6423/9021/10221/1848/3315/10252/3486/64798/1026/5144/79705/7078/9770/28951/2633/11261/55885/104/9353/7453/55450/2022/1031/23530/9104/5998/3301/623/1756/5770/324/7026/91663/171392/2308/1030/652/84062/64754/56937/10253/4916/5925/54541/11117/1028/10464/84152/285315/1032/203228/4298/51085/11329/51763/1981/4763/56288/8613/57493/51347/55333/26973/5577/6895/51339/122809/23435",80
"GO:0006109","BP","GO:0006109","regulation of carbohydrate metabolic process","45/2205","198/17913",2.92513984230564e-05,0.00154500568034507,0.00122603947457404,"3037/3479/3487/3488/3643/3953/5166/5500/3486/7262/114899/3667/114897/8660/9104/2203/6714/8473/79902/5028/2308/3269/117/54541/4790/9972/3091/9818/51085/83667/1353/51763/32/10580/57122/2932/5465/11091/140710/5209/23511/8604/8086/9759/55746",45
"GO:1902807","BP","GO:1902807","negative regulation of cell cycle G1/S phase transition","33/2205","130/17913",3.28487214601891e-05,0.00171937902417747,0.00136441346605622,"7832/11170/2273/1647/9314/10769/6659/25946/1026/91607/1031/1263/1021/7465/9125/79960/1030/5925/595/1820/123879/4193/835/1032/8738/11200/10457/4194/5325/2146/1874/472/51339",33
"GO:0071772","BP","GO:0071772","response to BMP","36/2205","147/17913",3.39855010690011e-05,0.00174401609249082,0.0013839642150756,"91851/2200/2719/3280/94031/3397/6422/6423/6424/55273/10140/1958/10653/4487/4681/2022/23213/4756/6662/64750/8321/652/23592/4090/92/9765/8646/140628/1311/10272/658/23090/11167/4926/4920/51592",36
"GO:0071773","BP","GO:0071773","cellular response to BMP stimulus","36/2205","147/17913",3.39855010690011e-05,0.00174401609249082,0.0013839642150756,"91851/2200/2719/3280/94031/3397/6422/6423/6424/55273/10140/1958/10653/4487/4681/2022/23213/4756/6662/64750/8321/652/23592/4090/92/9765/8646/140628/1311/10272/658/23090/11167/4926/4920/51592",36
"GO:0002063","BP","GO:0002063","chondrocyte development","12/2205","27/17913",3.42199370987871e-05,0.00174401609249082,0.0013839642150756,"6423/8817/5744/23213/8313/6662/871/55959/22856/1311/658/9451",12
"GO:0001657","BP","GO:0001657","ureteric bud development","27/2205","98/17913",3.5861500353156e-05,0.00181178536566814,0.00143774253132104,"2719/3280/4609/5228/6422/130497/10252/9244/6385/10409/183/4070/2296/9353/255743/1499/5727/6662/79633/6092/652/56998/4090/7482/9500/64412/6495",27
"GO:0046500","BP","GO:0046500","S-adenosylmethionine metabolic process","8/2205","13/17913",3.77294719815558e-05,0.00188972613976586,0.00149959244355004,"27430/262/23743/10400/51074/4552/79066/4144",8
"GO:0045598","BP","GO:0045598","regulation of fat cell differentiation","33/2205","131/17913",3.87942034674444e-05,0.00192644719782779,0.00152873244433114,"168455/3280/3398/3400/5743/6422/6423/677/25946/1051/6591/688/83643/3638/28951/7204/55885/284273/84935/7480/1649/2487/6272/374462/22852/2308/6788/55252/7538/4023/171023/79068/862",33
"GO:2000045","BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle","41/2205","177/17913",4.08777332553637e-05,0.00201270873062426,0.00159718529579387,"9510/7832/11170/2273/1647/3398/9314/10769/6659/25946/2255/1026/91607/1031/1263/1021/5310/7465/9125/79960/1030/5925/3373/595/1820/123879/4193/835/1032/8451/8738/8558/11200/1981/10457/4194/5325/2146/1874/472/51339",41
"GO:0005874","CC","GO:0005874","microtubule","69/2275","357/18678",6.18644109968518e-05,0.00208173743004406,0.00175825168096316,"10808/4131/58526/7846/440738/84140/4130/347733/23122/65983/29911/7277/7280/55835/55638/10376/4281/23499/996/10844/3925/324/84617/667/79848/54839/6288/89795/84056/55137/91272/55142/8452/6786/80709/10253/5116/79884/9903/4957/23332/10128/55177/54828/11186/8701/54801/636/143/27130/58477/81565/7283/140609/252969/1759/83544/9371/10426/23116/55698/6683/22832/256364/140735/4926/151393/4920/6840",69
"GO:0000226","BP","GO:0000226","microtubule cytoskeleton organization","86/2205","460/17913",4.35336028388535e-05,0.00212546413860285,0.00168666236562741,"22995/1410/11170/1647/4131/58526/10769/23224/51673/22809/3303/2042/90102/10252/3304/2255/4130/23122/11261/117178/55835/1263/4281/10844/653464/3925/1499/9475/324/2316/6314/5310/7465/57132/2011/89795/84056/55137/55142/4627/23187/4000/10253/5116/57562/79884/25777/2770/9419/4957/10464/85440/23332/23363/55125/8658/54828/11186/6566/5747/11200/56907/51199/54801/636/55726/2932/79648/7283/140609/146057/153241/83544/9371/10426/23116/51652/10579/6683/4591/1874/6674/339829/26973/8086/4926",86
"GO:0048667","BP","GO:0048667","cell morphogenesis involved in neuron differentiation","92/2205","500/17913",4.46701942482577e-05,0.00216278190485315,0.00171627588427517,"2335/3280/3397/3398/4131/4929/8829/10512/51330/25987/10752/3475/2017/4147/9201/9252/347733/4628/7869/9260/1009/104/9353/23394/3320/4803/8660/2674/23499/5295/6714/1382/5063/8828/6259/64221/3925/5727/6091/1796/152330/2131/4756/65059/10439/7414/2011/8301/323/6092/102/84062/5530/55715/6498/4804/22871/59277/4915/4916/80243/30011/64689/2115/134430/55740/85440/23363/6464/26037/10152/118813/203228/26053/5747/11313/658/51199/2932/6049/81565/5578/6324/2817/56288/6683/29904/3199/3251/1627/10160/9253",92
"GO:0007179","BP","GO:0007179","transforming growth factor beta receptor signaling pathway","42/2205","184/17913",4.7721578525847e-05,0.00227724092831267,0.00180710485841281,"54829/25805/10370/27122/2200/9518/94031/3397/4053/7057/3303/1278/2662/114990/3309/2022/163126/2615/255743/6714/2331/8516/64750/858/1030/9719/6498/6885/23592/4090/2734/56937/4052/11117/1028/5747/8754/56288/4015/867/80139/51592",42
"GO:0003012","BP","GO:0003012","muscle system process","84/2205","448/17913",4.7818139974896e-05,0.00227724092831267,0.00180710485841281,"59272/10203/1410/54206/3479/3488/23704/9314/29995/25802/4653/221476/5743/5997/6332/4638/7140/2017/79041/7169/5144/183/5592/10008/7168/6442/3672/23213/51196/255743/4660/2149/10398/1756/481/9475/2316/8877/7273/6901/776/5028/59/7414/9732/2308/1760/8996/5530/3764/4090/4000/2697/7171/3728/8654/1909/3673/10038/1910/6444/55959/140628/2281/143872/1311/5747/55151/10580/18/817/1147/5465/5578/6324/2146/818/3768/6525/3720/5025/9759/6416/7125",84
"GO:0010770","BP","GO:0010770","positive regulation of cell morphogenesis involved in differentiation","34/2205","138/17913",4.86391049202754e-05,0.00229750568769756,0.00182318596106809,"2335/3037/4131/4653/4739/8829/51330/347733/55604/9353/23394/4803/23499/1382/5063/6091/2316/91663/3987/6281/6092/57091/6498/4804/4915/4916/23363/118813/51199/81565/6239/8874/29904/1627",34
"GO:0003176","BP","GO:0003176","aortic valve development","13/2205","32/17913",5.13685241767345e-05,0.00240686391505506,0.00190996719774276,"2006/6591/9353/9475/6091/6662/6092/652/5925/11117/140628/6615/4772",13
"GO:0090257","BP","GO:0090257","regulation of muscle system process","53/2205","251/17913",5.20950277161834e-05,0.0024213768882482,0.00192148396965796,"59272/10203/54206/3479/3488/9314/29995/221476/5743/5997/114907/7140/2017/79041/5144/183/5592/10008/7168/6442/51196/255743/4660/2149/10398/1756/481/9475/2316/8877/9732/2308/1760/8996/5530/4000/3728/8654/3673/10038/140628/2281/143872/5747/55151/18/817/5465/5578/818/3720/5025/9759",53
"GO:0085029","BP","GO:0085029","extracellular matrix assembly","12/2205","28/17913",5.31939912434255e-05,0.00245283404066906,0.00194644679737848,"3036/3037/1278/183/5768/4239/2824/6662/79875/11117/7148/4015",12
"GO:0060349","BP","GO:0060349","bone morphogenesis","25/2205","90/17913",5.93537023615747e-05,0.00271531504504527,0.0021547386352565,"1277/3037/116039/6423/6424/8817/9249/338773/2296/3638/4487/8313/7059/56603/4664/55790/6662/652/2734/871/22856/1311/3636/658/51715",25
"GO:0002761","BP","GO:0002761","regulation of myeloid leukocyte differentiation","30/2205","117/17913",6.01125343826271e-05,0.00272854550596143,0.00216523766937423,"2200/3398/9935/4609/6422/10221/677/10234/1051/3624/9770/133308/4254/5295/1021/1499/171392/7071/4286/56998/5925/55294/861/4830/841/8451/10272/5578/4763/4920",30
"GO:1905331","BP","GO:1905331","negative regulation of morphogenesis of an epithelium","9/2205","17/17913",6.12645295159521e-05,0.00275927842238513,0.00218962577951751,"90102/4070/23122/85407/23213/1499/6909/652/23332",9
"GO:0003779","MF","GO:0003779","actin binding","76/2234","361/16969",1.80529061112346e-05,0.00276209463501889,0.00253690838510507,"23002/11170/22998/25802/4082/65108/23224/23022/4638/8507/7140/7169/4130/8727/83988/2059/4628/9749/2633/4046/7168/83543/6275/130271/53827/59274/87/23499/9788/91624/133746/1756/121512/4430/5339/2316/7273/667/3092/27/7414/7145/4651/29109/22921/4627/829/10529/7171/64601/8936/11346/55740/4301/9645/23164/1729/5747/3636/55704/56907/10580/64423/79805/4642/4643/23345/26260/23406/57617/6525/23012/1627/23136/6840/7125",76
"GO:0030509","BP","GO:0030509","BMP signaling pathway","33/2205","134/17913",6.29541380085206e-05,0.00279720447156323,0.00221972200116803,"91851/2200/2719/3280/94031/3397/6422/6423/6424/55273/10140/1958/4487/4681/2022/23213/4756/64750/8321/652/23592/4090/92/9765/8646/1311/10272/658/23090/11167/4926/4920/51592",33
"GO:0006006","BP","GO:0006006","glucose metabolic process","45/2205","204/17913",6.3069498412183e-05,0.00279720447156323,0.00221972200116803,"347/467/3479/3487/3488/3643/3953/4886/5166/5500/3486/1390/7262/114899/5950/3667/114897/2171/2026/8660/9104/2203/6714/8864/8473/2308/130589/6576/115209/5214/3636/5236/83667/1353/51763/32/10580/2806/2932/283209/2820/5465/11091/140710/8604",45
"GO:0034405","BP","GO:0034405","response to fluid shear stress","14/2205","37/17913",6.75976861936888e-05,0.00297532239988888,0.00236106750820061,"10370/3037/9314/5743/7980/10365/19/9788/6714/5310/445/2697/8754/5025",14
"GO:0001656","BP","GO:0001656","metanephros development","25/2205","91/17913",7.2384957094172e-05,0.00316207970464015,0.00250926879360881,"2200/2719/3280/3398/3399/4609/116039/130497/10252/2255/1958/157506/10409/1499/5727/5310/8516/6662/79633/6092/652/5154/5156/6495/4763",25
"GO:0035967","BP","GO:0035967","cellular response to topologically incorrect protein","33/2205","135/17913",7.36225748677505e-05,0.00319214298493754,0.00253312551391003,"467/9531/3576/3303/3309/26353/5295/1649/5770/1491/8720/11015/55033/7184/9695/7466/23753/8452/4189/4000/64061/9709/2673/595/10954/6464/1388/58477/9451/80311/153222/51768/84447",33
"GO:0072132","BP","GO:0072132","mesenchyme morphogenesis","17/2205","51/17913",7.60858709130793e-05,0.00327451044448141,0.00259848822299639,"4609/55273/130497/6591/2296/4487/2022/6091/6909/6662/59/653/6092/140628/4193/6615/4194",17
"GO:0003279","BP","GO:0003279","cardiac septum development","29/2205","113/17913",7.78282623633401e-05,0.00330527772225018,0.00262290360058987,"10370/3280/3398/8829/10512/6659/9249/4628/27031/9353/2022/8543/6926/5125/8828/6091/6909/653/8321/6092/5754/652/4052/6910/4193/8701/4194/163/57493",29
"GO:1902043","BP","GO:1902043","positive regulation of extrinsic apoptotic signaling pathway via death domain receptors","8/2205","14/17913",7.85074570861489e-05,0.00330527772225018,0.00262290360058987,"467/6422/7057/4118/7078/6788/6498/658",8
"GO:2000095","BP","GO:2000095","regulation of Wnt signaling pathway, planar cell polarity pathway","8/2205","14/17913",7.85074570861489e-05,0.00330527772225018,0.00262290360058987,"2719/84870/6422/6423/27031/85407/4300/51339",8
"GO:0006929","BP","GO:0006929","substrate-dependent cell migration","12/2205","29/17913",8.06134324901314e-05,0.00336952548753715,0.00267388742375445,"2335/8829/51330/6591/2017/4628/9353/22801/8828/6091/3673/57669",12
"GO:0002062","BP","GO:0002062","chondrocyte differentiation","26/2205","97/17913",8.23237962274644e-05,0.00341643754343977,0.00271111449230296,"2254/116039/6423/130497/8817/6591/5744/23213/8313/7480/1499/6662/652/7227/2734/871/7482/6660/55959/22856/1311/4094/658/9451/399979/2202",26
"GO:0048645","BP","GO:0048645","animal organ formation","19/2205","61/17913",8.39405672176454e-05,0.00345882762790439,0.00274475314978191,"10370/3280/5292/10252/2255/7472/157506/23213/8313/1499/6091/6604/6092/652/7482/6910/140628/3200/6495",19
"GO:0048511","BP","GO:0048511","rhythmic process","58/2205","287/17913",8.7057224901896e-05,0.00356198927239448,0.00282661708725207,"9510/8553/3036/3037/3398/5500/5730/5054/1960/22809/10135/1390/1958/3624/3309/9353/196/23394/3131/5936/6714/9475/8864/8473/7079/22992/8863/9575/5602/6092/1364/7071/445/4804/22871/5156/4915/6096/4916/79365/23291/2673/55294/9500/6720/4669/835/8451/658/2932/5465/5241/4297/2146/2767/4327/9975/23435",58
"GO:0044262","BP","GO:0044262","cellular carbohydrate metabolic process","53/2205","256/17913",8.98595226116795e-05,0.00363290673875668,0.00288289365264141,"2683/3036/3037/3479/3487/3488/3643/3953/5166/5500/3486/7262/114899/3667/114897/8660/6513/9104/2203/6714/8864/8473/3418/55454/2131/55790/5028/3340/2308/3269/117/2595/256356/54541/5507/5236/55556/83667/1353/51763/32/10580/2932/283209/2820/5465/11091/55277/140710/5209/8604/79158/9759",53
"GO:0051170","BP","GO:0051170","import into nucleus","31/2205","125/17913",9.00410620277043e-05,0.00363290673875668,0.00288289365264141,"347/9531/2254/5743/10628/1026/183/5514/11261/3838/5295/2316/8720/9221/652/5530/11218/84268/4000/3728/9972/50628/25929/144165/55705/9818/4763/11142/51715/79760/23435",31
"GO:0046890","BP","GO:0046890","regulation of lipid biosynthetic process","43/2205","195/17913",9.14983874747234e-05,0.00365475751171828,0.00290023333659318,"27122/3490/58526/5166/5743/6591/1958/157506/83643/33/3638/4801/2170/3949/2171/79071/9104/341/8877/8720/2264/653/11218/5154/5565/55294/4790/10464/11160/6720/1717/51085/6615/32/10580/29095/7108/60481/31/4597/8644/5978/6713",43
"GO:0014812","BP","GO:0014812","muscle cell migration","27/2205","103/17913",9.18407223254508e-05,0.00365475751171828,0.00290023333659318,"9510/2254/3037/3479/3488/8829/5328/5054/10221/3486/183/5592/80310/7168/9353/6714/10276/9732/50507/5154/3673/85440/4193/79647/6495/51177/9759",27
"GO:0030705","BP","GO:0030705","cytoskeleton-dependent intracellular transport","36/2205","154/17913",9.60039899273333e-05,0.00379444341141365,0.00301108110190992,"9531/4131/23224/7846/3315/4130/117178/55638/10376/667/28981/4651/56912/84062/5813/25777/57539/79809/8936/55288/22858/23059/26985/79443/10128/3091/10749/6103/127829/636/81565/388552/57728/9371/6683/140735",36
"GO:0005819","CC","GO:0005819","spindle","63/2275","326/18678",0.000126857034184152,0.00397808910527755,0.00335992510651424,"2669/4739/3315/6623/84140/2017/994/4628/23122/80817/4281/996/10844/1499/79902/283489/79848/55700/9587/3306/9731/84056/91272/55142/8452/4627/79718/23331/79884/5925/54984/9903/9657/4957/23332/7443/55177/9391/8658/11186/1729/54888/127829/64210/51199/54801/143/27130/81565/7283/7803/140609/252969/7813/9371/10426/6683/22832/93627/472/8086/4926/151393",63
"GO:0030018","CC","GO:0030018","Z disc","27/2275","106/18678",0.000130041545789162,0.00397808910527755,0.00335992510651424,"9531/1410/23224/23022/3315/113146/114907/3880/27295/87/6513/4660/91624/10398/1756/1499/2316/7273/667/776/171024/5530/10529/3728/23363/2281/9759",27
"GO:0007369","BP","GO:0007369","gastrulation","40/2205","178/17913",0.000102718666902983,0.00403240172098872,0.00319991295188525,"1303/1295/2114/2335/2719/9314/3912/6422/6423/130497/90102/7296/84913/3624/2296/23122/27031/1284/23135/1499/8516/2131/91663/652/8452/1289/23187/92/9646/3673/7403/8646/23332/2139/6615/6045/56983/57669/1856/3909",40
"GO:0044272","BP","GO:0044272","sulfur compound biosynthetic process","42/2205","190/17913",0.000103585910711906,0.0040391553103099,0.00320527226363935,"2683/633/2687/4060/5166/1462/1036/27430/26035/79071/262/92126/9060/2331/1491/2730/23743/55454/55790/3340/51074/64834/6576/11019/11041/51144/2639/4552/22856/79066/4144/1836/2182/201562/4257/32/4969/60481/31/84869/51380/54704",42
"GO:0009108","BP","GO:0009108","coenzyme biosynthetic process","51/2205","245/17913",0.000104616285177338,0.00404022279062721,0.00320611936279503,"3479/3643/5166/5743/10135/200895/27430/55312/2026/79071/2203/2618/54981/8473/3418/79902/64834/6576/11019/51144/54541/2639/133686/9972/3091/79066/5214/9818/5740/4144/5236/51085/2182/201562/32/4199/57122/283209/3939/5465/55526/60481/25902/31/84869/5209/23511/8086/9759/55746/54704",51
"GO:0060688","BP","GO:0060688","regulation of morphogenesis of a branching structure","18/2205","57/17913",0.000105004069085148,0.00404022279062721,0.00320611936279503,"2252/3082/5228/6422/2255/6591/7472/183/4070/23213/1499/6662/652/59277/5154/7482/9500/6495",18
"GO:0035282","BP","GO:0035282","segmentation","25/2205","93/17913",0.000106365056516059,0.00406566433130461,0.00322630850097186,"9935/4223/8829/10512/6422/6423/130497/10409/2296/8854/22823/85407/8313/6926/8828/4300/652/5362/7403/56983/57669/1856/3199/472/4920",25
"GO:0006913","BP","GO:0006913","nucleocytoplasmic transport","60/2205","302/17913",0.000109438125904112,0.00415578765688162,0.00329782587863783,"347/9531/2254/3429/5743/6432/10628/51277/9775/1026/183/5514/7295/11261/3838/5295/5936/4686/2316/8720/79902/5310/9221/55341/652/26993/5530/11218/8125/84268/4000/3728/55110/9972/11260/50628/4193/6310/25929/144165/55705/9785/9818/23039/6815/3267/64328/57122/2932/23381/55781/4763/11142/23511/51715/10482/8086/79760/55746/23435",60
"GO:0021915","BP","GO:0021915","neural tube development","36/2205","155/17913",0.00011046902448667,0.00416377863303666,0.00330416711888769,"115908/3280/10512/6422/6423/6659/677/6385/10653/8854/26227/27031/8543/5727/5310/653/8321/6788/5754/652/11019/23654/5362/7403/8646/3091/144165/140467/23648/57728/4763/25902/1856/11146/51339/55746",36
"GO:0051493","BP","GO:0051493","regulation of cytoskeleton organization","86/2205","472/17913",0.000111081874031099,0.00416377863303666,0.00330416711888769,"2006/11170/3397/22998/25802/4131/58526/4653/8829/10769/6422/22809/3303/2042/90102/3304/2017/6385/4070/2059/5345/23122/397/7168/130271/55604/9353/55835/4281/5295/91624/5063/133746/3925/253260/1499/9475/324/2824/2316/5310/64857/395/57132/27/91663/2011/5921/89795/6281/50507/29109/5154/5156/23187/4916/79884/10565/2770/8936/10763/23332/10152/54828/11186/203228/1729/5747/55704/8558/56907/51763/51199/9530/636/2932/79648/146057/5364/153241/23116/51652/6683/4591/26973/4926",86
"GO:0010634","BP","GO:0010634","positive regulation of epithelial cell migration","39/2205","173/17913",0.000115969173886562,0.00427017875380789,0.00338860094966547,"2252/3037/3791/8829/10769/5743/64094/7057/3315/8817/2255/84913/183/23122/57608/1839/147372/6714/8828/9475/6662/652/27286/3673/3373/154810/388/23332/3091/54828/8754/5578/6239/8613/57669/57381/5025/10000/23328",39
"GO:1903034","BP","GO:1903034","regulation of response to wounding","39/2205","173/17913",0.000115969173886562,0.00427017875380789,0.00338860094966547,"2152/9314/5327/5328/5054/64094/7056/7057/51330/7103/928/90102/4638/56963/1026/5270/5329/5592/5345/23122/1839/114897/2149/5154/5156/4627/2697/4916/94121/10565/22875/9860/23332/2281/18/81565/5578/6239/8613",39
"GO:0010675","BP","GO:0010675","regulation of cellular carbohydrate metabolic process","33/2205","138/17913",0.000116125343046755,0.00427017875380789,0.00338860094966547,"3479/3487/3488/3643/3953/5166/5500/3486/7262/114899/3667/114897/8660/9104/2203/6714/8473/5028/2308/3269/117/54541/83667/1353/51763/32/10580/2932/5465/11091/140710/8604/9759",33
"GO:0002762","BP","GO:0002762","negative regulation of myeloid leukocyte differentiation","16/2205","48/17913",0.000122912465095079,0.00449132969938623,0.00356409531358125,"2200/9935/4609/6422/10221/10234/3624/5295/1021/1499/171392/55294/4830/8451/10272/4763",16
"GO:0001759","BP","GO:0001759","organ induction","10/2205","22/17913",0.000123941291678464,0.00450061815407421,0.0035714661681031,"10252/2255/7472/1499/6091/6092/652/7482/140628/6495",10
"GO:0060914","BP","GO:0060914","heart formation","11/2205","26/17913",0.00012588270287238,0.00454272362539457,0.00360487897078145,"3280/5292/8313/1499/6091/6604/6092/652/6910/140628/6495",11
"GO:2000826","BP","GO:2000826","regulation of heart morphogenesis","14/2205","39/17913",0.000131494675552977,0.00470004453977619,0.00372972100447861,"3280/5292/10512/2296/2022/1499/6091/6909/6662/6092/652/6910/140628/6495",14
"GO:0030178","BP","GO:0030178","negative regulation of Wnt signaling pathway","43/2205","198/17913",0.000131860113594409,0.00470004453977619,0.00372972100447861,"115908/27122/2254/2719/3487/6422/6423/6424/25987/6591/1958/3485/80114/23240/27031/5713/85407/8313/85409/1649/2487/3489/4300/324/7088/6662/2308/79960/8321/6788/8452/55681/4163/4188/10197/144165/147495/27130/2932/1856/51339/4772/4920",43
"GO:0010769","BP","GO:0010769","regulation of cell morphogenesis involved in differentiation","53/2205","260/17913",0.000136498527440641,0.00483571002701295,0.00383737837092431,"2335/3037/3397/4131/4653/4739/8829/51330/3475/2017/4070/347733/2633/55604/9353/23394/4803/23499/1382/5063/6259/6091/2316/91663/10439/2011/3987/6281/6092/57091/102/5530/6498/4804/22871/4915/4916/4241/64689/134430/23363/26037/10152/118813/5747/51199/2932/6049/81565/6239/8874/29904/1627",53
"GO:0006979","BP","GO:0006979","response to oxidative stress","81/2205","442/17913",0.000142868900067263,0.00500832606793567,0.00397435785443577,"347/1277/1410/1545/1843/3082/3240/9314/4929/5743/6648/10628/10365/3315/1728/3303/3304/54205/7296/6649/80310/7295/7168/5151/10218/23135/51435/9104/1263/6714/761/1499/114757/2730/8877/9361/10276/2110/7486/374/8061/2308/358/375748/79912/8996/8321/154807/50507/318/143686/5156/116988/11019/3373/55294/6414/388/87178/22925/7515/5742/4193/3091/2281/10105/83667/5445/8754/4257/1147/1718/2074/22850/2146/7837/2395/8644/7444/5978/2936",81
"GO:0032355","BP","GO:0032355","response to estradiol","31/2205","128/17913",0.000143957048768547,0.00500832606793567,0.00397435785443577,"1277/1410/1843/4131/5743/10266/6422/10628/1728/2255/5737/3485/183/842/8835/8854/3015/1499/5727/374/7026/117/5932/445/2697/3673/595/841/2146/53615/80139",31
"GO:0045995","BP","GO:0045995","regulation of embryonic development","31/2205","128/17913",0.000143957048768547,0.00500832606793567,0.00397435785443577,"3280/3479/3643/9314/6422/6423/130497/90102/7262/7472/23122/27031/85407/23213/1499/3910/6909/91663/8321/6788/5754/652/1289/6996/23187/7482/23332/6615/6495/56983/3909",31
"GO:0051169","BP","GO:0051169","nuclear transport","60/2205","305/17913",0.000145394662900863,0.00502823209198818,0.00399015428261767,"347/9531/2254/3429/5743/6432/10628/51277/9775/1026/183/5514/7295/11261/3838/5295/5936/4686/2316/8720/79902/5310/9221/55341/652/26993/5530/11218/8125/84268/4000/3728/55110/9972/11260/50628/4193/6310/25929/144165/55705/9785/9818/23039/6815/3267/64328/57122/2932/23381/55781/4763/11142/23511/51715/10482/8086/79760/55746/23435",60
"GO:0032886","BP","GO:0032886","regulation of microtubule-based process","43/2205","199/17913",0.000148529308590183,0.00507620754652332,0.00402822521130033,"11170/4131/58526/10769/22809/3303/2042/90102/3304/23122/55835/4281/23499/3925/1499/9475/324/5310/57132/2011/89795/23187/79884/2770/79809/55288/23332/11186/1729/8701/51199/636/2932/79648/146057/153241/23116/51652/6683/4591/339829/26973/4926",43
