"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001501","BP","GO:0001501","skeletal system development","6/48","479/17913",0.00167845773453543,0.0197918512885902,0.0127945034073838,"1277/3037/116039/6423/6659/7076",6
"GO:1904705","BP","GO:1904705","regulation of vascular smooth muscle cell proliferation","3/48","88/17913",0.00168899629882183,0.0197918512885902,0.0127945034073838,"9510/3488/6648",3
"GO:1990874","BP","GO:1990874","vascular smooth muscle cell proliferation","3/48","88/17913",0.00168899629882183,0.0197918512885902,0.0127945034073838,"9510/3488/6648",3
"GO:0045861","BP","GO:0045861","negative regulation of proteolysis","5/48","324/17913",0.0016995176649985,0.0197918512885902,0.0127945034073838,"1410/5054/6423/7057/7076",5
"GO:0060055","BP","GO:0060055","angiogenesis involved in wound healing","2/48","23/17913",0.00171611199922737,0.019804552643987,0.0128027142378177,"2683/5054",2
"GO:0001763","BP","GO:0001763","morphogenesis of a branching structure","4/48","192/17913",0.00172213501252061,0.019804552643987,0.0128027142378177,"2252/4609/5228/6423",4
"GO:0007565","BP","GO:0007565","female pregnancy","4/48","193/17913",0.0017551520610485,0.0199350604464768,0.0128870814099078,"2354/3488/5228/7076",4
"GO:0060541","BP","GO:0060541","respiratory system development","4/48","193/17913",0.0017551520610485,0.0199350604464768,0.0128870814099078,"2252/3280/3397/3488",4
"GO:1902806","BP","GO:1902806","regulation of cell cycle G1/S phase transition","4/48","195/17913",0.00182250333727141,0.0204692166987596,0.0132323883693354,"9510/1647/3398/6659",4
"GO:0010640","BP","GO:0010640","regulation of platelet-derived growth factor receptor signaling pathway","2/48","24/17913",0.00186892848119109,0.0204692166987596,0.0132323883693354,"347/2152",2
"GO:0031069","BP","GO:0031069","hair follicle morphogenesis","2/48","24/17913",0.00186892848119109,0.0204692166987596,0.0132323883693354,"2252/3488",2
"GO:0044346","BP","GO:0044346","fibroblast apoptotic process","2/48","24/17913",0.00186892848119109,0.0204692166987596,0.0132323883693354,"694/4609",2
"GO:0060343","BP","GO:0060343","trabecula formation","2/48","24/17913",0.00186892848119109,0.0204692166987596,0.0132323883693354,"9510/1277",2
"GO:1901889","BP","GO:1901889","negative regulation of cell junction assembly","2/48","24/17913",0.00186892848119109,0.0204692166987596,0.0132323883693354,"347/7057",2
"GO:0045862","BP","GO:0045862","positive regulation of proteolysis","5/48","333/17913",0.00191600502864994,0.0208606464657745,0.0134854293514446,"1191/2152/4609/26577/6423",5
"GO:0048762","BP","GO:0048762","mesenchymal cell differentiation","4/48","199/17913",0.00196255983396791,0.0211672380389179,0.0136836264210396,"1277/3037/3280/6423",4
"GO:0051591","BP","GO:0051591","response to cAMP","3/48","93/17913",0.00197867659929015,0.0211672380389179,0.0136836264210396,"1277/2354/3488",3
"GO:0072080","BP","GO:0072080","nephron tubule development","3/48","93/17913",0.00197867659929015,0.0211672380389179,0.0136836264210396,"3280/4609/5228",3
"GO:0042730","BP","GO:0042730","fibrinolysis","2/48","25/17913",0.0020279791188292,0.0214500414294386,0.0138664455464906,"5054/7057",2
"GO:0048709","BP","GO:0048709","oligodendrocyte differentiation","3/48","94/17913",0.002040085462039,0.0214500414294386,0.0138664455464906,"1191/3280/3398",3
"GO:2001243","BP","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","3/48","94/17913",0.002040085462039,0.0214500414294386,0.0138664455464906,"1191/6423/6648",3
"GO:0061326","BP","GO:0061326","renal tubule development","3/48","95/17913",0.00210267084713771,0.0219824679473488,0.0142106343137895,"3280/4609/5228",3
"GO:0048705","BP","GO:0048705","skeletal system morphogenesis","4/48","204/17913",0.00214791932491098,0.0223286528691311,0.0144344266259257,"1277/3037/116039/6423",4
"GO:0007263","BP","GO:0007263","nitric oxide mediated signal transduction","2/48","26/17913",0.00219323081670506,0.0225449424733928,0.0145742477087722,"4502/7057",2
"GO:1904754","BP","GO:1904754","positive regulation of vascular associated smooth muscle cell migration","2/48","26/17913",0.00219323081670506,0.0225449424733928,0.0145742477087722,"9510/3488",2
"GO:0001657","BP","GO:0001657","ureteric bud development","3/48","98/17913",0.0022975651068,0.0234862210917333,0.0151827401794386,"3280/4609/5228",3
"GO:0045686","BP","GO:0045686","negative regulation of glial cell differentiation","2/48","27/17913",0.00236465060557268,0.0237785827506232,0.0153717382770047,"3280/3398",2
"GO:0072163","BP","GO:0072163","mesonephric epithelium development","3/48","99/17913",0.00236493513226306,0.0237785827506232,0.0153717382770047,"3280/4609/5228",3
"GO:0072164","BP","GO:0072164","mesonephric tubule development","3/48","99/17913",0.00236493513226306,0.0237785827506232,0.0153717382770047,"3280/4609/5228",3
"GO:2001237","BP","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","3/48","100/17913",0.0024335205378475,0.024335205378475,0.0157315686943231,"5054/6423/7057",3
"GO:0051604","BP","GO:0051604","protein maturation","5/48","353/17913",0.00246880640022347,0.0244261119155412,0.0157903355060421,"1191/2152/5054/6659/7057",5
"GO:0010001","BP","GO:0010001","glial cell differentiation","4/48","212/17913",0.00246916131320145,0.0244261119155412,0.0157903355060421,"1191/3280/3398/6659",4
"GO:0010631","BP","GO:0010631","epithelial cell migration","5/48","354/17913",0.00249919243903381,0.0244903580167946,0.0158318675966693,"1545/2252/3037/3397/7057",5
"GO:2000379","BP","GO:2000379","positive regulation of reactive oxygen species metabolic process","3/48","101/17913",0.00250332884606681,0.0244903580167946,0.0158318675966693,"1191/1647/7057",3
"GO:0030511","BP","GO:0030511","positive regulation of transforming growth factor beta receptor signaling pathway","2/48","28/17913",0.00254220564196075,0.0244903580167946,0.0158318675966693,"10370/7057",2
"GO:0048730","BP","GO:0048730","epidermis morphogenesis","2/48","28/17913",0.00254220564196075,0.0244903580167946,0.0158318675966693,"2252/3488",2
"GO:1903846","BP","GO:1903846","positive regulation of cellular response to transforming growth factor beta stimulus","2/48","28/17913",0.00254220564196075,0.0244903580167946,0.0158318675966693,"10370/7057",2
"GO:0090132","BP","GO:0090132","epithelium migration","5/48","357/17913",0.00259198833520619,0.0247658019120786,0.0160099291536893,"1545/2252/3037/3397/7057",5
"GO:0090092","BP","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","4/48","215/17913",0.00259771726577781,0.0247658019120786,0.0160099291536893,"10370/3280/6423/7057",4
"GO:0090130","BP","GO:0090130","tissue migration","5/48","363/17913",0.00278507940606022,0.026415186119334,0.0170761786698212,"1545/2252/3037/3397/7057",5
"GO:0002065","BP","GO:0002065","columnar/cuboidal epithelial cell differentiation","3/48","106/17913",0.00287097150231474,0.0270901926372263,0.017512538718573,"3280/5054/6659",3
"GO:0006024","BP","GO:0006024","glycosaminoglycan biosynthetic process","3/48","107/17913",0.00294827064045258,0.0276776427471058,0.0178922976568819,"2683/633/3037",3
"GO:0006023","BP","GO:0006023","aminoglycan biosynthetic process","3/48","108/17913",0.00302684306879074,0.0281282386190654,0.0181835867503112,"2683/633/3037",3
"GO:0071156","BP","GO:0071156","regulation of cell cycle arrest","3/48","108/17913",0.00302684306879074,0.0281282386190654,0.0181835867503112,"1647/3398/6659",3
"GO:0072009","BP","GO:0072009","nephron epithelium development","3/48","109/17913",0.00310669566655947,0.0286244722509577,0.0185043785146351,"3280/4609/5228",3
"GO:1902230","BP","GO:1902230","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage","2/48","31/17913",0.00311135567945193,0.0286244722509577,0.0185043785146351,"1191/6423",2
"GO:0021782","BP","GO:0021782","glial cell development","3/48","111/17913",0.00327026849555085,0.0299367862279282,0.0193527279391069,"1191/3398/6659",3
"GO:0071276","BP","GO:0071276","cellular response to cadmium ion","2/48","32/17913",0.00331312577220978,0.0301789674300297,0.0195092867253624,"4493/4501",2
"GO:1903510","BP","GO:1903510","mucopolysaccharide metabolic process","3/48","112/17913",0.0033540020947697,0.0304008071644151,0.0196526957069731,"2683/633/3037",3
"GO:0010837","BP","GO:0010837","regulation of keratinocyte proliferation","2/48","33/17913",0.0035208687672771,0.0317568555479895,0.0205293173737003,"2252/3037",2
"GO:0018149","BP","GO:0018149","peptide cross-linking","2/48","34/17913",0.00373455256716352,0.0332830484397977,0.0215159294833932,"633/7057",2
"GO:0035909","BP","GO:0035909","aorta morphogenesis","2/48","34/17913",0.00373455256716352,0.0332830484397977,0.0215159294833932,"3280/6659",2
"GO:0070482","BP","GO:0070482","response to oxygen levels","5/48","389/17913",0.00374434294947724,0.0332830484397977,0.0215159294833932,"10370/1277/1410/4609/7057",5
"GO:0001952","BP","GO:0001952","regulation of cell-matrix adhesion","3/48","117/17913",0.00379240237003227,0.0335481748118239,0.0216873212456299,"347/5054/7057",3
"GO:0051896","BP","GO:0051896","regulation of protein kinase B signaling","4/48","241/17913",0.00391036380650828,0.0344261693970107,0.0222549035575641,"2152/2252/3488/7057",4
"GO:0048710","BP","GO:0048710","regulation of astrocyte differentiation","2/48","35/17913",0.00395414519727593,0.0346458436332748,0.0223969126462245,"3280/3398",2
"GO:2001233","BP","GO:2001233","regulation of apoptotic signaling pathway","5/48","397/17913",0.00408217655784991,0.0355981273291177,0.0230125193832397,"1191/5054/6423/6648/7057",5
"GO:0003156","BP","GO:0003156","regulation of animal organ formation","2/48","36/17913",0.0041796148055124,0.0362759020855793,0.0234506689683665,"10370/3280",2
"GO:0035270","BP","GO:0035270","endocrine system development","3/48","122/17913",0.00426426402089044,0.0366646999927028,0.0237020085765184,"10370/3280/6659",3
"GO:1902904","BP","GO:1902904","negative regulation of supramolecular fiber organization","3/48","122/17913",0.00426426402089044,0.0366646999927028,0.0237020085765184,"1191/1410/4131",3
"GO:0010955","BP","GO:0010955","negative regulation of protein processing","2/48","37/17913",0.00441092966185729,0.0372298650358597,0.0240673612646004,"5054/7057",2
"GO:0014912","BP","GO:0014912","negative regulation of smooth muscle cell migration","2/48","37/17913",0.00441092966185729,0.0372298650358597,0.0240673612646004,"3488/5054",2
"GO:0034405","BP","GO:0034405","response to fluid shear stress","2/48","37/17913",0.00441092966185729,0.0372298650358597,0.0240673612646004,"10370/3037",2
"GO:1903318","BP","GO:1903318","negative regulation of protein maturation","2/48","37/17913",0.00441092966185729,0.0372298650358597,0.0240673612646004,"5054/7057",2
"GO:1902042","BP","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","2/48","38/17913",0.00464805815797762,0.0390521781309535,0.0252454011944951,"5054/6423",2
"GO:0061134","MF","GO:0061134","peptidase regulator activity","4/47","192/16969",0.00193761555133475,0.0392990417342062,0.0305759134774144,"26577/5054/6423/7076",4
"GO:0001968","MF","GO:0001968","fibronectin binding","2/47","24/16969",0.00199342965318437,0.0392990417342062,0.0305759134774144,"6423/7057",2
"GO:0048568","BP","GO:0048568","embryonic organ development","5/48","413/17913",0.00482270112549455,0.0403353185041363,0.0260748912526739,"10370/3280/3398/3399/116039",5
"GO:0032355","BP","GO:0032355","response to estradiol","3/48","128/17913",0.00487571406069416,0.0403559758051565,0.0260882452287339,"1277/1410/4131",3
"GO:0048713","BP","GO:0048713","regulation of oligodendrocyte differentiation","2/48","39/17913",0.0048909688068206,0.0403559758051565,0.0260882452287339,"3280/3398",2
"GO:1902229","BP","GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage","2/48","39/17913",0.0048909688068206,0.0403559758051565,0.0260882452287339,"1191/6423",2
"GO:0046683","BP","GO:0046683","response to organophosphorus","3/48","130/17913",0.00509068711321943,0.0416305079481055,0.0269121704698852,"1277/2354/3488",3
"GO:0050921","BP","GO:0050921","positive regulation of chemotaxis","3/48","130/17913",0.00509068711321943,0.0416305079481055,0.0269121704698852,"2152/5054/7057",3
"GO:0019369","BP","GO:0019369","arachidonic acid metabolic process","2/48","40/17913",0.00513963024221237,0.0418447771932335,0.0270506854853283,"1545/5730",2
"GO:0051346","BP","GO:0051346","negative regulation of hydrolase activity","5/48","420/17913",0.00517506553796043,0.0419476677966837,0.0271171994337829,"1410/5054/6423/7057/7076",5
"GO:0045598","BP","GO:0045598","regulation of fat cell differentiation","3/48","131/17913",0.00520028963954316,0.041967249722629,0.0271298582303036,"3280/3398/6423",3
"GO:0048732","BP","GO:0048732","gland development","5/48","422/17913",0.00527902151486555,0.0424144471878759,0.027418950413215,"10370/2252/3280/3398/3488",5
"GO:0048565","BP","GO:0048565","digestive tract development","3/48","132/17913",0.00531130976407983,0.0424144471878759,0.027418950413215,"3280/3398/6423",3
"GO:0008631","BP","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","2/48","41/17913",0.00539401121845813,0.0424144471878759,0.027418950413215,"1545/6648",2
"GO:0014003","BP","GO:0014003","oligodendrocyte development","2/48","41/17913",0.00539401121845813,0.0424144471878759,0.027418950413215,"1191/3398",2
"GO:0045601","BP","GO:0045601","regulation of endothelial cell differentiation","2/48","41/17913",0.00539401121845813,0.0424144471878759,0.027418950413215,"694/3397",2
"GO:0060612","BP","GO:0060612","adipose tissue development","2/48","41/17913",0.00539401121845813,0.0424144471878759,0.027418950413215,"57561/3398",2
"GO:0030509","BP","GO:0030509","BMP signaling pathway","3/48","134/17913",0.0055376231886005,0.0433584113490422,0.0280291789613374,"3280/3397/6423",3
"GO:1901990","BP","GO:1901990","regulation of mitotic cell cycle phase transition","5/48","428/17913",0.00559980741773568,0.0435293235242487,0.0281396656649891,"9510/1647/3398/6659/7846",5
"GO:0090263","BP","GO:0090263","positive regulation of canonical Wnt signaling pathway","3/48","135/17913",0.00565292650798026,0.0435293235242487,0.0281396656649891,"1277/6423/6659",3
"GO:2000241","BP","GO:2000241","regulation of reproductive process","3/48","135/17913",0.00565292650798026,0.0435293235242487,0.0281396656649891,"2683/10370/7076",3
"GO:0035886","BP","GO:0035886","vascular smooth muscle cell differentiation","2/48","42/17913",0.00565408060994317,0.0435293235242487,0.0281396656649891,"3280/6648",2
"GO:0043491","BP","GO:0043491","protein kinase B signaling","4/48","268/17913",0.00568800929600612,0.0436080712693803,0.0281905723881005,"2152/2252/3488/7057",4
"GO:0051403","BP","GO:0051403","stress-activated MAPK cascade","4/48","271/17913",0.00591387833218415,0.0446411706383326,0.0288584226666566,"1410/1647/4609/6423",4
"GO:0031018","BP","GO:0031018","endocrine pancreas development","2/48","43/17913",0.0059198074107354,0.0446411706383326,0.0288584226666566,"3280/6659",2
"GO:0043616","BP","GO:0043616","keratinocyte proliferation","2/48","43/17913",0.0059198074107354,0.0446411706383326,0.0288584226666566,"2252/3037",2
"GO:0071364","BP","GO:0071364","cellular response to epidermal growth factor stimulus","2/48","43/17913",0.0059198074107354,0.0446411706383326,0.0288584226666566,"1277/3397",2
"GO:0031647","BP","GO:0031647","regulation of protein stability","4/48","272/17913",0.00599048183229979,0.0447520895591257,0.0289301265456591,"1191/1410/3397/6659",4
"GO:0009314","BP","GO:0009314","response to radiation","5/48","435/17913",0.00599128564531628,0.0447520895591257,0.0289301265456591,"1410/1647/3398/4609/6423",5
"GO:0044344","BP","GO:0044344","cellular response to fibroblast growth factor stimulus","3/48","138/17913",0.00600748158755655,0.0447520895591257,0.0289301265456591,"1277/2252/7057",3
"GO:0032459","BP","GO:0032459","regulation of protein oligomerization","2/48","44/17913",0.00619116073418891,0.0456429777724165,0.0295060439833127,"1191/1410",2
"GO:0048483","BP","GO:0048483","autonomic nervous system development","2/48","44/17913",0.00619116073418891,0.0456429777724165,0.0295060439833127,"3280/6659",2
"GO:0001837","BP","GO:0001837","epithelial to mesenchymal transition","3/48","140/17913",0.0062511034775266,0.0456429777724165,0.0295060439833127,"1277/3037/6423",3
"GO:0034250","BP","GO:0034250","positive regulation of cellular amide metabolic process","3/48","140/17913",0.0062511034775266,0.0456429777724165,0.0295060439833127,"1191/6659/7057",3
"GO:0072073","BP","GO:0072073","kidney epithelium development","3/48","140/17913",0.0062511034775266,0.0456429777724165,0.0295060439833127,"3280/4609/5228",3
"GO:0090287","BP","GO:0090287","regulation of cellular response to growth factor stimulus","4/48","276/17913",0.00630353209378827,0.0457743155964989,0.0295909477254255,"10370/3280/6423/7057",4
"GO:0097193","BP","GO:0097193","intrinsic apoptotic signaling pathway","4/48","277/17913",0.00638346620896339,0.0457743155964989,0.0295909477254255,"1191/1545/6423/6648",4
"GO:0006979","BP","GO:0006979","response to oxidative stress","5/48","442/17913",0.00640177553660806,0.0457743155964989,0.0295909477254255,"347/1277/1410/1545/6648",5
"GO:0031098","BP","GO:0031098","stress-activated protein kinase signaling cascade","4/48","278/17913",0.00646407390430093,0.0457743155964989,0.0295909477254255,"1410/1647/4609/6423",4
"GO:0010463","BP","GO:0010463","mesenchymal cell proliferation","2/48","45/17913",0.00646810981254875,0.0457743155964989,0.0295909477254255,"2252/4609",2
"GO:0014014","BP","GO:0014014","negative regulation of gliogenesis","2/48","45/17913",0.00646810981254875,0.0457743155964989,0.0295909477254255,"3280/3398",2
"GO:0032570","BP","GO:0032570","response to progesterone","2/48","45/17913",0.00646810981254875,0.0457743155964989,0.0295909477254255,"2354/7057",2
"GO:0071675","BP","GO:0071675","regulation of mononuclear cell migration","2/48","45/17913",0.00646810981254875,0.0457743155964989,0.0295909477254255,"5054/7057",2
"GO:0072006","BP","GO:0072006","nephron development","3/48","142/17913",0.0065005699968119,0.0458277731576011,0.0296255055309435,"3280/4609/5228",3
"GO:0055123","BP","GO:0055123","digestive system development","3/48","143/17913",0.00662750622491239,0.0461466348504208,0.0298316346573086,"3280/3398/6423",3
"GO:0061041","BP","GO:0061041","regulation of wound healing","3/48","143/17913",0.00662750622491239,0.0461466348504208,0.0298316346573086,"2152/5054/7057",3
"GO:0030857","BP","GO:0030857","negative regulation of epithelial cell differentiation","2/48","46/17913",0.006750623996557,0.0461466348504208,0.0298316346573086,"3280/3397",2
"GO:0031638","BP","GO:0031638","zymogen activation","2/48","46/17913",0.006750623996557,0.0461466348504208,0.0298316346573086,"5054/7057",2
"GO:0045687","BP","GO:0045687","positive regulation of glial cell differentiation","2/48","46/17913",0.006750623996557,0.0461466348504208,0.0298316346573086,"3280/3398",2
"GO:1904738","BP","GO:1904738","vascular associated smooth muscle cell migration","2/48","46/17913",0.006750623996557,0.0461466348504208,0.0298316346573086,"9510/3488",2
"GO:1904752","BP","GO:1904752","regulation of vascular associated smooth muscle cell migration","2/48","46/17913",0.006750623996557,0.0461466348504208,0.0298316346573086,"9510/3488",2
"GO:0042542","BP","GO:0042542","response to hydrogen peroxide","3/48","144/17913",0.00675591695938023,0.0461466348504208,0.0298316346573086,"1277/1410/1545",3
"GO:0090068","BP","GO:0090068","positive regulation of cell cycle process","4/48","283/17913",0.00687730195349928,0.0461466348504208,0.0298316346573086,"9510/1647/3398/6659",4
"GO:0014074","BP","GO:0014074","response to purine-containing compound","3/48","145/17913",0.00688580651521771,0.0461466348504208,0.0298316346573086,"1277/2354/3488",3
"GO:0071774","BP","GO:0071774","response to fibroblast growth factor","3/48","145/17913",0.00688580651521771,0.0461466348504208,0.0298316346573086,"1277/2252/7057",3
"GO:0002683","BP","GO:0002683","negative regulation of immune system process","5/48","451/17913",0.0069582521546301,0.0461466348504208,0.0298316346573086,"347/3280/3398/4609/7057",5
"GO:0035107","BP","GO:0035107","appendage morphogenesis","3/48","146/17913",0.00701717914343815,0.0461466348504208,0.0298316346573086,"116039/6423/6659",3
"GO:0035108","BP","GO:0035108","limb morphogenesis","3/48","146/17913",0.00701717914343815,0.0461466348504208,0.0298316346573086,"116039/6423/6659",3
"GO:0048754","BP","GO:0048754","branching morphogenesis of an epithelial tube","3/48","146/17913",0.00701717914343815,0.0461466348504208,0.0298316346573086,"4609/5228/6423",3
"GO:0048512","BP","GO:0048512","circadian behavior","2/48","47/17913",0.0070386727550599,0.0461466348504208,0.0298316346573086,"3398/5730",2
"GO:0061383","BP","GO:0061383","trabecula morphogenesis","2/48","47/17913",0.0070386727550599,0.0461466348504208,0.0298316346573086,"9510/1277",2
"GO:0070849","BP","GO:0070849","response to epidermal growth factor","2/48","47/17913",0.0070386727550599,0.0461466348504208,0.0298316346573086,"1277/3397",2
"GO:0120163","BP","GO:0120163","negative regulation of cold-induced thermogenesis","2/48","47/17913",0.0070386727550599,0.0461466348504208,0.0298316346573086,"57561/3397",2
"GO:0042063","BP","GO:0042063","gliogenesis","4/48","285/17913",0.00704739369183056,0.0461466348504208,0.0298316346573086,"1191/3280/3398/6659",4
"GO:0071236","BP","GO:0071236","cellular response to antibiotic","3/48","147/17913",0.00715003903143631,0.0463241965417,0.0299464199611676,"1191/1545/3399",3
"GO:0071772","BP","GO:0071772","response to BMP","3/48","147/17913",0.00715003903143631,0.0463241965417,0.0299464199611676,"3280/3397/6423",3
"GO:0071773","BP","GO:0071773","cellular response to BMP stimulus","3/48","147/17913",0.00715003903143631,0.0463241965417,0.0299464199611676,"3280/3397/6423",3
"GO:0005504","MF","GO:0005504","fatty acid binding","2/47","28/16969",0.00271095468204882,0.0467639682653422,0.0363838654696026,"3399/5730",2
"GO:0007622","BP","GO:0007622","rhythmic behavior","2/48","48/17913",0.00733222567461625,0.0470079973564247,0.0303884651102746,"3398/5730",2
"GO:0031103","BP","GO:0031103","axon regeneration","2/48","48/17913",0.00733222567461625,0.0470079973564247,0.0303884651102746,"347/4131",2
"GO:0048546","BP","GO:0048546","digestive tract morphogenesis","2/48","48/17913",0.00733222567461625,0.0470079973564247,0.0303884651102746,"3398/6423",2
"GO:0030195","BP","GO:0030195","negative regulation of blood coagulation","2/48","49/17913",0.00763125245910701,0.0484189811198514,0.031300599923016,"5054/7057",2
"GO:0048260","BP","GO:0048260","positive regulation of receptor-mediated endocytosis","2/48","49/17913",0.00763125245910701,0.0484189811198514,0.031300599923016,"1191/5054",2
"GO:1904707","BP","GO:1904707","positive regulation of vascular smooth muscle cell proliferation","2/48","49/17913",0.00763125245910701,0.0484189811198514,0.031300599923016,"9510/3488",2
"GO:2001236","BP","GO:2001236","regulation of extrinsic apoptotic signaling pathway","3/48","151/17913",0.00769643272304991,0.0486647292454015,0.031459464557954,"5054/6423/7057",3
"GO:1901987","BP","GO:1901987","regulation of cell cycle phase transition","5/48","464/17913",0.00782096309572383,0.0488603757552166,0.031585940848624,"9510/1647/3398/6659/7846",5
"GO:1903707","BP","GO:1903707","negative regulation of hemopoiesis","3/48","152/17913",0.00783678951992351,0.0488603757552166,0.031585940848624,"3280/3398/4609",3
"GO:0032873","BP","GO:0032873","negative regulation of stress-activated MAPK cascade","2/48","50/17913",0.00793572292934598,0.0488603757552166,0.031585940848624,"4609/6423",2
"GO:0045661","BP","GO:0045661","regulation of myoblast differentiation","2/48","50/17913",0.00793572292934598,0.0488603757552166,0.031585940848624,"694/3399",2
"GO:0060425","BP","GO:0060425","lung morphogenesis","2/48","50/17913",0.00793572292934598,0.0488603757552166,0.031585940848624,"2252/3397",2
"GO:0070303","BP","GO:0070303","negative regulation of stress-activated protein kinase signaling cascade","2/48","50/17913",0.00793572292934598,0.0488603757552166,0.031585940848624,"4609/6423",2
"GO:1900047","BP","GO:1900047","negative regulation of hemostasis","2/48","50/17913",0.00793572292934598,0.0488603757552166,0.031585940848624,"5054/7057",2
"GO:0016485","BP","GO:0016485","protein processing","4/48","295/17913",0.0079398110602227,0.0488603757552166,0.031585940848624,"1191/2152/5054/7057",4
